r,l,t
79.990081,2453,32.331213
144.990146,2964,78.532748
-1.01,456,84.398755
136.990138,1777,104.594967
-1.01,336,109.255281
90.990092,922,132.260672
21.990023,204,134.720322
89.990091,862,144.817958
-1.01,372,149.177167
96.990098,1137,162.090891
77.990079,646,169.680637
133.990135,892,191.427787
105.990107,591,197.981858
483.990463,1963,219.701026
67.99,211,222.038505
231.99017,650,241.246399
112.990114,569,247.470989
165.990167,568,253.789593
55.990057,475,259.05267
217.990219,652,266.318856
91.99,249,269.142854
59.99,258,272.028821
135.990137,387,276.304163
361.990363,1238,301.812645
9.990011,170,303.693969
59.990061,353,307.65891
-1.01,288,310.890493
1.990003,334,314.678716
36.990038,252,317.509719
194.990196,1061,329.391177
110.990102,1164,342.40847
56.99,334,357.930986
39.99,206,360.17914
84.99,217,362.670907
47.99,187,364.722394
426.990406,2031,387.730239
49.990051,326,391.49513
-1.01,296,394.979943
585.990587,1056,418.6235
11.990013,218,421.080371
165.990167,609,428.071125
569.990284,684,435.751626
59.990032,200,438.057939
373.990369,855,447.702039
84.99,267,450.666509
60.99,263,453.629812
330.990332,762,473.792528
-1.01,286,477.036497
84.990086,349,480.952514
336.990308,836,490.246023
87.99,399,494.734908
157.990124,482,500.118295
763.990381,972,510.856776
-0.009999,218,513.296739
76.990078,445,529.904728
-1.01,224,532.385406
146.990148,634,539.392509
-1.01,240,542.061097
-1.01,295,545.320444
-1.01,281,548.466585
8.99001,485,553.806912
42.990044,344,557.588437
160.990124,1436,585.097645
30.99,172,586.988612
76.99,214,589.34434
50.99,214,591.704519
64.99,219,594.167411
430.990432,1475,610.782819
359.990361,1121,623.605094
0.990002,335,627.417991
2.990004,193,629.651059
29.990031,242,644.08877
406.990408,692,651.997591
-1.01,224,654.595553
150.990152,508,660.411749
458.99046,1004,672.046405
440.990434,1026,683.644298
87.99,264,686.603383
55.99,245,689.406647
372.990374,897,711.211591
188.99019,486,716.716435
167.990163,494,722.23543
63.99,255,725.084551
66.99,276,728.166624
126.990113,416,732.799514
40.990042,188,734.851553
354.990356,957,745.493664
56.990058,254,760.020041
-0.009999,320,763.602871
-1.01,196,765.802199
348.990338,1681,784.306948
16.99,168,786.243953
49.99,222,788.760355
63.99,190,790.875806
31.99,226,793.424405
54.99,210,795.765764
29.99,248,798.556758
428.99043,1464,826.763689
25.990027,396,831.235723
-1.01,167,833.105957
139.990141,750,841.544746
159.990161,559,847.956884
114.990116,214,850.468736
106.990108,248,853.324971
21.990023,213,855.842211
423.990425,761,876.303125
33.990035,256,879.290926
116.990118,392,883.788213
388.99039,682,891.72462
234.990236,516,897.712725
254.99025,592,904.499701
64.99,246,907.341911
16.99,189,909.526561
43.99,239,912.243582
343.990326,708,920.238731
186.990188,472,937.326211
210.990212,422,942.1245
67.99,212,944.508376
14.99,202,946.77597
54.99,227,949.335057
164.990153,405,953.866935
347.990349,762,962.300078
75.990077,352,966.174036
151.990153,399,970.607225
9.990011,366,974.717089
39.990041,211,977.060411
29.990031,245,991.534958
132.990094,1191,1004.709112
60.99,279,1007.793946
50.99,219,1010.311524
71.99,217,1012.73845
37.99,219,1015.223119
612.990452,1425,1031.190099
270.990137,599,1049.621784
232.990234,542,1055.775161
6.990008,325,1059.523004
52.990054,283,1062.852256
96.990098,365,1067.096534
489.990491,772,1076.035662
99.990101,250,1079.025151
39.990041,246,1082.008437
165.990167,376,1086.562052
191.990193,387,1091.205556
479.990463,855,1113.646958
73.99,245,1116.702881
502.990443,805,1126.679953
286.990284,603,1133.83124
85.99,248,1136.78783
18.99,187,1139.033936
41.99,273,1142.550953
145.990147,381,1146.846805
695.990369,597,1153.99027
106.990054,199,1156.282249
407.990206,473,1173.297572
32.990034,254,1176.202976
147.990099,1098,1188.876403
56.99,344,1192.798953
100.99,608,1200.05395
464.99041,1460,1232.048307
414.990416,1048,1247.273947
6.990008,211,1250.549031
38.99004,256,1254.206669
109.990111,257,1258.053253
395.990397,885,1271.079553
-1.01,167,1273.581341
38.99004,811,1285.570581
397.990399,1371,1318.267171
10.99,168,1320.941028
8.99,170,1323.541178
82.99,241,1327.231394
67.99,214,1330.633852
98.99,318,1335.399697
18.99,169,1338.014896
8.99,176,1340.657049
