r,l,t
125.990127,1969,26.918757
9.990011,1301,41.492879
-1.01,877,63.039873
27.990029,605,70.632325
-1.01,255,73.944008
23.990025,1040,86.477391
81.990083,585,93.200823
82.990084,1370,109.678891
39.990041,314,125.172626
-1.01,277,128.341262
88.99009,598,135.825539
-1.01,180,138.003186
1.990003,784,147.126799
46.990048,1160,160.277875
69.990071,1095,184.717432
22.990024,244,187.420076
137.990139,472,192.674764
153.990155,912,202.769869
130.990132,488,208.216341
394.990392,1543,225.241301
70.99,417,241.88601
4.99,222,244.310312
416.990346,1577,261.784323
107.990109,516,267.565436
125.990127,540,273.533542
143.990145,446,278.550481
116.99,255,281.426198
208.990174,775,301.713565
650.990326,1206,315.166942
8.99001,266,318.186447
-1.01,226,320.726454
-1.01,168,322.620414
57.990059,405,327.176857
-1.01,179,329.186099
4.990006,290,332.410309
-1.01,312,335.87695
152.990154,590,342.541299
-1.01,261,357.272852
52.990054,392,361.564964
172.990174,556,367.805614
204.990206,785,376.879936
21.990023,196,379.165984
5.990007,172,381.056925
190.990192,647,388.24798
31.990033,376,392.651968
135.990137,663,400.195864
117.990119,577,418.453016
102.990104,327,422.228377
224.990226,467,427.549274
212.990214,432,432.465211
101.990017,634,439.570373
37.99,231,442.142981
207.99018,597,448.925049
278.99028,718,456.91841
292.990266,700,476.427752
79.99,234,479.05844
43.99,327,482.70393
500.990502,1220,496.348401
77.990079,433,501.170048
374.990328,1743,532.104053
111.99,253,534.932899
52.99,203,537.18652
48.99,232,539.741649
27.99,219,542.178583
421.99041,1872,562.789369
-0.009999,211,565.121962
12.990014,217,567.552916
58.99006,1141,591.803033
-1.01,1206,605.342495
52.990054,1120,618.024533
12.990014,2235,655.248263
210.990212,590,662.062863
14.990016,379,666.475358
16.990018,243,669.292947
26.990028,309,672.877203
108.99011,255,675.828578
120.990122,381,680.113038
-1.01,254,682.965953
157.990159,484,688.420942
35.990037,239,702.870025
105.990107,245,705.687034
110.990112,387,710.019324
429.990431,832,719.333672
168.99017,489,724.773132
222.990224,447,729.817333
425.990427,724,737.845188
231.990203,517,743.588462
68.99,247,746.294826
499.990447,1079,770.035777
292.990278,831,779.171837
80.99,239,781.81871
54.99,287,784.954978
120.990122,388,789.395681
378.99038,677,796.89283
9.990011,212,799.295104
63.990065,264,802.218155
2.990004,234,816.654667
159.990161,383,820.979666
44.990046,295,824.356322
165.990121,1398,840.026527
50.99,197,842.292914
72.99,243,845.054811
53.99,220,847.620908
448.990411,1528,876.930974
134.990136,442,882.062466
98.9901,367,886.316469
13.990015,168,888.341851
166.990168,560,894.796499
149.990151,514,900.728181
414.990416,1015,912.317766
80.990082,285,915.545163
336.990338,1367,942.76509
47.99,260,945.715487
6.99,179,947.683391
72.99,218,950.170194
402.990404,688,957.789913
588.99059,1056,969.493814
225.990227,543,975.468423
291.990233,811,996.202212
49.99,223,998.713072
41.99,228,1001.214034
113.990115,325,1004.793281
344.990346,674,1012.394447
87.990089,266,1015.370921
182.990176,490,1020.821445
73.99,224,1023.307192
35.99,225,1025.875328
95.990063,389,1030.278815
81.990083,218,1032.803317
422.990424,756,1052.980556
203.990205,558,1059.370344
152.990134,1175,1073.03826
70.99,208,1075.405351
55.99,205,1077.860653
59.99,202,1080.230346
464.99041,1432,1109.581255
36.990038,169,1111.700819
182.990184,504,1118.08724
165.990167,568,1125.078228
22.990024,321,1128.859361
155.990157,458,1134.29556
74.990076,401,1139.105289
137.990139,422,1144.306546
98.9901,447,1149.524145
43.990045,321,1153.332938
25.990027,167,1155.283946
1.990003,703,1174.872033
584.990586,928,1185.414755
201.990203,401,1190.204887
182.990184,410,1195.000409
496.990482,966,1206.365935
88.99,288,1210.562105
46.99,259,1214.360381
536.990538,876,1239.404411
207.99019,483,1246.399649
89.99,229,1249.973003
42.99,208,1253.002325
499.990501,793,1264.644935
68.99007,252,1268.350451
207.990209,521,1276.104794
135.990129,768,1287.496555
170.99,236,1303.169855
132.99,212,1306.274633
64.99,178,1308.747319
511.990415,1508,1331.986996
138.99014,1347,1352.448041
78.99008,330,1357.338758
185.990187,431,1364.023734
16.990018,168,1377.992668
24.990026,179,1380.090939
121.990123,457,1385.615269
311.990313,648,1393.23406
27.990029,222,1395.818981
39.990041,202,1398.307387
-1.01,405,1403.104754
443.990445,1522,1420.738941
12.99,178,1422.818741
14.99,198,1436.84356
8.99,169,1438.760056
8.99,178,1440.76526
647.990649,912,1450.909602
361.990363,655,1458.181442
447.990443,841,1467.499789
80.99,228,1470.023176
64.99,315,1473.53619
458.99046,818,1494.454438
288.990266,649,1501.724908
71.99,236,1504.391779
199.990144,482,1509.708096
360.990362,675,1517.322752
63.990065,253,1520.240918
158.99016,394,1524.666333
44.990046,215,1527.15194
168.990132,1070,1539.522069
60.99,193,1553.476833
37.99,231,1556.207932
76.99,198,1558.570621
682.990635,2032,1582.324904
210.990212,558,1588.806744
24.990026,266,1591.926508
107.990109,359,1596.144364
84.990086,290,1611.25083
275.990277,648,1618.851063
-1.01,248,1621.755845
30.990032,423,1626.690048
-1.01,380,1631.084802
-1.01,267,1634.122867
8.99001,277,1637.473089
-1.01,323,1641.20067
32.990034,683,1649.129401
395.990397,1262,1674.994907
52.99,297,1678.325159
65.99,253,1681.216583
608.99061,893,1691.107595
361.990363,654,1698.338526
505.990481,851,1707.733381
78.99,237,1710.372597
780.990728,1360,1737.30853
91.99,215,1739.697566
196.990143,460,1744.877474
356.990358,617,1752.020428
6.990008,193,1754.310776
2.990004,235,1757.031688
70.990072,216,1759.501721
149.990151,419,1764.272001
214.990172,1045,1787.971588
45.99,209,1790.445548
57.99,219,1793.013499
39.99,200,1795.317032
59.99,221,1797.857239
457.990432,1414,1814.642604
390.990392,859,1824.780818
73.990075,365,1829.063032
114.990116,391,1845.223965
41.990043,240,1848.018293
297.990299,709,1856.257079
26.990028,220,1858.856548
-1.01,266,1861.886769
40.990042,254,1864.842536
3.990005,244,1867.612324
380.990382,1329,1882.93696
74.99,243,1885.777263
4.99,175,1887.771086
52.99,235,1890.405216
68.99,251,1904.982024
55.99,231,1907.573132
161.990163,306,1910.961042
59.990061,195,1913.123913
190.990192,407,1917.651419
398.9904,637,1924.708872
433.990435,691,1932.486091
219.990203,505,1938.216839
92.99,225,1940.763551
40.99,231,1943.295274
473.990475,761,1963.556161
270.990252,597,1970.352817
90.99,197,1972.620921
208.990143,474,1978.066738
369.990371,652,1985.500721
67.990069,373,1989.842854
190.990192,415,1994.671733
157.990135,1004,2006.353622
46.99,224,2020.50961
49.99,224,2023.105966
88.99,332,2026.973557
51.99,303,2030.49612
567.990409,1408,2047.029657
88.990045,178,2049.174552
339.990172,466,2054.642744
173.990175,488,2060.354249
28.99003,242,2063.146793
502.990504,961,2085.821537
37.990039,240,2088.518656
-1.01,366,2092.870553
45.990047,537,2099.149304
395.990397,1195,2112.964507
54.99,222,2115.582253
53.99,231,2118.226367
72.99,243,2121.049212
50.99,416,2125.882951
626.990628,922,2147.844786
330.990332,552,2154.010745
245.990247,487,2159.515911
254.990248,532,2165.520252
82.99,224,2168.177446
497.990437,844,2177.820976
288.99029,513,2183.700915
124.99,261,2198.533056
148.990122,509,2204.376866
449.990451,705,2212.504953
201.990203,458,2217.845329
157.990133,948,2228.839328
70.99,225,2231.512236
69.99,200,2233.922703
46.99,251,2236.903152
609.99041,1385,2264.784789
54.990028,216,2267.391998
403.990204,386,2272.093192
173.990175,482,2277.998712
7.990009,272,2281.328636
34.990036,244,2284.214101
117.990119,363,2288.444537
390.990392,744,2297.118158
47.990049,373,2301.420933
39.990041,272,2316.263774
355.990357,1261,2330.652887
48.99,223,2333.260716
66.99,234,2335.975827
54.99,230,2338.58507
66.99,234,2341.261056
59.99,234,2343.94382
58.99,230,2346.582678
408.99041,650,2353.853183
550.990552,908,2375.616506
500.990492,817,2384.835006
86.99,287,2388.067834
600.990546,975,2399.123126
290.99018,437,2404.121264
200.99016,473,2409.520944
381.990383,574,2416.030508
35.990037,171,2417.996041
197.990199,496,2435.369167
198.990131,1096,2448.152727
84.99,232,2450.908776
54.99,225,2453.612875
94.99,215,2456.151601
417.990408,1326,2471.754565
47.990049,229,2474.433214
-1.01,203,2476.833623
-1.01,222,2479.519853
157.990159,553,2497.997065
370.990372,743,2506.824129
342.990344,634,2514.314462
-1.01,244,2517.152289
40.990042,229,2519.781111
-1.01,500,2525.536481
91.990093,480,2531.098881
349.990351,1408,2559.583045
56.99,238,2562.419339
57.99,249,2565.365299
68.99,231,2568.1353
67.99,216,2570.668816
73.99,232,2573.360906
74.99,262,2576.388119
82.99,246,2579.222579
222.990224,360,2583.3119
215.990217,422,2588.055643
72.990074,221,2590.595575
103.990105,315,2594.152126
338.99034,689,2613.65823
58.99006,198,2615.954516
441.990435,777,2624.917093
92.99,212,2627.325277
32.99,191,2629.492727
743.990727,1032,2641.275057
86.99,237,2644.076267
565.990501,913,2654.928894
277.990279,609,2674.028886
170.99013,1105,2687.028905
74.99,217,2689.58494
58.99,247,2692.54851
727.990641,1811,2714.048553
133.990135,376,2730.346625
64.990066,217,2732.881136
22.990024,257,2736.010754
36.990038,188,2738.36354
181.990183,414,2743.338752
222.990224,510,2749.379173
22.990024,201,2751.825104
32.990034,302,2755.369851
446.990448,1470,2772.189725
67.99,192,2774.4325
88.99,348,2790.235941
51.99,245,2793.133437
58.99,225,2795.781426
55.99,237,2798.620555
50.99,235,2801.345164
46.99,230,2804.167635
64.99,256,2807.197875
26.99,230,2809.943272
19.99,261,2813.073431
416.990418,634,2820.570587
89.990091,238,2823.268868
273.990275,508,2829.110858
209.990211,422,2833.922534
232.990234,396,2850.213516
237.990225,525,2856.308893
118.99,271,2859.446751
453.990435,727,2867.835149
298.990292,622,2875.054544
124.99,262,2878.103077
157.990139,465,2883.31687
725.990362,619,2890.468031
0.990001,332,2894.398055
449.990227,500,2912.187133
186.990179,875,2922.487981
164.99,227,2925.16345
12.99,216,2927.676025
58.99,213,2930.208866
472.990411,1373,2946.072976
414.990416,737,2954.517044
155.990157,339,2970.172842
354.990356,683,2977.947419
-1.01,256,2980.913568
79.990081,361,2985.032553
396.990398,1302,2999.703565
62.99,232,3002.363061
76.99,220,3004.904586
89.99,262,3007.987001
78.99,229,3010.689492
16.99,228,3013.404183
77.99,239,3028.036981
70.99,221,3030.616897
71.99,231,3033.342121
33.99,228,3035.986174
26.99,253,3038.991034
100.5,889,3049.192736
881.990883,1201,3062.86022
156.990158,280,3066.025608
528.990414,888,3087.980331
36.99,209,3090.367071
51.990053,176,3092.408388
390.990392,613,3099.476933
280.990282,461,3104.791159
89.99,237,3107.532918
61.99,287,3110.824284
499.990501,972,3122.13197
73.990075,247,3124.991528
158.99016,423,3129.96653
37.990039,185,3143.793254
134.990134,804,3153.139256
67.99,230,3155.794324
58.99,199,3158.111193
58.99,238,3160.853379
75.99,205,3163.267766
430.990432,1247,3177.693092
