r,l,t
166.990168,1448,21.001132
24.990026,1556,38.650407
42.990044,552,44.776953
40.990042,776,65.169069
27.990029,652,73.688964
84.990086,399,78.265177
-1.01,176,80.250372
46.990048,513,86.764171
98.9901,1726,106.728555
27.990029,808,128.437375
52.990054,796,138.275839
-1.01,420,143.121054
32.990034,824,152.637695
37.990039,444,157.599606
50.990052,791,166.728476
84.990086,651,185.987728
64.990066,465,191.220603
30.990032,465,196.428514
-1.01,242,199.114104
179.990181,776,207.748565
96.990098,388,212.011964
47.990049,407,216.473913
202.990188,2078,251.406122
88.99,253,254.261579
228.990182,589,260.792554
203.990205,860,270.404128
348.99034,949,280.999776
69.99,241,283.708577
52.99,244,298.188046
207.99019,541,304.116487
322.990324,1386,319.647539
34.990036,245,322.436603
20.990022,304,325.852222
163.990165,860,335.401159
-1.01,255,338.265877
80.990082,282,341.480041
3.990005,212,355.65719
93.990085,1144,368.4357
47.99,257,371.293213
223.990225,712,379.599782
362.990364,783,388.267337
-1.01,178,390.325887
-1.01,216,392.877218
214.990216,508,398.697253
182.990184,542,416.589743
-1.01,168,418.441854
21.990023,170,420.366082
11.990013,215,422.863202
217.990219,608,429.741093
222.99021,663,437.22227
96.99,256,440.088382
103.990063,481,445.592653
388.99039,963,456.330111
97.990099,391,472.314051
172.990174,417,477.060519
94.99,256,479.943138
175.990119,468,485.117573
15.990017,212,487.503375
396.990398,904,497.588087
37.990039,190,499.702312
162.990164,470,504.905891
208.990172,1152,529.333356
53.99,295,532.597545
51.99,199,534.811129
83.99,402,539.241978
466.990433,1647,557.396339
111.990113,2730,599.270185
5.990007,203,601.592129
-1.01,235,604.226771
35.990037,287,607.500774
202.990204,649,614.805614
25.990027,251,617.716109
1.990003,232,620.350056
76.990078,362,624.526661
-1.01,304,627.998318
17.990019,271,631.086654
59.990061,697,650.74868
9.990011,197,653.036673
95.990097,283,656.285678
56.990058,363,660.508814
108.99011,424,665.409441
416.990418,686,673.326117
95.990097,290,676.694081
105.990107,357,680.688537
179.990181,453,685.816524
663.990651,1124,710.185582
72.99,305,713.644503
49.99,210,716.031381
194.990181,500,721.621757
213.990215,584,728.104886
341.990331,720,736.096551
85.99,290,739.334938
167.990114,528,745.172815
76.990039,178,758.841154
347.990349,817,767.988488
226.990228,606,774.711801
