r,l,t
166.990168,1562,22.336249
-1.01,273,25.517423
230.990232,1916,46.996823
-1.01,1295,74.356225
121.990123,835,84.5535
-1.01,676,92.268319
-1.01,1397,108.84544
92.990094,730,129.431323
168.99017,1628,148.826547
177.990179,1349,164.190782
44.990046,208,166.578106
120.990122,826,187.818558
45.990047,505,193.480214
-1.01,264,196.41354
-1.01,182,198.447931
290.990274,1467,214.659213
75.99,416,219.301819
57.99,241,221.957653
162.990164,754,242.318899
96.990098,426,246.994907
102.990104,422,251.691929
44.990046,782,260.337995
140.990142,494,265.876868
193.990173,1033,277.35966
65.99,209,279.817488
194.990131,533,285.781459
735.990368,1421,313.295387
-1.01,172,315.23628
228.99023,997,326.413559
5.990007,436,331.269594
-1.01,323,334.856729
37.990039,304,338.258243
-1.01,193,340.492399
-1.01,256,355.183278
3.990005,169,357.068653
5.990007,367,361.078852
-1.01,239,363.803918
-1.01,168,365.668573
-1.01,214,368.077547
128.99013,459,373.391567
253.990255,742,381.891067
183.990185,584,388.33901
-1.01,240,391.068853
610.990612,1497,419.909501
288.990272,806,429.103849
83.99,229,431.790155
49.99,301,435.115863
271.990273,729,443.337561
149.990151,708,451.313036
3.990005,401,455.835889
294.990296,545,473.611305
83.99,187,475.724468
67.99,296,479.03406
133.990135,427,483.735169
363.990365,964,494.560253
-0.009999,186,496.65255
-0.009999,235,499.255141
3.990005,171,501.151453
-0.009999,278,504.258464
-1.01,195,506.404689
62.990064,257,509.269321
-1.01,310,512.738909
158.99016,509,530.044826
-1.01,270,533.067067
-1.01,493,538.537341
31.990033,620,545.400311
141.990143,846,554.720732
55.99,168,556.551455
84.99,357,560.504319
63.99,196,562.692876
56.99,219,565.113584
407.990409,1609,594.549423
-1.01,235,597.204109
413.990415,724,605.35255
11.990013,168,607.266563
81.990083,274,610.349595
-1.01,202,612.627069
20.990022,232,615.261944
40.990042,381,619.633459
236.990238,516,625.584469
144.990146,373,629.861561
275.990277,673,649.249448
228.990216,632,656.473922
76.99,287,659.824156
488.990428,965,670.997067
83.990085,310,674.586961
215.990215,482,680.019001
114.99,220,682.499039
605.990571,1014,705.682914
-1.01,283,708.852529
197.990199,420,713.558027
-1.01,170,715.502489
7.990009,245,718.229625
-1.01,264,721.194062
145.990129,1219,734.752757
50.99,206,737.112332
49.99,218,739.510954
55.99,235,742.107078
51.99,218,744.551277
432.990399,1496,772.834663
195.990197,712,780.673809
63.990065,373,784.76966
161.990163,428,789.640863
-1.01,183,791.674871
-1.01,269,794.685862
47.990049,167,796.551418
46.990048,300,799.936555
-1.01,169,801.815364
1.990003,275,816.71888
57.990059,393,821.141642
-1.01,217,823.665588
10.990012,158,825.470409
-1.01,236,828.102933
-1.01,225,830.673579
381.990383,766,839.266439
65.990067,239,841.997257
357.990349,645,849.417753
417.990419,712,857.653632
249.990237,682,877.174961
87.99,230,879.894897
49.99,244,882.702304
54.990056,176,884.747876
672.99067,1169,898.323014
69.99,221,900.905473
65.99,340,904.794035
154.990144,411,909.495099
357.990359,835,918.954748
230.990232,624,937.756893
39.990041,248,940.57579
177.990132,1127,953.180168
62.99,369,957.305427
16.99,168,959.132948
49.99,168,960.994108
66.99,320,964.51538
472.990442,1417,992.028944
14.990016,264,994.939505
122.990124,743,1003.118565
104.990106,340,1006.911898
65.990067,286,1010.134934
149.990151,547,1016.263561
115.990117,350,1020.143299
37.990039,353,1024.069582
197.990199,489,1029.677614
48.99005,418,1034.411771
-0.009999,217,1048.569695
15.990017,192,1050.695265
40.990042,278,1053.87505
404.990406,674,1061.650365
222.990224,482,1067.270904
134.990136,337,1071.23228
446.990448,728,1079.701876
240.99024,464,1085.324367
72.99,224,1088.02406
8.99,173,1090.106443
47.99,225,1093.005449
147.99013,470,1110.589822
333.990335,637,1118.797555
261.990263,545,1125.37905
104.99,221,1128.037732
167.990121,516,1134.08578
