r,l,t
150.990152,2526,33.123745
40.990042,1553,50.598701
-1.01,652,70.163805
66.990068,978,82.508156
40.990042,676,90.290654
110.990112,1040,102.015098
14.990016,453,107.764019
-1.01,305,123.548126
147.990149,1081,136.559866
9.990011,701,144.806842
212.990214,987,156.068705
137.990139,1057,168.268647
-1.01,302,183.651567
-1.01,312,187.065526
69.990071,280,190.224886
69.990071,234,192.801654
71.990073,700,200.567537
-1.01,237,203.223891
75.990077,419,207.901948
243.990217,1182,220.965697
62.99,582,227.488182
537.990477,1854,259.880395
15.990017,466,265.084328
134.990136,954,275.709535
109.990097,516,281.506348
26.99,213,283.908401
80.99,248,298.405959
52.990024,336,302.061604
72.990074,339,305.835059
402.990404,1388,321.395651
-1.01,453,326.478902
28.99003,362,330.517511
-1.01,224,333.008353
-1.01,298,336.301562
-1.01,235,338.983281
37.990039,470,356.097652
-1.01,482,361.381514
56.990058,534,367.404037
100.990102,680,375.200745
-0.009999,336,379.072396
344.990346,776,387.742236
80.990082,303,391.170975
136.990138,579,397.931244
267.990269,665,417.200538
155.990157,623,424.33105
220.990222,604,431.172714
236.990238,487,436.56227
75.990001,386,440.945366
56.99,245,443.707885
133.990115,465,449.003902
268.99027,655,456.315242
298.9903,857,477.595979
102.99004,308,481.02808
48.99,205,483.303123
154.990116,425,488.099917
19.990021,172,490.001516
363.990365,1023,501.434119
70.990072,270,504.438987
154.990156,461,509.527931
-1.01,168,511.423141
-0.009999,246,514.161246
49.990051,328,529.466577
124.990126,910,539.525103
58.99,221,542.004228
47.99,257,544.859986
48.99,262,547.773597
74.99,171,549.697372
524.99041,1665,568.04565
36.990038,276,571.142971
110.990112,1354,597.757724
237.990239,706,605.712532
25.990027,330,609.493673
54.990056,254,612.355682
176.990178,529,618.380123
69.990071,315,622.033575
3.990005,217,624.531837
-1.01,167,626.467162
-1.01,217,628.979778
35.990037,204,642.945746
157.990159,412,647.675656
23.990025,168,649.573316
220.990222,442,654.665473
17.990019,168,656.580759
14.990016,234,659.313547
346.990348,688,667.252839
234.990236,532,673.39422
48.99005,172,675.38007
234.990236,558,681.625371
156.990142,605,688.457891
16.99,203,702.529044
58.99,309,706.024661
226.990168,542,712.085086
228.99023,755,720.579085
30.990032,247,723.348256
293.990295,456,728.428919
104.99,249,731.207977
18.99,182,733.280293
161.990135,514,738.993302
48.990024,193,741.148329
340.990342,706,760.68599
273.990275,567,767.024935
4.990006,224,769.492651
155.990127,1112,781.731801
62.99,212,784.052274
58.99,239,786.773514
69.99,252,789.621328
568.990406,1547,818.669606
77.990041,177,820.665437
77.990079,793,829.632021
116.990118,1541,847.052084
64.990066,341,851.040089
126.990128,449,856.28007
39.990041,335,860.144566
101.990103,304,875.378494
32.990034,237,878.102564
24.990026,229,880.76406
80.990082,289,884.159997
233.990235,598,891.105939
25.990027,314,894.797334
-1.01,589,901.637698
52.990054,198,903.877844
344.990346,610,910.852437
235.990237,546,917.052477
190.990192,469,934.092007
212.990214,505,939.870707
462.990464,764,948.448607
87.99,238,951.148371
42.99,220,953.592461
195.990176,466,958.754822
247.990249,497,964.26494
312.990302,622,971.153519
129.99,294,974.484416
215.990166,570,992.537582
644.990646,1125,1004.975881
103.990095,865,1014.69422
71.99,274,1017.770386
51.99,312,1021.211715
57.99,213,1023.598809
69.99,218,1026.085677
1263.990791,2154,1062.280404
-1.01,228,1064.932868
72.990074,251,1067.846495
-1.01,277,1071.112026
57.990059,296,1074.530801
123.990125,349,1078.612185
304.990306,700,1087.065665
16.990018,263,1090.240177
-1.01,168,1092.325222
71.990073,465,1109.922139
371.990373,1287,1125.914309
4.99,172,1127.959894
73.99,254,1130.966185
10.99,177,1133.056276
49.99,231,1135.828722
8.99,180,1137.958193
4.99,168,1139.954414
65.99,264,1143.303968
50.99,267,1146.305197
478.99048,928,1168.70766
129.990131,288,1172.04978
186.990188,515,1177.956249
448.99045,789,1186.959937
220.990206,487,1192.663911
76.99,275,1195.933345
44.99,234,1198.605386
428.990416,875,1209.661388
314.99031,664,1231.614854
89.99,228,1234.943929
55.99,270,1238.850266
102.990104,384,1244.487967
40.990042,168,1246.892297
