r,l,t
119.990121,1682,23.77827
-1.01,217,26.218045
-1.01,631,33.246597
168.99017,608,40.122567
-1.01,676,47.723816
159.990161,1253,74.631981
17.990019,944,86.044696
99.990101,1881,108.009655
22.990024,804,129.61188
202.990204,2327,156.813507
180.990182,723,165.160616
489.990471,1977,199.245672
72.99,233,201.836887
427.990369,1064,213.63465
73.990075,368,217.686747
21.990023,321,221.24567
-1.01,226,223.801178
126.990128,715,243.675947
141.990131,753,251.969675
73.99,236,254.620025
37.99,222,257.104245
937.990536,2445,284.325702
-2.01,196,298.26228
-1.01,339,301.967129
-1.01,190,304.075324
32.990034,299,307.406698
0.990002,266,310.427405
3.990005,217,312.900493
-1.01,289,316.153664
8.99001,279,319.291346
143.990145,700,327.135165
1.990003,392,331.485715
89.990091,272,334.518257
126.990082,1397,361.937681
60.99,339,365.714099
60.99,331,369.479282
20.99,197,371.774283
57.99,196,374.030892
519.99041,1823,394.702648
407.990409,1082,418.745774
18.99002,173,420.732881
17.990019,260,423.790442
337.990339,835,433.200804
165.990167,522,439.059363
525.990499,1342,454.154669
58.99,237,456.797704
51.99,285,471.645712
403.990392,885,481.593646
-1.01,263,484.516921
160.990162,413,489.153898
185.990171,587,495.75458
98.99,268,498.733391
36.99,237,501.401321
32.990034,239,504.043192
104.990106,354,507.981012
635.990637,1246,533.403226
144.990132,1179,546.458336
57.99,168,548.328823
87.99,259,551.161406
47.99,206,553.474685
11.99,202,555.674083
451.990411,1561,572.978951
44.990046,389,588.868529
131.990133,742,597.144542
-1.01,280,600.323069
64.990066,384,604.64368
6.990008,273,607.761807
143.990145,310,611.243816
29.990031,259,614.195595
62.990064,339,618.071313
11.990013,198,620.342295
60.990062,404,624.982685
132.990134,405,629.621684
262.990264,562,647.742677
250.990252,601,654.649133
829.990805,1474,671.69819
547.990421,1362,687.067348
337.990307,684,706.526242
97.99,260,709.426478
1038.990614,1340,724.394344
114.990116,412,728.976077
56.990058,257,731.869958
-1.01,336,735.607607
148.990122,1124,759.749799
6.99,191,761.905414
8.99,173,763.837665
67.99,228,766.386921
85.99,464,771.531644
62.99,215,773.942543
524.990417,1492,790.451564
164.990166,627,797.367477
217.990219,552,803.549959
19.990021,258,818.271806
6.990008,219,820.755237
69.990071,366,824.909806
-0.009999,283,828.081268
20.990022,419,832.830445
39.990041,225,835.341652
17.990019,256,838.242829
64.990066,382,842.578704
261.990263,528,848.615055
16.990018,240,851.402323
32.990034,268,854.533313
61.990063,432,859.504306
383.990385,1290,886.059323
60.99,232,888.838672
401.990403,682,896.731207
40.990042,215,899.240281
146.990148,357,903.33764
34.990036,248,906.192985
362.990364,657,913.631402
237.990239,505,919.391932
240.990222,662,938.69542
71.99,209,941.043651
671.990612,1265,955.249657
127.990115,462,960.333799
92.99,229,962.885849
44.99,220,965.310927
134.990136,304,968.71817
637.990639,1174,993.480235
55.990057,232,996.018358
74.990076,728,1004.061325
55.99,193,1006.213761
47.99,250,1009.099258
52.99,348,1012.947994
60.99,221,1015.445709
451.990409,1435,1031.522673
150.990152,674,1050.791888
64.990066,263,1053.775848
119.990121,360,1057.910454
142.990144,590,1064.774965
89.990091,373,1069.116358
2.990004,204,1071.524136
69.990071,280,1074.735502
136.990138,408,1079.511301
0.990002,219,1082.200728
-1.01,198,1084.63615
-1.01,312,1088.361874
165.990167,518,1094.77574
5.990007,282,1110.037313
-0.009999,672,1118.646307
-1.01,288,1122.165721
13.990015,262,1125.292711
-0.009999,289,1128.722305
585.990587,867,1138.996833
90.990092,272,1142.444546
302.990304,576,1149.125711
489.990471,937,1171.557623
86.99,281,1174.821623
44.99,216,1177.283569
455.990457,730,1185.583301
158.99016,471,1191.136906
109.990109,232,1193.915631
123.99,261,1196.909927
25.99,240,1199.852038
133.990135,405,1204.574928
367.990369,622,1213.227614
64.990066,359,1230.809118
203.990205,443,1237.264708
177.990133,1035,1252.401938
48.99,218,1255.598489
60.99,222,1258.959288
60.99,218,1262.231107
625.990409,1432,1283.338946
426.990214,925,1309.033187
399.990202,471,1316.356734
60.990062,272,1320.587711
16.990018,261,1324.513401
76.990078,360,1330.123088
82.990084,193,1333.098255
92.990094,328,1338.050307
101.990103,380,1343.684272
71.990073,263,1347.729153
34.990036,405,1353.990964
-1.01,236,1357.537876
45.990047,360,1363.141512
43.990045,169,1377.287537
626.990628,965,1388.894782
204.990206,426,1393.827166
140.990142,384,1398.386024
237.990239,432,1403.46956
316.99024,496,1409.103238
62.99,248,1412.11816
453.990443,779,1421.131972
41.990043,175,1423.128889
252.99024,531,1440.846397
98.99,242,1443.515199
149.990111,444,1448.518039
89.990044,171,1450.436526
700.990351,612,1457.225717
138.99007,229,1459.761734
309.990156,400,1464.176736
208.990178,1086,1476.206222
14.99,200,1478.423928
61.99,320,1493.853966
62.99,218,1496.26652
55.99,249,1499.071349
442.99041,1401,1514.729958
44.990046,191,1516.92002
0.990002,192,1519.099907
-1.01,419,1523.829671
312.990314,736,1532.215123
50.990052,329,1536.044566
-0.009999,282,1539.375564
88.99009,339,1555.03444
51.990053,300,1558.592376
25.990027,228,1561.319138
261.990263,618,1568.518802
66.990068,282,1571.787627
37.990039,167,1573.734061
3.990005,424,1578.733745
-1.01,195,1581.032289
9.990011,292,1584.458571
769.990771,1102,1597.259212
281.990283,486,1614.654128
411.990401,715,1623.05319
48.99,242,1625.887379
69.99,231,1628.567799
485.990466,809,1638.006044
277.990261,633,1645.361343
26.99,208,1647.758012
70.99,360,1651.96164
34.99,220,1654.454397
505.990507,801,1675.063948
75.990077,263,1677.979128
154.990156,448,1682.981676
182.99017,930,1693.302139
73.99,208,1695.551919
36.99,321,1699.124566
73.99,225,1701.687811
471.990409,1386,1728.659558
47.990049,405,1733.233785
194.990196,543,1739.403105
155.990157,422,1744.147535
-1.01,250,1747.001472
33.990035,240,1749.795142
59.990061,281,1753.099549
72.990074,370,1757.407515
43.990045,249,1760.265906
323.990325,698,1768.23908
7.990009,272,1771.397506
33.990035,342,1787.011062
26.990028,278,1790.233285
392.990394,1454,1807.275419
66.99,217,1809.91424
168.99017,293,1813.416708
442.990444,706,1821.799302
393.990395,678,1829.711371
464.990444,744,1849.994121
77.99,252,1852.930313
51.99,220,1855.449812
