r,l,t
85.990087,4540,67.346601
79.990081,544,74.725482
7.990009,547,81.243584
-1.01,830,91.133288
-1.01,389,95.60208
-1.01,324,99.228045
243.990245,1306,126.890836
9.990011,202,129.342587
46.990048,508,135.68851
115.990117,597,142.690769
-1.01,190,144.894192
-1.01,451,150.178263
72.990074,406,154.731527
67.990069,690,162.657635
2.990004,896,184.807359
59.990061,1262,198.845846
151.990153,474,204.107743
171.990173,1121,216.482818
14.990016,380,220.739038
21.990023,260,223.601173
136.990138,810,244.5225
43.990045,365,248.573207
117.990101,564,254.833049
95.99,257,257.695492
363.990326,1105,270.020329
32.990034,388,274.342397
106.990108,458,279.511164
-1.01,205,281.824017
122.990124,753,301.87399
133.990133,650,309.109102
6.99,230,311.715738
105.99,255,314.614405
214.990179,645,321.868165
322.990324,1101,334.135404
8.99001,297,337.466074
-1.01,255,340.389361
-1.01,231,342.988954
56.990058,293,358.052289
4.990006,258,360.915716
-1.01,454,365.992999
152.990154,505,371.809756
-1.01,297,375.206019
-1.01,614,382.283615
-1.01,465,387.45404
33.990035,380,391.790147
337.990339,751,400.401182
214.990216,467,417.434527
60.990062,286,420.671495
268.990175,656,428.159918
384.990193,527,434.101578
413.990209,676,441.689752
143.990145,546,447.881957
123.990113,551,454.059453
66.99,265,457.009938
42.99,241,471.399638
28.99,322,475.027743
453.990455,984,486.014647
259.990261,520,491.768752
91.99001,239,494.488354
70.990001,463,499.66153
511.990513,1121,512.058191
-1.01,329,515.742179
43.990045,416,532.013742
17.990019,200,534.204247
182.990184,431,538.969941
-1.01,208,541.292839
15.990017,217,543.712056
36.990038,349,547.582198
115.990091,1112,559.810589
60.99,225,562.32209
73.99,211,564.669709
58.99,223,567.169181
41.99,197,569.401342
531.99041,1785,600.865952
50.990026,219,603.320121
214.990108,712,611.350254
-2.01,265,614.350239
30.990032,392,618.839836
246.990248,750,627.447941
77.990079,402,643.683946
-1.01,271,646.822498
647.990649,1053,658.919857
-1.01,215,661.402798
294.990296,604,668.420613
290.990292,625,675.634018
180.990182,472,680.90183
84.990034,298,684.271654
75.99,298,687.62357
23.99,263,702.36382
249.990251,468,707.643454
163.990165,568,713.999934
-1.01,197,716.242499
144.990146,649,723.482241
172.990164,425,728.2451
20.99,184,730.336812
98.99,201,732.578122
155.990135,423,737.319886
410.990412,877,758.702091
22.990024,252,761.53705
165.990167,407,766.090328
35.990037,237,768.745445
13.990015,258,771.606144
148.99012,1187,784.640467
51.99,413,789.358004
70.99,217,791.801958
10.99,182,793.829653
60.99,220,796.273176
441.990406,1485,824.766103
-1.01,242,827.487754
-1.01,362,831.611753
355.990357,1053,843.489551
41.990043,303,846.944711
-1.01,297,850.460678
21.990023,236,853.18256
401.990403,681,861.029403
211.990213,454,877.979624
173.990175,412,882.763955
171.990173,421,887.709191
264.990266,471,893.13729
253.990225,593,900.041525
74.99,228,902.65719
95.990049,360,906.766403
381.990383,672,914.352516
297.990295,576,920.906321
83.99,273,935.748482
52.99,262,938.750218
120.990111,422,943.52765
457.990459,794,952.39166
-0.009999,422,957.142357
168.99017,431,961.880985
259.990169,1411,977.559337
57.99,236,991.874842
74.99,414,996.45558
633.990416,1612,1014.372025
602.990302,776,1022.994788
87.990046,222,1025.4926
96.990098,348,1029.428368
-1.01,180,1031.467739
-1.01,237,1034.182432
70.990072,224,1048.404515
133.990135,421,1053.141411
251.990253,773,1062.066194
48.99005,369,1066.378313
-1.01,193,1068.656116
-0.009999,286,1072.019795
-1.01,317,1075.670204
1.990003,278,1078.99154
62.990064,397,1083.886277
376.990378,1308,1111.621574
4.99,167,1113.701981
51.99,248,1116.791477
407.990409,708,1125.613646
24.990026,207,1128.077084
371.990373,687,1136.173249
425.990427,707,1144.735791
228.99022,590,1151.691644
78.99,267,1154.82585
86.990024,496,1172.007533
409.990411,688,1179.862569
29.990031,168,1181.729303
271.990259,564,1188.355137
92.99,212,1190.783919
44.99,252,1193.74278
134.990136,323,1197.473996
366.990368,591,1204.493322
9.990011,172,1206.532374
543.990394,1283,1237.497274
45.99,306,1242.035492
56.99,212,1245.052413
1364.9908,2036,1275.026843
69.990071,288,1279.351712
153.990155,531,1287.218842
22.990024,296,1303.771674
17.990019,238,1307.228217
254.990256,550,1315.581382
33.990035,169,1318.24241
457.990459,1437,1340.230157
67.99,244,1343.838881
51.99,256,1347.745924
57.99,218,1351.10841
76.99,249,1354.918779
8.99,168,1357.481179
63.99,242,1361.19187
55.99,227,1364.759031
58.99,245,1379.466339
406.990408,699,1387.840988
39.990041,168,1389.894659
365.990367,655,1397.461285
178.99018,445,1402.814145
456.990458,881,1413.08278
76.99,215,1415.59347
106.990032,546,1421.89959
422.990424,778,1442.367393
276.99027,556,1448.592999
87.99,237,1451.242133
189.990134,507,1456.914428
732.990367,607,1463.585818
427.990407,1344,1478.493216
56.99,214,1480.892964
55.99,197,1494.944591
64.99,251,1497.750094
61.99,204,1500.033571
408.99041,1403,1515.689337
45.990047,225,1518.239337
-1.01,317,1521.901459
295.990297,1092,1534.292664
40.990042,216,1536.79861
28.99003,251,1539.801651
14.990016,167,1553.42574
58.99006,360,1557.663838
73.990075,477,1563.36224
358.99036,791,1572.537269
34.990036,402,1577.256027
-1.01,167,1579.233846
7.990009,331,1583.113458
434.990436,1490,1612.14811
56.99,217,1614.732503
67.99,209,1617.221378
24.99,194,1619.526734
49.99,195,1621.831704
30.99,192,1624.062037
628.99063,921,1634.722023
386.990388,628,1642.088182
443.990437,810,1651.463503
83.99,243,1654.268499
59.99,285,1657.517011
331.990333,600,1675.798808
111.990113,260,1678.648833
297.990281,581,1685.182046
110.99,276,1688.238364
136.990114,400,1692.6627
921.99046,674,1700.119784
336.990169,439,1704.980894
62.990032,174,1706.883556
339.990133,1019,1729.8495
124.99,204,1732.16007
160.99,222,1734.683624
468.990409,1337,1749.888547
42.990044,205,1752.288669
370.990372,825,1761.794294
125.990127,345,1765.739998
49.990051,213,1768.256392
35.990037,206,1770.648017
290.990292,609,1789.340666
2.990004,175,1791.424034
33.990035,243,1794.238861
-0.009999,277,1797.430186
-1.01,283,1800.760115
0.990002,423,1805.82243
7.990009,305,1809.462196
-1.01,263,1812.610357
-1.01,370,1817.044913
-1.01,242,1819.927659
450.990452,694,1828.018897
62.990064,186,1830.189834
315.990317,539,1848.104285
160.990162,316,1851.794474
480.990458,863,1861.749205
76.99,237,1864.482447
487.990437,797,1873.738129
304.99029,581,1880.426025
71.99,270,1883.543659
185.990122,489,1889.128313
377.990379,733,1909.09408
73.990075,272,1912.129331
160.990162,406,1916.635888
51.990053,252,1919.438417
165.990119,1077,1931.416009
57.99,211,1933.827638
55.99,230,1936.423697
84.99,203,1938.771705
424.99041,1372,1965.747065
39.990041,170,1967.670051
216.990218,538,1973.857629
153.990155,402,1978.461221
80.990082,311,1982.02772
107.990109,347,1986.004149
345.990347,741,1994.602159
78.99008,334,1998.523717
376.990378,1306,2025.29526
68.99,241,2028.126202
62.99,273,2031.31839
48.99,226,2033.991286
71.99,230,2036.726813
78.99,244,2039.594649
54.99,225,2042.254422
6.99,179,2044.364989
79.99,258,2047.461239
417.990419,628,2054.841316
174.990176,417,2059.730005
332.990334,588,2066.458828
552.990526,901,2088.429768
79.99,270,2091.658837
43.99,225,2094.298145
124.990126,262,2097.335378
361.990363,661,2105.088799
244.990238,630,2112.355732
10.99,205,2114.758091
83.99,246,2117.603503
188.990141,474,2123.129848
1579.990769,1763,2154.564855
70.99,255,2157.478668
56.99,315,2161.062624
81.99,273,2164.181602
520.990411,1464,2180.972696
44.990046,170,2182.898994
94.990096,334,2198.579868
318.99032,741,2207.05139
120.990122,375,2211.397257
77.990079,279,2214.657449
282.990284,694,2222.63994
458.99046,1558,2240.993438
84.99,237,2243.735634
58.99,225,2258.100316
73.99,278,2261.414373
53.99,231,2264.135037
72.99,248,2267.125691
49.99,229,2269.922234
60.99,246,2272.86249
60.99,282,2276.34293
14.99,226,2279.169489
22.99,221,2281.866563
405.990407,670,2289.727484
214.990216,453,2295.068852
317.990319,556,2301.48988
65.990067,268,2316.246556
450.990444,770,2325.044148
129.99,261,2328.058137
450.990437,722,2336.368003
297.990291,565,2342.776152
72.99,211,2345.185401
49.99,229,2347.826036
131.990112,423,2352.538931
390.990392,675,2360.038858
449.990406,1421,2387.699788
77.99,213,2390.134034
68.99,198,2392.379578
78.99,198,2394.643545
428.990401,1404,2410.61303
35.990037,167,2412.481042
358.99036,830,2433.626094
36.990038,235,2436.377476
67.990069,421,2441.342315
74.990076,384,2445.811399
409.990411,992,2457.52566
76.990078,267,2460.701869
345.990347,1231,2475.095544
57.99,224,2477.73633
64.99,280,2492.943947
56.99,237,2495.794685
68.99,237,2498.666518
78.99,223,2501.327118
65.99,283,2504.686448
49.99,265,2507.870404
29.99,223,2510.559892
32.99,219,2513.102538
465.990467,762,2521.839758
351.990353,661,2529.55011
670.990636,1036,2553.515648
90.99,274,2556.754389
478.990454,825,2566.639718
290.990272,536,2572.929665
73.99,220,2575.475099
179.990122,462,2580.727659
389.990391,681,2588.452757
57.990059,195,2590.695523
168.99017,443,2595.661174
35.990037,212,2598.071385
50.990052,255,2612.661419
120.990076,1079,2625.03208
54.99,207,2627.398647
53.99,222,2629.927005
516.990409,1584,2648.250331
414.990416,718,2656.783993
78.99008,401,2673.33853
12.990014,258,2676.486116
62.990064,312,2680.153813
329.990331,644,2687.699345
22.990024,177,2689.778321
18.99002,265,2692.966435
62.990064,219,2695.63797
411.990397,1521,2713.686376
51.99,219,2716.298491
67.99,230,2730.846029
54.99,198,2733.171504
105.99,329,2737.16576
51.99,231,2740.017953
72.99,243,2742.902332
412.990414,680,2750.978033
207.990209,601,2757.981051
528.99053,780,2766.898596
321.990303,618,2774.040729
82.99,265,2777.10602
481.990433,837,2798.754024
305.990293,626,2806.179668
88.99,256,2809.194566
48.99,228,2811.918799
500.990502,788,2821.212363
234.990236,535,2827.315994
36.990038,216,2829.792186
-1.01,793,2850.594086
-0.009999,248,2853.479344
173.990131,977,2864.754082
48.99,262,2867.823533
55.99,214,2870.320837
80.99,251,2873.272174
611.990411,1416,2889.4074
82.990042,165,2891.362091
263.990134,560,2909.826076
25.990027,184,2912.041981
209.990211,505,2918.023205
61.990063,215,2920.528278
-1.01,233,2923.326722
93.990095,222,2925.924053
335.990337,820,2935.510048
16.990018,260,2938.492375
82.990084,538,2944.688024
407.990397,1631,2975.068273
67.99,217,2977.5697
90.99,320,2981.273059
409.990411,655,2988.689663
81.990083,224,2991.179835
715.990502,746,2999.599581
921.990459,803,3008.928819
110.99,264,3011.998586
449.990413,858,3033.871483
33.990035,182,3035.999497
288.990278,557,3042.554035
104.99,226,3045.185292
181.990147,478,3050.599637
358.99036,603,3057.449162
63.990065,224,3059.982516
162.990164,454,3065.143481
39.990041,213,3067.638278
-1.01,260,3070.669692
134.990134,818,3091.759557
163.99,1060,3103.916392
58.99,214,3106.391912
39.99,212,3108.844238
408.99041,1275,3123.621416
432.990434,694,3131.756539
26.990028,254,3146.363913
150.990152,390,3150.897441
346.990348,681,3158.802269
-0.009999,258,3161.795954
13.990015,317,3165.470256
-1.01,344,3169.458904
-1.01,252,3172.371317
-1.01,218,3174.920875
434.99043,1681,3205.839922
87.99,233,3208.518868
80.99,341,3212.425039
62.99,238,3215.185587
463.990465,662,3222.763722
53.990055,173,3224.752599
477.990479,704,3233.1905
469.990455,715,3241.426234
85.99,224,3244.054573
487.990438,988,3267.186059
291.990289,568,3273.794559
114.99,351,3277.82142
32.99,255,3280.755049
117.990119,285,3284.082318
768.990385,737,3292.648475
234.990236,557,3299.155087
40.990042,223,3301.74336
156.990126,1304,3328.5585
60.99,230,3331.211491
66.99,200,3333.485716
77.99,203,3335.828299
455.990432,1369,3351.78205
232.990234,430,3356.924051
7.990009,180,3359.026997
146.990148,331,3362.918674
96.990098,389,3367.420832
57.990059,244,3381.923486
321.990323,687,3389.843068
10.990012,256,3392.813561
-0.009999,248,3395.699675
39.990041,177,3397.793118
-1.01,272,3401.071432
60.990062,252,3404.006304
408.990398,1535,3421.605217
68.99,260,3424.608391
57.99,228,3438.979396
102.99,264,3441.986581
420.990422,684,3449.711089
170.990172,469,3454.986087
346.990348,609,3461.913854
529.990513,839,3471.447045
113.99,297,3474.932612
52.990033,206,3477.403548
404.990406,685,3485.549212
302.990288,599,3504.207657
98.99,253,3507.178138
193.990157,528,3513.151174
352.990354,599,3519.959435
67.990069,205,3522.317971
156.990158,376,3526.614962
172.990171,891,3536.831333
61.99,201,3539.158726
42.99,263,3542.223043
40.99,227,3556.536079
97.99,222,3559.048415
1091.990648,1728,3579.438952
173.990175,488,3585.335428
58.99006,199,3587.684025
98.9901,360,3591.903008
296.990298,501,3597.726261
44.990046,183,3599.85722
45.990047,418,3616.398364
45.990047,226,3618.99358
41.990043,177,3621.04158
353.990355,1270,3635.559309
73.99,233,3638.289282
81.99,289,3641.700333
80.99,244,3644.542139
62.99,234,3647.156713
58.99,229,3649.772889
66.99,331,3653.571526
446.990448,690,3661.324038
132.990134,344,3676.807725
62.990064,190,3679.013582
819.990809,1298,3693.687485
119.99,273,3696.789043
