r,l,t
-442.069756,3158,37.909931
-61.069471,3504,97.925489
-95.069469,4514,170.035606
-157.069471,3883,234.21647
-301.069615,2591,283.054662
91.93055,2984,335.291824
-60.06947,3312,374.881471
-466.06978,1766,413.789985
373.930832,4382,481.754813
-265.069579,2120,505.462574
74.930533,3086,559.261439
-468.069782,1861,599.403154
87.930546,3804,664.932353
71.93053,3811,707.460129
-90.06947,3230,762.716549
226.930685,3909,825.604122
-80.06947,3146,879.881406
-101.069471,2906,931.217444
83.930542,3418,969.464778
96.930555,3471,1027.468278
-71.069469,3032,1080.890995
130.930589,3339,1137.530163
-118.06947,3468,1195.584512
-56.069468,3362,1252.218894
-115.069471,3012,1285.686408
-30.06947,3289,1341.411868
-62.06947,3030,1394.149497
-125.069469,12651,1593.029612
71.93053,3773,1654.137665
-76.06947,3124,1707.804515
227.930686,3859,1769.048184
238.930697,3050,1802.617269
-86.069468,3137,1856.323926
-125.069469,2374,1901.523592
227.930686,3322,1938.149238
103.930562,3364,1994.832097
1082.921619,5948,2099.180269
109.930568,2825,2130.671503
228.930687,3926,2193.521269
169.930628,4470,2262.701166
82.930541,3461,2320.063955
-52.06947,3079,2373.62966
103.930562,3447,2431.051811
-91.069469,4074,2495.09738
445.930904,3608,2554.160246
232.930691,3397,2610.731946
468.930927,3947,2673.72938
95.930554,3834,2735.385247
461.93092,4105,2800.140006
364.920921,5511,2880.738887
107.930566,3958,2943.633241
245.930704,3780,3004.793513
272.930731,3118,3058.382084
229.930688,4363,3125.840162
262.930721,6550,3217.546399
270.920827,4401,3285.556027
252.930711,3221,3340.877943
365.930824,4032,3404.672532
239.930698,2934,3456.473313
461.93092,3206,3511.057853
388.930847,4059,3575.378008
227.930686,3600,3615.32902
402.920959,3462,3672.935995
242.930701,3991,3736.345929
222.930681,3702,3796.52143
367.930826,3949,3859.258891
319.920876,4624,3929.362615
129.930588,3655,3988.832268
231.93069,3520,4047.115947
616.921173,4276,4113.864425
247.930706,3331,4170.319685
245.930704,4542,4240.317504
1491.931622,4622,4310.903201
112.930571,2800,4361.223783
454.930913,4439,4429.359725
674.921231,4013,4493.059942
666.921222,3669,4553.031844
502.930961,16369,4811.264004
642.921199,3856,4873.567034
2033.921982,5644,4955.539551
546.931005,3166,5009.820199
354.920911,3558,5068.498412
2198.931985,6089,5155.335907
248.930707,2286,5199.621374
588.921145,3501,5257.707945
357.920914,3537,5296.851288
858.921415,3580,5355.625249
105.930564,3444,5412.817929
371.920928,4885,5485.849701
1267.931622,4009,5549.284252
475.930934,3216,5603.83375
1651.931622,4038,5667.532446
1096.921616,4107,5732.158859
1979.921983,5722,5814.813343
1658.921619,4181,5899.378438
373.92093,3751,5940.710068
717.921274,3819,6002.155761
1385.92162,4435,6070.426157
614.921171,3952,6133.34199
2015.921984,5441,6232.38796
1242.92162,3974,6295.357985
719.921276,3638,6354.576303
1448.921618,3852,6416.369498
2182.931985,5243,6493.324729
1212.931623,3513,6551.146741
718.921275,3260,6587.254597
2007.921984,6249,6694.594633
2134.931985,6311,6802.324076
2019.921983,6840,6896.713217
2030.921983,7068,7012.576599
1499.92162,4067,7076.288827
404.920961,3107,7129.372786
739.921296,3036,7162.412303
2144.931985,5347,7259.251257
2009.921982,5030,7333.497507
2115.931986,5864,7416.597945
2169.931984,5312,7512.958927
1495.92162,3703,7572.477199
1249.92162,3610,7611.201314
1666.921619,3728,7670.517692
1981.931986,5419,7766.758231
789.921345,2863,8283.885438
735.931194,2699,8331.631015
2361.931986,8503,8458.807255
1345.93162,3283,9954.253072
732.931191,2471,9999.133439
2157.931984,5202,10072.642704
2186.931985,6145,10646.539079
2208.931984,5374,10741.017246
716.931175,2690,12230.870572
2287.931984,6884,12809.446809
2260.931985,22721,14117.03113
2367.931986,4760,17107.604434
644.921201,2525,17621.016328
722.921279,3150,18159.040433
2356.931985,6176,18243.045995
245.930704,2205,18752.500618
72.930531,1926,19747.900342
4938.922169,15841,20963.36799
3771.922136,9434,22074.241323
3756.922145,17837,22339.614078
4997.932182,7464,22457.552902
3836.932147,7506,22575.663718
4887.922172,7870,22698.189664
4906.922167,6983,22812.431211
3803.932162,6495,22902.033109
4895.92218,7777,23024.55007
2409.931984,5698,23105.481311
4950.922183,7195,23221.366637
468.930926,2300,23265.272306
3850.932147,6466,23354.445415
715.921272,2947,23405.712892
4971.93219,8372,23534.207061
4992.932187,7875,23657.386429
4911.922208,7591,23777.493714
5044.932213,8814,23911.153223
1473.921619,3807,23971.672306
4963.92224,7328,24089.076216
4853.932176,7070,24184.201115
5027.93221,8308,24312.000248
2466.921981,6077,24415.807916
5043.932182,7427,24534.34623
5215.932364,9916,24678.571826
370.920927,2538,24724.881299
5125.922358,8185,24851.016979
2533.931984,6049,24935.529145
-63.069469,2043,24976.742715
5268.932365,9973,25122.647984
5331.932356,7419,25241.006913
72.930531,2166,25283.606043
5214.922351,16129,25514.219897
5078.922363,7988,25638.456299
5283.932366,8000,25763.245171
5116.922364,7563,25883.188868
2477.921982,5334,25979.313363
-470.069784,1253,25992.751151
5181.922354,9130,26130.141286
5245.932362,9466,26271.513086
5368.932365,8462,26401.64508
5246.922355,10521,26572.504098
5391.922396,9865,26717.674831
5275.922354,9570,26878.713506
5229.922362,11728,27062.13008
5309.932364,8555,27192.200213
5229.922356,8423,27321.517305
5215.932366,8456,27451.490441
5288.932367,9083,27588.218646
5253.922356,8845,27721.910909
5465.922372,10990,27898.081269
5114.922351,8744,28030.928873
