r,l,t
362.99,1063,20.736773
292.99,1193,38.689579
141.99,1267,57.056846
115.99,497,64.429771
56.99,821,98.345482
2216.99,503,105.590136
54.99,385,111.211225
-1.01,338,116.059391
43.99,465,122.82549
62.99,498,129.954085
4.99,283,134.016659
1139.99,833,146.137534
3331.99,601,219.944733
134.99,757,230.769585
51.99,441,237.097103
25.99,343,242.065911
42.99,498,249.195238
82.99,1201,266.462657
51.99,601,298.355118
25.99,361,303.521561
20.99,347,308.496666
17.99,335,313.320698
34.99,457,319.88151
1633.99,2870,382.495242
56.99,583,390.892739
37.99,609,399.776413
39.99,953,413.645477
41.99,349,418.690449
44.99,269,422.718176
36.99,219,425.909081
44.99,295,430.28873
44.99,417,458.325473
0.99,127,460.230002
28.99,369,465.708938
20.99,434,471.992335
94.99,602,480.783783
47.99,582,489.353003
41.99,250,493.082779
37.99,237,496.501538
37.99,370,502.095199
81.99,281,506.225815
128.5,1406,548.839155
649.99,1415,569.406793
94.99,734,579.859447
112.99,672,589.434454
88.99,326,594.175387
98.99,516,623.372745
29.99,450,629.778404
2251.99,604,638.392232
24.99,293,642.585953
28.99,331,647.416608
46.99,591,655.789531
24.99,496,662.886036
26.99,504,670.061107
-1.01,261,673.881589
0.99,261,699.522313
38.99,625,708.414891
2313.99,389,714.033005
2222.99,473,720.773572
148.99,761,731.573569
37.99,404,737.286269
39.99,388,742.83054
42.99,372,748.134191
50.99,505,755.442969
52.99,413,783.12705
56.99,692,792.923188
33.99,458,799.403039
33.99,332,804.106074
1632.99,2222,835.639047
0.99,563,865.224715
48.99,1045,880.10051
35.99,418,886.09112
36.99,416,892.004188
9.99,464,898.569883
16.99,533,906.143195
26.99,465,912.893308
282.99,816,946.286468
133.99,351,951.361216
192.99,427,957.510044
10.99,696,967.366169
140.99,853,979.588546
62.99,252,983.15686
80.99,517,990.55493
28.99,344,995.509781
54.99,635,1025.644057
2221.99,505,1032.837495
32.99,339,1037.659409
-1.01,504,1044.80024
29.99,323,1049.403354
25.99,355,1054.424199
29.99,339,1059.352131
33.99,405,1065.173017
42.99,722,1096.575543
4456.99,671,1106.095733
128.99,690,1115.950344
40.99,725,1126.306379
26.99,333,1131.090916
56.99,487,1138.098219
35.99,571,1146.153515
20.99,460,1152.771349
17.99,445,1180.368458
49.99,649,1189.730934
37.99,354,1194.793478
48.99,418,1200.770273
1657.99,572,1208.8837
0.99,1137,1224.997533
37.99,322,1229.643166
22.99,387,1256.050439
36.99,605,1264.661545
35.99,499,1271.748001
2.99,895,1284.412539
30.99,280,1288.381225
64.99,251,1291.964596
33.99,250,1295.495334
46.99,392,1301.080992
39.99,208,1304.070466
23.99,262,1307.803267
19.99,358,1312.997507
29.99,485,1340.667295
35.99,246,1344.215275
61.99,365,1349.447988
42.99,290,1353.590147
28.99,265,1357.373549
41.99,369,1362.716133
59.99,540,1370.464072
43.99,383,1375.888022
124.5,1317,1419.477406
382.99,971,1433.342767
190.99,248,1436.899101
182.99,805,1448.424375
126.99,823,1460.097064
96.99,321,1464.685541
58.99,310,1469.090999
34.99,342,1473.955616
67.99,633,1503.969637
2250.99,384,1509.408732
20.99,448,1515.783417
20.99,691,1525.583924
39.99,542,1533.349159
42.99,384,1538.738696
29.99,365,1543.981717
24.99,400,1549.689449
1220.99,367,1575.95535
3330.99,546,1583.758498
130.99,673,1593.306558
39.99,371,1598.650055
8.99,302,1602.939185
28.99,434,1609.154087
66.99,646,1618.284322
8.99,255,1621.877558
32.99,346,1626.834196
42.99,541,1655.546478
44.99,321,1660.165912
59.99,844,1672.114358
27.99,397,1677.781725
