r,l,t
292.99,848,17.470632
158.99,397,23.607047
174.99,900,37.146296
126.99,603,45.944683
68.99,280,49.976506
130.99,549,57.953294
12.99,745,90.956191
2254.99,621,99.833996
40.99,348,104.898209
6.99,550,112.85104
51.99,391,118.486581
41.99,510,125.821395
52.99,579,134.124563
1123.99,375,139.549112
3320.99,514,212.177821
142.99,809,223.827996
39.99,365,229.065945
0.99,283,233.120188
6.99,259,236.843035
59.99,1073,252.225769
4.99,257,255.938012
55.99,473,262.732202
59.99,538,293.822827
30.99,403,299.575923
48.99,366,304.779633
49.99,416,310.721867
1632.99,923,323.892411
-1.01,679,333.504453
55.99,537,341.154369
60.99,339,346.064048
33.99,1157,384.327774
29.99,766,395.501235
0.99,665,405.110103
46.99,295,409.460242
30.99,204,412.425888
38.99,265,416.253472
-1.01,122,418.038792
42.99,301,422.536834
46.99,200,425.423682
30.99,229,428.840907
8.99,184,431.605905
41.99,282,457.634801
52.99,347,462.80456
25.99,189,465.577588
46.99,339,470.487821
10.99,177,473.073307
46.99,286,477.311578
6.99,105,478.849308
36.99,312,483.394664
49.99,264,487.275801
38.99,360,492.614012
23.99,331,497.348716
100.5,1081,513.461095
636.99,1456,556.779726
8.99,654,566.253587
54.99,274,570.12688
97.99,496,577.16164
109.99,653,586.545387
52.99,280,590.517653
2262.99,973,626.285183
51.99,441,632.607464
30.99,790,643.910312
41.99,423,649.994277
31.99,403,655.739
6.99,258,659.422758
26.99,486,666.390992
12.99,322,671.043387
4505.99,671,702.548528
171.99,731,712.914081
57.99,1003,727.172204
8.99,328,731.807106
52.99,370,737.073989
57.99,791,748.358361
68.99,793,781.513918
4.99,271,785.38314
34.99,681,795.061192
8.99,298,799.266765
51.99,347,804.225585
1641.99,1097,819.745349
2.99,454,826.194488
25.99,697,857.884801
32.99,347,862.757504
19.99,388,868.221774
34.99,405,873.965333
14.99,515,881.339008
22.99,671,890.93269
12.99,211,893.917903
16.99,166,896.288231
54.99,366,901.55124
6.99,160,903.818201
8.99,166,906.139672
32.99,183,908.801479
48.99,273,912.77323
10.99,116,914.412823
60.99,606,944.85496
45.99,338,949.722655
16.99,144,951.825024
45.99,392,957.443332
48.99,278,961.382968
28.99,366,966.642743
52.99,237,970.083666
48.99,248,973.673352
64.99,452,980.059192
100.5,1037,994.890857
312.99,884,1028.528418
379.99,935,1041.800748
69.99,847,1053.808432
81.99,508,1061.136256
107.99,522,1068.558953
65.99,382,1074.078775
80.99,558,1103.098703
2221.99,509,1110.391277
32.99,371,1115.666206
-1.01,345,1120.630989
54.99,536,1128.293867
43.99,410,1134.1069
59.99,694,1144.022297
4526.99,705,1154.121339
114.99,702,1185.4324
86.99,1044,1200.281836
53.99,671,1209.832236
46.99,500,1216.94147
38.99,381,1222.321203
131.99,1602,1266.022741
1640.99,1165,1282.517271
1.99,359,1287.634627
19.99,689,1297.481161
40.99,414,1303.390789
46.99,798,1335.566685
22.99,277,1339.538114
26.99,329,1344.261178
0.99,312,1348.697682
10.99,440,1354.950075
24.99,414,1360.906776
58.99,283,1364.918346
13.99,204,1367.86103
40.99,183,1370.492197
45.99,246,1373.992422
22.99,230,1377.307032
8.99,162,1379.660094
34.99,331,1384.407721
39.99,301,1392.265071
52.99,269,1417.361306
44.99,259,1421.088534
43.99,242,1424.554819
59.99,450,1430.970942
18.99,167,1433.416394
79.99,422,1439.458765
-1.01,474,1446.233864
100.5,845,1458.269664
280.99,823,1469.929486
222.99,556,1498.752723
146.99,654,1508.079082
96.99,346,1513.066736
121.99,911,1525.982657
93.99,348,1530.943572
36.99,961,1544.591353
2232.99,665,1554.21045
34.99,610,1583.844301
30.99,352,1588.846205
48.99,581,1597.141338
42.99,469,1603.834724
23.99,355,1608.936231
4492.99,689,1618.669189
146.99,681,1628.313243
55.99,480,1656.174096
38.99,338,1661.006495
60.99,330,1665.678694
41.99,371,1671.000773
55.99,830,1682.742133
-1.01,259,1686.481254
19.99,417,1692.441442
46.99,405,1698.20918
1140.99,329,1702.939021
526.99,1362,1743.406904
41.99,852,1755.50631
40.99,487,1762.360198
28.99,391,1767.94831
15.99,1097,1783.432027
44.99,336,1788.236764
60.99,255,1791.906497
0.99,333,1817.595222
46.99,383,1823.111015
50.99,423,1829.168315
0.99,137,1831.128386
23.99,313,1835.689036
16.99,298,1840.007303
37.99,403,1845.811224
28.99,295,1850.04423
65.99,379,1855.541585
83.99,499,1862.578446
50.99,558,1870.74516
83.99,356,1896.428327
35.99,257,1900.065944
100.5,1154,1916.526485
370.99,1019,1931.006441
272.99,500,1938.124633
0.99,558,1946.120189
124.99,564,1975.388726
92.99,356,1980.448419
106.99,301,1984.809647
6.99,629,1993.757305
33.99,335,1998.552388
2198.99,286,2002.661466
77.99,395,2008.248686
11.99,592,2016.724345
10.99,284,2020.74909
23.99,490,2027.818808
45.99,779,2059.815665
38.99,501,2066.933205
22.99,520,2074.278289
1131.99,344,2079.19196
3351.99,567,2087.211101
142.99,909,2100.116787
2.99,250,2103.706214
29.99,399,2130.352378
50.99,415,2136.18851
27.99,433,2142.397328
59.99,654,2151.718967
39.99,405,2157.584373
59.99,751,2168.277501
2.99,260,2171.925941
21.99,356,2177.021987
32.99,509,2184.29467
28.99,328,2209.902578
4.99,287,2214.016586
1622.99,1257,2231.747904
38.99,697,2241.700948
36.99,282,2245.698961
58.99,793,2257.109341
14.99,778,2289.257691
44.99,268,2293.129871
29.99,219,2296.255791
50.99,244,2299.73315
56.99,306,2304.099676
36.99,235,2307.487196
18.99,258,2311.171491
92.99,426,2317.325803
49.99,288,2321.449486
33.99,280,2325.373198
31.99,221,2328.573502
36.99,248,2332.114196
2.99,148,2334.281499
14.99,139,2336.280097
12.99,206,2339.170883
67.99,456,2345.650899
33.99,218,2369.751774
100.5,1165,2386.27302
108.99,545,2393.982061
200.99,315,2398.516483
306.99,598,2407.042843
2.99,576,2415.369256
85.99,434,2421.640712
132.99,836,2454.325384
54.99,308,2458.685869
47.99,355,2463.740175
2246.99,913,2476.817265
45.99,408,2482.63971
47.99,719,2492.793728
56.99,775,2503.837261
38.99,367,2529.943048
28.99,487,2536.92424
1123.99,389,2542.453934
3367.99,602,2551.042466
213.99,856,2563.111398
20.99,312,2567.537972
34.99,522,2574.958925
34.99,534,2582.709612
44.99,491,2610.694127
62.99,623,2619.472155
57.99,335,2624.192332
38.99,485,2631.117353
2.99,268,2634.900783
34.99,423,2640.932267
1660.99,1912,2689.189538
23.99,413,2695.085265
36.99,581,2703.39611
33.99,418,2709.404181
26.99,398,2715.111943
18.99,924,2728.314829
34.99,286,2732.453186
42.99,239,2735.91761
49.99,256,2739.589568
0.99,116,2741.275666
38.99,264,2765.778031
236.99,756,2776.50736
158.99,337,2781.417531
238.99,433,2787.57601
-0.01,609,2796.223329
113.99,394,2801.846848
106.99,375,2807.200376
76.99,271,2811.034869
1162.99,1158,2848.364712
1166.99,450,2854.779703
32.99,676,2864.438216
50.99,459,2870.961663
39.99,456,2877.473896
-1.01,271,2881.414372
33.99,456,2887.950049
33.99,372,2893.203219
4445.99,616,2922.85367
248.99,870,2935.309465
93.99,878,2947.879158
109.99,1002,2962.16376
72.99,928,2975.385929
31.99,484,3003.178693
31.99,732,3013.510591
58.99,477,3020.39732
1642.99,1605,3043.202941
56.99,677,3053.164066
36.99,306,3057.626883
40.99,491,3086.94781
-1.01,715,3097.135917
0.99,169,3099.584327
63.99,273,3103.522852
52.99,314,3108.010256
50.99,233,3111.681336
36.99,265,3115.538826
34.99,460,3122.039849
28.99,400,3127.775892
51.99,341,3132.676058
29.99,266,3136.585197
49.99,264,3140.439096
54.99,456,3167.742756
51.99,251,3171.340525
59.99,344,3176.275061
38.99,258,3179.964856
128.5,1361,3199.368333
270.99,758,3210.218972
190.99,455,3216.755173
172.99,612,3246.165996
60.99,615,3254.852726
188.99,1454,3275.790454
76.99,889,3288.445111
2257.99,607,3297.141543
14.99,260,3321.964847
30.99,343,3326.885061
34.99,454,3333.422751
54.99,487,3340.391199
44.99,328,3344.987675
26.99,363,3350.205733
4503.99,797,3361.557329
220.99,762,3372.428644
124.99,1624,3416.568044
110.99,404,3422.261184
66.99,427,3428.34819
20.99,417,3434.289354
58.99,863,3446.581307
35.99,345,3451.509328
1109.99,324,3456.181493
520.99,735,3487.504451
2.99,800,3498.819537
28.99,415,3504.679507
29.99,448,3510.997111
59.99,1052,3525.911411
10.99,472,3532.661505
-1.01,503,3560.66072
12.99,478,3567.5039
34.99,254,3571.121554
44.99,305,3575.481242
52.99,231,3578.815074
44.99,201,3581.689435
28.99,210,3584.746677
46.99,391,3590.349997
55.99,360,3595.49663
40.99,354,3600.516321
26.99,270,3604.362948
15.99,182,3606.999506
49.99,219,3610.174973
10.99,194,3612.965374
64.99,393,3639.428811
37.99,305,3643.79734
8.99,176,3646.3097
52.99,222,3649.547791
-1.01,130,3651.435133
100.5,1057,3666.494854
161.99,544,3674.20997
298.99,439,3680.504563
242.99,561,3688.470326
8.99,587,3717.676534
161.99,1035,3732.412596
1273.99,1896,3759.284236
1122.99,359,3764.404232
32.99,350,3769.516277
6.99,531,3798.128622
52.99,660,3807.504863
24.99,495,3814.532599
68.99,1117,3830.583604
4505.99,764,3841.456355
132.99,701,3851.575738
49.99,708,3882.40591
32.99,345,3887.349812
26.99,414,3893.234545
102.99,934,3906.50684
37.99,722,3916.831162
49.99,737,3927.245331
29.99,319,3931.815299
9.99,296,3956.862399
1649.99,1665,3980.521239
46.99,742,3991.03877
52.99,785,4002.16628
32.99,393,4007.842073
2.99,838,4040.56807
34.99,246,4044.101806
63.99,237,4047.489198
54.99,283,4051.572326
-1.01,107,4053.0977
50.99,380,4058.461844
37.99,446,4064.827288
29.99,428,4070.945953
44.99,491,4077.971089
465.99,1028,4113.434819
206.99,254,4117.074849
100.99,812,4128.555434
121.99,543,4136.320311
177.99,1351,4155.446721
2234.99,993,4190.461267
56.99,353,4195.517492
-1.01,249,4199.037273
42.99,495,4206.080434
32.99,771,4217.048296
58.99,673,4226.669207
1136.99,405,4232.42545
3369.99,591,4240.759939
184.99,789,4272.933078
52.99,928,4286.040899
27.99,425,4292.109253
-1.01,275,4296.041117
44.99,404,4301.826171
34.99,525,4309.290363
56.99,362,4314.464526
73.99,831,4326.368427
55.99,786,4358.424927
2.99,274,4362.359023
1123.99,324,4366.9832
520.99,1008,4381.277933
23.99,610,4389.982488
47.99,521,4397.453308
47.99,863,4430.729998
13.99,487,4437.664244
12.99,703,4447.640087
0.99,214,4450.708636
54.99,239,4454.120496
32.99,270,4458.008332
12.99,140,4460.009935
72.99,454,4466.514333
42.99,274,4470.526709
36.99,401,4476.349205
12.99,149,4478.478603
54.99,372,4483.785673
58.99,360,4509.819892
10.99,155,4512.051917
46.99,398,4517.704468
35.99,288,4521.826321
57.99,459,4528.363319
47.99,445,4534.819696
14.99,139,4536.828369
21.99,237,4540.312826
100.5,1082,4555.818858
408.99,1036,4591.829945
236.99,367,4597.108748
4.99,554,4605.064271
108.99,399,4610.812395
64.99,259,4614.606534
121.99,524,4621.941914
2253.99,1179,4638.710867
52.99,474,4666.682544
35.99,640,4675.781927
30.99,487,4682.777104
35.99,475,4689.576673
1138.99,873,4702.101104
3334.99,544,4709.83355
156.99,703,4719.912906
24.99,379,4746.488629
89.99,1127,4762.60302
63.99,988,4776.731297
71.99,1173,4793.630641
100.99,1254,4832.606879
1625.99,1477,4853.749259
24.99,355,4858.886887
37.99,674,4868.547328
22.99,355,4873.776023
11.99,193,4876.542342
36.99,1358,4917.067581
28.99,204,4919.981888
46.99,268,4923.848417
4.99,186,4926.518928
-1.01,117,4928.214693
46.99,306,4932.654734
54.99,238,4936.062684
47.99,277,4940.147256
39.99,386,4945.63476
34.99,359,4950.898663
57.99,426,4957.026749
10.99,142,4959.093974
51.99,357,4985.549371
37.99,181,4988.169488
53.99,230,4991.477741
69.99,418,4997.466961
24.99,330,5002.177436
117.5,1233,5019.988338
374.99,994,5034.234779
274.99,759,5066.004561
52.99,407,5071.796315
114.99,382,5077.278196
104.99,646,5086.570683
2262.99,1242,5104.234876
56.99,503,5111.362556
25.99,517,5118.826353
8.99,258,5122.568496
67.99,883,5156.114542
10.99,275,5160.072513
1148.99,857,5172.245386
3394.99,670,5181.766826
160.99,601,5190.360677
142.99,1007,5225.877709
67.99,750,5236.526215
50.99,390,5242.122713
82.99,930,5255.34687
-1.01,274,5259.238938
1710.99,2202,5311.340643
-1.01,177,5313.873332
56.99,665,5323.449415
66.99,953,5336.965273
10.99,800,5348.390587
37.99,271,5352.29399
52.99,236,5355.702555
58.99,379,5382.096283
34.99,487,5389.056541
46.99,219,5392.206259
9.99,221,5395.413162
40.99,318,5399.946959
45.99,310,5404.370572
48.99,200,5407.248355
23.99,259,5410.876838
6.99,116,5412.535968
38.99,222,5415.707245
20.99,220,5418.839147
24.99,164,5421.179454
28.99,170,5423.62185
51.99,325,5428.249544
45.99,480,5435.126678
100.5,933,5472.485162
916.99,2353,5505.9771
58.99,278,5509.89892
100.99,472,5516.523898
2296.99,1329,5556.43693
56.99,480,5563.188368
2.99,575,5571.410723
44.99,479,5578.201584
31.99,330,5582.984856
37.99,440,5589.204144
1143.99,725,5599.585438
3353.99,570,5628.610722
442.99,1645,5651.939533
71.99,869,5664.297344
83.99,738,5674.822953
1659.99,1481,5716.773272
52.99,713,5726.929279
49.99,1038,5741.637289
31.99,514,5748.9626
-1.01,423,5754.992124
20.99,484,5782.913825
50.99,293,5787.129341
8.99,173,5789.640095
84.99,282,5793.730755
0.99,161,5796.056127
43.99,235,5799.396357
37.99,264,5803.190138
66.99,438,5809.426862
75.99,418,5815.407192
45.99,228,5818.657373
68.99,305,5823.034927
630.99,1407,5863.83383
-1.01,367,5869.048603
109.99,850,5881.166834
116.99,541,5888.865316
133.99,1181,5905.761243
