r,l,t
138.99,626,14.185114
166.99,370,19.817971
376.99,586,28.789913
18.99,706,39.285832
93.99,335,44.237072
103.99,600,52.86143
138.99,1246,93.106033
2220.99,368,98.365056
32.99,342,103.255754
0.99,513,110.742884
36.99,556,118.754354
40.99,419,124.767748
27.99,404,130.566028
1163.99,810,142.245936
3360.99,607,216.186805
128.99,865,228.596462
6.99,268,232.372145
0.99,267,236.22873
41.99,479,243.110347
49.99,502,250.297939
45.99,500,257.465023
55.99,670,267.108871
52.99,684,300.168047
4.99,322,304.759081
35.99,406,310.570152
59.99,1243,328.267801
1638.99,1135,344.402805
0.99,674,375.934053
65.99,1773,401.376125
39.99,371,406.755085
28.99,1210,424.413181
25.99,192,427.221282
51.99,249,430.944446
55.99,293,457.208363
24.99,357,462.543211
50.99,234,465.958336
30.99,432,472.160632
22.99,360,477.465143
38.99,272,481.378313
6.99,106,482.907577
75.99,716,493.492913
39.99,417,499.594921
24.99,272,503.660985
58.99,533,511.62676
52.99,395,539.571578
69.99,652,548.863519
100.5,1081,564.64271
114.99,620,573.525217
264.99,479,580.340189
232.99,943,593.858987
67.99,563,623.73094
78.99,346,628.658391
94.99,509,635.968326
83.99,348,640.908485
26.99,744,651.543922
2247.99,413,657.452386
32.99,637,666.59531
2.99,260,670.318876
32.99,485,699.202558
33.99,432,705.357207
49.99,401,711.056398
26.99,571,719.203759
1098.99,273,723.136354
3342.99,544,730.800981
134.99,695,740.641961
124.99,1532,784.360952
4.99,434,790.449306
49.99,666,799.897915
40.99,487,806.819957
24.99,418,812.782021
26.99,335,817.507709
47.99,361,822.608455
1679.99,1197,861.366544
6.99,521,868.728474
38.99,682,878.466132
44.99,632,887.484494
31.99,357,892.559338
11.99,1024,907.074095
44.99,317,911.708097
4.99,150,913.85191
30.99,401,941.407203
56.99,301,945.72837
4.99,154,947.94982
48.99,486,954.984806
41.99,232,958.31718
43.99,526,965.829941
60.99,505,973.098772
60.99,351,978.071027
47.99,441,984.328422
34.99,275,988.29462
67.99,354,993.401836
38.99,274,1018.410344
44.99,295,1022.628613
100.5,1170,1039.257621
478.99,1103,1054.902648
117.99,343,1059.865525
49.99,449,1066.320407
22.99,274,1070.241072
96.99,584,1099.62501
120.99,820,1111.31732
84.99,920,1124.372919
36.99,300,1128.726072
2233.99,512,1135.996139
32.99,334,1140.738223
-1.01,502,1147.898269
12.99,315,1152.445585
22.99,489,1180.668076
8.99,306,1185.101857
28.99,324,1189.774852
86.99,752,1200.420836
4495.99,661,1209.840325
138.99,841,1221.776291
31.99,375,1227.12822
2.99,265,1230.996442
0.99,247,1255.370413
96.99,1072,1270.603174
45.99,385,1276.028907
68.99,801,1287.412407
50.99,823,1299.131263
74.99,751,1309.855155
1620.99,964,1344.359776
-1.01,511,1351.61767
23.99,336,1356.377077
29.99,438,1362.665357
29.99,697,1372.648097
55.99,1182,1393.057809
40.99,421,1420.34442
46.99,345,1425.288441
40.99,313,1429.796348
64.99,393,1435.464303
425.99,909,1448.499115
302.99,375,1453.856213
160.99,997,1467.964426
113.99,493,1475.032714
86.99,352,1500.947049
101.99,378,1506.364353
14.99,747,1516.987757
2242.99,410,1522.785769
4.99,262,1526.574169
66.99,881,1539.104986
