r,l,t
110.99,635,14.180776
263.99,439,20.878343
270.99,943,35.227613
56.99,268,39.061027
107.99,689,49.120072
62.99,258,52.884951
97.99,386,58.621671
6.99,605,89.518756
2229.99,553,97.452151
56.99,379,102.887616
-1.01,328,107.653563
36.99,437,113.968181
33.99,443,120.360817
63.99,561,128.42826
37.99,350,133.462322
2226.99,252,137.073825
2233.99,361,142.364981
119.99,881,220.236681
31.99,342,225.170163
66.99,761,236.06821
74.99,966,249.909682
2.99,321,254.54779
42.99,344,259.494066
54.99,617,268.39589
33.99,366,296.90381
1669.99,1917,324.259848
21.99,444,330.542342
44.99,452,336.932865
33.99,352,341.929435
32.99,643,351.189541
4.99,525,380.498806
-1.01,180,383.046125
50.99,356,388.206928
-1.01,161,390.520193
40.99,306,395.014362
50.99,694,405.010092
56.99,311,409.610422
33.99,328,414.352097
30.99,327,419.042755
74.99,473,426.024099
40.99,290,430.369776
2.99,143,432.495905
69.99,638,463.819314
14.99,149,466.019619
54.99,264,469.85672
43.99,331,474.692911
10.99,235,478.081983
36.99,269,482.022441
11.99,139,484.033645
100.5,1069,499.780262
367.99,849,512.45214
272.99,405,540.561794
358.99,1075,556.167688
284.99,349,561.232259
123.99,860,573.525605
2299.99,409,579.394742
98.99,419,585.388581
-2.01,348,590.31532
33.99,432,618.406962
43.99,395,624.009382
-1.01,317,628.553316
22.99,369,633.84828
38.99,461,640.464279
27.99,332,645.215247
4492.99,716,655.437059
124.99,639,664.551396
45.99,506,671.833744
60.99,468,700.436588
40.99,440,706.652824
56.99,350,711.629027
40.99,625,720.560154
70.99,1157,736.972442
20.99,385,742.500098
1657.99,1196,781.392828
8.99,484,788.244991
23.99,295,792.415215
24.99,453,798.859456
34.99,506,806.030096
39.99,483,812.912143
-1.01,386,818.33343
8.99,428,824.40889
37.99,249,828.000137
-1.01,153,830.251611
32.99,321,834.870256
38.99,491,863.439079
42.99,318,867.965763
10.99,194,870.718496
44.99,317,875.228038
-1.01,212,878.323889
-1.01,170,880.729671
14.99,373,886.128171
13.99,220,889.27566
49.99,404,894.989892
16.99,138,896.934413
41.99,219,900.07169
51.99,269,903.963271
10.99,147,905.997984
18.99,121,907.788149
43.99,418,913.821864
37.99,261,939.362264
22.99,169,941.80786
87.99,524,949.289025
100.5,1082,964.801347
274.99,829,976.65625
222.99,560,984.56443
168.99,1008,1020.088003
83.99,335,1024.865238
102.99,333,1029.622947
117.99,635,1038.639996
21.99,439,1044.874118
34.99,357,1049.999901
2222.99,443,1056.278841
19.99,326,1061.053022
21.99,846,1073.137757
4.99,269,1098.074929
61.99,351,1103.045708
36.99,343,1107.971383
25.99,508,1115.184919
2235.99,475,1121.959381
2217.99,457,1128.538887
140.99,835,1140.432274
29.99,327,1145.071862
12.99,359,1150.231126
56.99,684,1181.213707
46.99,382,1186.741672
8.99,362,1191.897859
25.99,348,1196.879321
75.99,1028,1211.447541
31.99,534,1219.021688
76.99,798,1230.434264
1622.99,990,1265.358219
-1.01,443,1271.651387
36.99,354,1276.683092
29.99,438,1282.901599
47.99,672,1292.427015
18.99,386,1297.956267
10.99,438,1304.169667
32.99,602,1312.848719
-1.01,195,1336.380974
66.99,461,1342.964087
44.99,379,1348.393355
48.99,240,1351.81301
18.99,375,1357.116938
20.99,258,1360.853813
34.99,392,1366.458877
67.99,443,1372.774217
38.99,200,1375.605146
41.99,209,1378.660335
46.99,316,1383.172285
18.99,356,1391.761977
52.99,294,1417.210277
61.99,242,1420.705871
23.99,449,1427.142239
100.5,957,1440.848797
72.99,585,1449.232188
221.99,333,1454.026709
159.99,334,1458.76594
156.99,865,1471.018612
144.99,1098,1507.605568
130.99,829,1519.43207
70.99,792,1530.704112
2249.99,498,1537.752734
56.99,452,1544.180836
-1.01,339,1549.043241
49.99,638,1579.121843
35.99,393,1584.76416
64.99,778,1595.84988
2280.99,348,1600.797501
2211.99,403,1606.543677
141.99,1161,1622.98838
46.99,368,1628.17664
45.99,333,1633.064175
46.99,574,1662.14974
61.99,325,1666.804186
3.99,357,1671.899756
27.99,346,1676.852385
29.99,435,1683.01061
80.99,940,1696.38918
1635.99,1518,1739.021813
14.99,224,1742.242402
39.99,661,1751.628071
30.99,385,1757.165205
49.99,1430,1777.381117
29.99,220,1780.460822
30.99,240,1783.839843
2.99,222,1787.045559
57.99,285,1791.203623
29.99,149,1814.29623
44.99,227,1817.510314
71.99,406,1823.377574
60.99,457,1829.942847
38.99,402,1835.705793
22.99,155,1837.979105
35.99,393,1843.66013
48.99,381,1849.160102
41.99,299,1853.442329
60.99,466,1860.121788
50.99,539,1867.881123
100.5,873,1901.017319
541.99,1143,1917.275415
173.99,762,1928.136763
122.99,709,1938.244131
192.99,1480,1980.589229
24.99,769,1991.563308
2226.99,519,1998.974598
65.99,421,2004.964186
11.99,340,2009.837034
22.99,283,2013.892633
65.99,474,2020.66566
32.99,339,2025.525601
-1.01,247,2029.149645
29.99,507,2057.238165
4500.99,822,2068.86984
136.99,716,2079.009
27.99,380,2084.417031
55.99,659,2093.727839
8.99,260,2097.444634
38.99,428,2103.510424
46.99,733,2134.880063
58.99,669,2144.408157
52.99,578,2152.64535
33.99,431,2158.88344
4.99,285,2162.979881
6.99,297,2167.217448
24.99,377,2172.576183
1627.99,1273,2211.688034
24.99,277,2215.657478
22.99,578,2223.769713
33.99,505,2230.992141
51.99,265,2234.765074
-1.01,710,2244.885446
-1.01,498,2252.031199
368.99,1065,2288.338181
266.99,879,2300.866836
165.99,1245,2318.743484
86.99,344,2323.618264
73.99,407,2329.407102
2278.99,994,2343.551552
61.99,403,2370.283148
25.99,680,2379.980084
51.99,528,2387.371571
29.99,331,2392.007229
30.99,397,2397.720151
33.99,539,2405.438691
1098.99,277,2409.454479
3318.99,613,2418.302626
145.99,782,2450.304078
0.99,312,2454.757134
41.99,425,2460.81054
8.99,304,2465.140316
33.99,753,2475.924232
59.99,818,2487.575747
38.99,362,2492.710888
68.99,482,2499.609065
33.99,377,2525.876362
36.99,420,2531.860165
17.99,551,2539.739719
-1.01,274,2543.621676
1635.99,1047,2558.465733
-1.01,438,2564.649487
19.99,304,2568.96833
48.99,814,2580.645687
39.99,343,2606.580144
24.99,1146,2622.75363
-1.01,156,2624.99654
0.99,213,2628.045821
60.99,296,2632.22946
50.99,396,2637.853106
46.99,239,2641.247889
62.99,300,2645.524665
24.99,212,2648.557515
37.99,292,2652.741835
41.99,249,2656.31333
82.99,550,2685.224035
53.99,373,2690.517553
66.99,499,2697.607783
18.99,172,2700.08023
46.99,308,2704.454514
37.99,335,2709.24497
-1.01,251,2712.873898
100.5,825,2724.739852
338.99,974,2738.701645
274.99,554,2767.3774
13.99,595,2775.857375
127.99,666,2785.405813
70.99,300,2789.607964
2362.99,1355,2808.883231
52.99,506,2816.144729
41.99,719,2847.17473
32.99,423,2853.163362
59.99,587,2861.594937
18.99,503,2868.72728
1098.99,262,2872.438365
3410.99,606,2881.217648
113.99,663,2890.662409
41.99,473,2897.519225
44.99,517,2925.710589
51.99,420,2931.738527
14.99,249,2935.35129
45.99,390,2941.001543
6.99,273,2944.932106
52.99,669,2954.419558
57.99,665,2963.895944
46.99,792,2975.248907
1627.99,1077,3011.413594
16.99,459,3017.9937
42.99,552,3025.921847
25.99,411,3031.74314
0.99,422,3037.729698
47.99,602,3046.406474
26.99,564,3054.666409
28.99,272,3058.572738
47.99,248,3084.392944
38.99,250,3087.9976
59.99,351,3093.015811
24.99,324,3097.60639
19.99,357,3102.744469
40.99,377,3108.168126
39.99,325,3113.14409
36.99,263,3116.923095
50.99,390,3122.469182
61.99,309,3126.927591
45.99,365,3132.208272
25.99,279,3136.286264
51.99,301,3140.700124
30.99,216,3164.582231
100.5,1237,3182.2199
244.99,826,3194.109669
402.99,1103,3209.811101
101.99,656,3219.168965
125.99,499,3246.968444
86.99,408,3252.736705
36.99,947,3266.39311
2266.99,691,3276.286958
26.99,956,3289.819924
15.99,352,3294.887864
56.99,434,3322.219146
1149.99,817,3333.92819
3339.99,587,3342.310935
150.99,771,3353.284555
65.99,690,3363.135928
38.99,347,3368.052373
82.99,739,3399.613533
38.99,427,3405.705513
37.99,379,3411.135227
38.99,511,3418.425509
35.99,324,3422.970911
1117.99,405,3428.771266
520.99,1213,3446.030139
35.99,485,3452.988091
58.99,973,3487.768156
39.99,563,3495.754947
48.99,470,3502.429519
2.99,226,3505.60149
29.99,203,3508.491952
6.99,154,3510.694098
46.99,270,3514.537679
49.99,269,3518.350348
30.99,374,3523.709291
30.99,241,3527.191584
33.99,212,3530.227686
34.99,438,3536.575862
41.99,301,3561.647563
40.99,283,3565.715713
61.99,445,3572.083276
93.99,447,3578.478208
33.99,244,3581.909567
43.99,327,3586.581602
100.5,1093,3602.159905
846.99,1757,3648.099226
64.99,459,3654.735124
372.99,396,3660.344798
1152.99,1006,3674.651105
1154.99,400,3680.362389
12.99,745,3690.944303
58.99,503,3718.941258
62.99,334,3723.726194
1150.99,516,3731.07507
3398.99,560,3739.043082
184.99,723,3749.362629
65.99,763,3760.110332
54.99,318,3764.670178
35.99,390,3770.356219
49.99,969,3805.180202
29.99,348,3810.152969
14.99,297,3814.39463
71.99,865,3826.808108
1674.99,1296,3845.316618
-1.01,550,3853.221888
23.99,352,3879.013955
61.99,1249,3896.773168
55.99,1714,3921.145494
44.99,280,3925.045339
14.99,176,3927.555603
68.99,339,3932.415483
66.99,341,3958.092247
39.99,263,3961.838599
39.99,414,3967.786709
42.99,231,3971.095037
48.99,278,3975.076637
25.99,267,3978.835589
18.99,166,3981.20963
68.99,457,3987.717381
39.99,286,3991.801553
55.99,246,3995.333939
16.99,255,3998.923645
37.99,362,4004.061747
100.5,1073,4040.183958
462.99,1143,4056.465788
232.99,1186,4073.389741
208.99,1079,4088.842497
2276.99,1266,4127.551947
56.99,407,4133.367372
0.99,655,4142.738935
70.99,504,4149.884807
21.99,334,4154.581146
1143.99,810,4166.097385
3456.99,644,4196.103451
165.99,1728,4220.598862
108.99,894,4233.311952
6.99,264,4237.057061
6.99,285,4241.071369
61.99,687,4271.792632
37.99,341,4276.704324
49.99,718,4286.807623
1686.99,2209,4318.235004
44.99,433,4324.49407
42.99,791,4356.657344
26.99,573,4364.835754
-1.01,402,4370.589493
32.99,601,4379.138425
2.99,193,4381.896063
56.99,268,4385.708734
24.99,459,4392.303263
44.99,352,4397.30905
56.99,396,4402.970672
21.99,193,4405.776298
10.99,287,4430.818093
31.99,224,4434.052676
20.99,174,4436.489765
67.99,410,4442.34985
21.99,173,4444.831744
77.99,360,4449.963565
21.99,164,4452.293267
12.99,154,4454.485656
44.99,385,4460.016121
48.99,296,4464.268974
28.99,419,4470.324058
100.5,997,4484.620038
298.99,721,4515.804174
199.99,348,4520.789456
196.99,926,4534.066627
122.99,589,4542.612206
123.99,619,4551.47437
2305.99,1347,4591.931669
48.99,392,4597.577134
2.99,619,4606.418518
37.99,468,4613.203162
36.99,356,4618.166416
36.99,328,4622.849261
41.99,567,4630.771565
2307.99,464,4637.47626
2338.99,1224,4676.088847
37.99,346,4681.110759
57.99,605,4689.740115
10.99,254,4693.409695
