r,l,t
260.99,814,16.936636
190.99,422,23.430325
178.99,641,33.250914
20.99,266,37.140082
106.99,717,47.614922
52.99,250,51.240118
146.99,1280,91.929333
2214.99,642,101.088325
56.99,415,107.142405
-1.01,303,111.537426
30.99,439,117.829809
46.99,517,125.294935
2.99,284,129.3758
33.99,333,134.163625
2.99,331,138.935812
13.99,333,143.850935
10.99,267,212.873145
1112.99,339,217.73425
3318.99,528,225.337194
152.99,798,236.700371
39.99,416,242.693778
58.99,345,247.646858
37.99,514,255.044527
10.99,277,259.050916
39.99,480,265.923602
48.99,480,296.0717
59.99,693,305.974998
0.99,395,311.634987
56.99,663,321.12821
1622.99,804,332.463493
-1.01,809,344.038877
28.99,361,349.264797
59.99,425,377.206913
16.99,409,383.004354
27.99,1161,399.798832
58.99,296,404.058755
2.99,175,406.60444
55.99,440,413.048355
42.99,346,418.03642
42.99,265,422.01968
-1.01,116,423.664468
8.99,418,429.852375
15.99,466,458.600416
18.99,308,463.20052
2.99,156,465.476643
50.99,410,471.384618
56.99,285,475.645969
30.99,363,480.890886
24.99,170,483.348363
49.99,393,489.20286
18.99,244,492.831147
63.99,441,499.294781
68.99,480,506.394345
2.99,154,508.748734
112.5,1345,550.596788
226.99,778,561.834143
398.99,1021,576.426962
44.99,428,582.516511
42.99,302,586.858221
89.99,341,591.78266
50.99,315,618.169836
2325.99,1310,636.830958
56.99,414,642.748497
-1.01,622,651.66913
41.99,453,658.177747
21.99,400,663.895731
4.99,315,668.389753
34.99,700,700.343381
28.99,345,705.266377
56.99,382,710.672529
2252.99,404,716.461229
2246.99,447,722.819373
124.99,767,733.633616
41.99,466,740.256229
4.99,259,744.033976
36.99,315,748.51552
38.99,593,778.870547
42.99,678,788.471537
62.99,737,798.929271
25.99,376,804.261912
9.99,280,808.230159
10.99,329,812.910406
30.99,407,818.644361
59.99,643,827.809092
1626.99,1341,868.498826
32.99,832,880.318029
32.99,450,886.760504
40.99,523,894.214165
26.99,994,908.317878
24.99,489,915.397017
56.99,257,940.879407
69.99,262,944.633432
49.99,403,950.433894
23.99,208,953.416683
29.99,443,959.749719
54.99,393,965.39485
90.99,803,976.854015
59.99,243,980.316068
54.99,254,983.896309
56.99,502,991.088208
33.99,281,995.214806
28.99,390,1021.860231
100.5,946,1035.299903
276.99,833,1047.13887
366.99,669,1056.686798
-1.01,489,1063.814904
130.99,929,1098.13481
105.99,713,1108.332573
89.99,364,1113.509324
2242.99,1208,1130.706988
19.99,257,1134.398782
34.99,564,1142.44646
33.99,394,1148.070063
-1.01,272,1151.975849
25.99,361,1178.390815
2.99,257,1182.071731
32.99,428,1188.249093
49.99,744,1198.823461
4460.99,671,1208.358051
144.99,847,1220.350089
30.99,349,1225.318901
51.99,356,1230.46865
49.99,457,1257.881401
42.99,444,1264.157231
47.99,406,1269.947514
59.99,791,1281.130341
67.99,776,1292.103747
1115.99,347,1297.053695
520.99,881,1309.630754
23.99,346,1335.384439
49.99,305,1339.754951
24.99,475,1346.512968
34.99,539,1354.196805
-1.01,651,1363.487422
0.99,190,1366.228383
69.99,269,1370.159806
42.99,432,1376.275968
40.99,195,1379.081248
14.99,163,1381.44234
62.99,265,1385.226096
-0.01,115,1386.891899
12.99,318,1394.992091
39.99,578,1424.472379
37.99,192,1427.224023
16.99,153,1429.454049
48.99,242,1432.920533
59.99,437,1439.218282
31.99,165,1441.623258
50.99,466,1448.304299
38.99,246,1451.840204
60.99,272,1455.671921
100.5,1130,1471.639816
246.99,820,1504.307918
402.99,696,1514.192209
-1.01,501,1521.318757
56.99,323,1525.919004
152.99,856,1538.069319
101.99,557,1545.988104
2251.99,1168,1583.691306
50.99,393,1589.282553
4.99,753,1600.026597
54.99,359,1605.131745
78.99,913,1618.086887
4484.99,790,1629.276043
158.99,864,1662.578512
4.99,259,1666.2508
66.99,955,1679.789877
34.99,452,1686.243588
50.99,580,1694.452093
25.99,374,1699.787033
54.99,719,1710.079816
58.99,719,1741.31966
1675.99,1223,1758.646977
2.99,512,1765.955326
36.99,438,1772.230992
37.99,457,1778.611061
55.99,1129,1815.638384
10.99,895,1828.48985
2.99,158,1830.749609
-1.01,148,1832.872106
54.99,338,1837.77533
48.99,333,1842.598818
40.99,284,1846.644078
69.99,435,1852.886847
29.99,271,1856.8263
61.99,565,1864.826341
6.99,148,1867.006017
84.99,428,1893.82304
76.99,250,1897.401376
54.99,473,1904.180339
10.99,151,1906.358115
55.99,459,1912.9137
22.99,283,1916.907155
100.5,1097,1932.518687
410.99,1060,1947.675722
264.99,325,1973.528394
98.99,640,1982.643703
113.99,431,1988.825411
91.99,369,1994.078926
116.99,375,1999.469101
12.99,714,2009.629465
2244.99,625,2018.602827
39.99,356,2023.671029
-0.01,570,2052.760298
37.99,345,2057.706937
45.99,330,2062.400519
49.99,532,2069.905631
3.99,297,2074.162828
4507.99,666,2083.624323
134.99,687,2093.377357
29.99,514,2100.660344
2.99,261,2104.466221
56.99,600,2133.875334
48.99,768,2144.784869
4.99,268,2148.60698
0.99,353,2153.645539
45.99,489,2160.710748
14.99,278,2164.684921
60.99,611,2173.345834
25.99,361,2178.544665
18.99,304,2182.847828
55.99,328,2187.584189
1630.99,1414,2228.452329
45.99,780,2239.54994
29.99,861,2251.826833
52.99,617,2260.702751
10.99,418,2266.768731
14.99,463,2294.366069
28.99,264,2298.103587
62.99,207,2301.084242
55.99,318,2305.62239
67.99,402,2311.396109
20.99,190,2314.128176
47.99,327,2318.881391
39.99,339,2323.6804
10.99,122,2325.424351
-1.01,111,2327.013739
54.99,475,2333.861891
50.99,237,2337.27496
49.99,308,2341.61957
54.99,238,2344.987225
28.99,241,2369.42684
31.99,233,2372.842868
100.5,1157,2389.181025
167.99,629,2398.162748
163.99,267,2401.987863
204.99,413,2407.895883
165.99,758,2418.84766
147.99,606,2448.355417
86.99,426,2454.425482
85.99,372,2459.705609
58.99,596,2468.159422
2255.99,811,2479.825289
26.99,631,2488.730924
47.99,440,2494.951526
16.99,393,2500.58087
0.99,256,2504.258841
32.99,458,2531.655671
1163.99,858,2543.887534
3486.99,1410,2563.816651
6.99,249,2567.394799
-1.01,307,2571.78981
23.99,447,2578.205477
60.99,662,2608.723939
54.99,379,2614.053172
28.99,517,2621.354822
68.99,851,2633.4098
27.99,331,2638.154057
52.99,430,2644.296129
1652.99,1189,2661.389985
14.99,561,2690.299728
33.99,639,2699.398642
27.99,540,2707.115384
44.99,561,2715.188983
10.99,421,2721.248176
14.99,559,2729.237944
26.99,417,2735.233618
26.99,287,2739.398789
56.99,302,2764.52449
4.99,182,2767.117503
52.99,376,2772.501093
37.99,294,2776.686955
24.99,371,2782.044647
30.99,362,2787.168559
2.99,142,2789.172359
37.99,386,2794.711245
25.99,221,2797.882812
37.99,242,2801.322768
32.99,243,2804.805635
41.99,222,2807.984304
46.99,474,2814.780464
42.99,350,2819.778792
56.99,450,2847.016465
6.99,147,2849.104136
17.99,287,2853.170368
100.5,1062,2868.320363
351.99,985,2882.467427
274.99,597,2890.980559
-1.01,255,2894.692518
61.99,400,2900.472446
139.99,549,2929.134994
2354.99,1561,2951.474759
52.99,403,2957.165036
-1.01,577,2965.386729
20.99,420,2971.436877
55.99,585,2979.836658
8.99,305,3005.099186
61.99,493,3012.066786
1126.99,391,3017.683605
3394.99,839,3029.662996
127.99,468,3036.284943
22.99,420,3042.247449
