r,l,t
106.99,623,14.241647
392.99,678,24.603116
146.99,685,35.027874
44.99,308,39.455208
142.99,791,50.97261
58.99,269,54.865478
78.99,334,59.878597
27.99,665,91.608188
2214.99,599,100.132416
32.99,413,106.165382
67.99,538,113.950874
43.99,543,121.759489
42.99,355,126.868612
2.99,285,130.988618
1098.99,249,134.597418
3351.99,572,142.848566
116.99,650,217.415814
25.99,429,223.6288
42.99,450,230.039065
74.99,962,243.825365
-1.01,248,247.382335
55.99,446,253.799144
6.99,267,257.623846
25.99,406,263.419034
67.99,367,268.785191
52.99,577,300.312841
1640.99,998,314.567301
-1.01,551,322.417364
26.99,441,328.679417
31.99,394,334.327012
38.99,551,342.132095
35.99,694,373.93733
6.99,546,381.742848
-1.01,211,384.672736
4.99,153,386.878177
66.99,298,391.287115
38.99,247,394.928438
44.99,288,399.120262
6.99,278,403.110127
54.99,344,408.122146
48.99,505,415.47744
67.99,395,421.165907
42.99,282,425.365378
43.99,236,428.846164
54.99,297,455.253352
18.99,115,456.904849
62.99,345,462.06144
68.99,427,468.220934
-1.01,118,469.991583
100.5,1045,485.171092
370.99,1025,500.35457
233.99,959,514.730095
183.99,1405,557.099273
130.99,838,569.190869
17.99,751,579.864861
2249.99,552,587.74261
46.99,364,592.958268
6.99,672,624.386239
44.99,470,631.070921
54.99,495,638.160499
26.99,470,644.87716
4.99,307,649.336225
4476.99,612,658.030001
134.99,698,668.002862
27.99,420,674.06986
43.99,469,702.685426
12.99,269,706.513397
6.99,259,710.209126
46.99,488,717.157821
50.99,607,725.77937
31.99,330,730.438952
6.99,285,734.502283
61.99,685,744.313662
20.99,416,750.237958
-1.01,269,754.169445
1689.99,2013,804.505452
68.99,1475,825.362753
5.99,273,829.295496
10.99,231,832.640665
43.99,598,862.770279
16.99,470,869.390114
20.99,415,875.264611
38.99,257,879.016687
374.99,1003,893.296623
274.99,829,905.10534
24.99,257,908.805413
82.99,343,913.755316
88.99,347,940.489169
96.99,396,946.141372
48.99,788,957.443355
2226.99,511,964.732502
50.99,528,972.30538
27.99,517,979.663495
49.99,422,985.627095
2.99,263,989.440453
56.99,799,1021.920773
1111.99,390,1027.506984
3347.99,550,1035.33094
157.99,1409,1055.33449
40.99,355,1060.504562
49.99,780,1071.615144
17.99,411,1098.561844
33.99,433,1104.733479
57.99,739,1115.272483
34.99,556,1123.197199
22.99,409,1129.085116
67.99,746,1139.730836
1620.99,1269,1179.069391
53.99,420,1185.112968
41.99,1043,1199.969022
24.99,453,1206.437982
12.99,323,1211.020236
2.99,620,1219.802799
14.99,482,1226.643114
32.99,252,1230.287501
49.99,458,1257.694961
50.99,384,1263.169573
2.99,221,1266.297411
57.99,209,1269.333423
36.99,349,1274.267306
21.99,221,1277.433069
35.99,291,1281.604442
53.99,434,1287.723194
55.99,379,1293.132836
59.99,320,1297.698099
56.99,414,1303.603067
40.99,441,1309.937479
57.99,390,1336.30722
100.5,1125,1352.355047
175.99,759,1363.160472
391.99,696,1373.094408
40.99,634,1382.206575
88.99,325,1386.84149
98.99,319,1394.983416
68.99,309,1420.63353
68.99,463,1427.233007
20.99,414,1433.158347
2232.99,666,1442.717101
20.99,259,1446.418361
32.99,380,1451.830162
36.99,389,1457.377272
38.99,406,1463.16312
1188.99,1094,1499.607112
3341.99,627,1508.554587
146.99,724,1518.850124
45.99,360,1523.930477
73.99,745,1534.593498
77.99,1059,1549.664197
30.99,445,1577.017499
58.99,454,1583.514378
34.99,390,1589.086394
1664.99,1842,1615.239102
35.99,919,1628.212363
30.99,354,1633.410853
25.99,460,1660.820583
2.99,311,1665.255801
38.99,1180,1681.965507
46.99,274,1685.911471
30.99,294,1690.114868
45.99,251,1693.696814
64.99,366,1698.908966
35.99,269,1702.765865
84.99,446,1709.172785
59.99,566,1738.294954
53.99,386,1743.807113
78.99,629,1752.753331
52.99,256,1756.414397
12.99,172,1758.785993
66.99,292,1762.940225
100.5,1125,1778.849262
240.99,750,1789.59505
150.99,312,1814.935422
208.99,487,1821.956481
18.99,826,1833.751048
88.99,318,1838.355926
120.99,484,1845.302081
130.99,1216,1862.649871
2263.99,640,1892.562442
9.99,505,1899.739468
50.99,365,1904.997171
42.99,611,1913.700492
29.99,461,1920.254181
42.99,391,1925.882728
4.99,302,1930.166651
4721.99,1318,1948.985809
162.99,729,1980.628604
