approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.021281565,0.32282364,846.17,395.1356539899999,0.9859609622508287,320,3800,1.7008135,-0.027627517,972800,61875.71914315224,20428800,0.016559485
0.017346166,0.26590404,1112.45,366.03060442999987,0.7786746323108673,332,3900,1.7373325,-0.017253019,998400,63523.28686738014,20966400,0.122093
0.02184984,0.28436565,916.43,277.38029501,0.9705065470188856,334,4000,1.9534787,-0.024464356,1024000,65141.28761649132,21504000,0.009983689
0.021687932,0.33026424,882.95,370.67550401,0.9667798019945621,336,4100,1.6357272,-0.026748462,1049600,66755.76683855057,22041600,0.01211642
0.02334702,0.272647,1018.8,352.1956549999998,0.9704278223216534,333,4200,1.8444405,-0.023237173,1075200,68428.16805672646,22579200,0.024461532
0.0195791,0.31143048,719.59,266.3653874700001,0.9893074715510011,331,4300,1.6934098,-0.026807772,1100800,70044.20815992355,23116800,0.015184935
0.024898024,0.31189552,1110.73,309.29587993999996,0.9844176294282079,329,4400,1.550189,-0.026555415,1126400,71661.21207880974,23654400,0.021024527
0.016879478,0.21809897,1004.34,326.69527344,0.7773884832859039,333,4500,1.7587018,-0.01499265,1152000,73276.55155801773,24192000,0.14433135
0.01669655,0.25837058,1105.62,388.2257107899999,0.9050408229231834,339,4600,1.8339444,-0.017398637,1177600,74894.6413974762,24729600,0.06984002
0.03132972,0.25697547,1007.33,348.96059174999994,0.9174804165959358,334,4700,1.8620297,-0.019427944,1203200,76512.94066143036,25267200,0.04483512
0.020783206,0.24841891,1086.42,322.01547538999995,0.7743180841207504,235,4800,1.6616563,-0.0128368465,1228800,78165.6919002533,25804800,0.1843291
0.017874276,0.33612362,986.54,383.24056528999995,0.8481197953224182,331,4900,1.9333425,-0.019435585,1254400,79803.983076334,26342400,0.107031435
0.02113776,0.29840955,1096.91,402.30550583999997,0.9198166728019714,333,5000,1.731906,-0.021944601,1280000,81421.74636769295,26880000,0.03273248
0.025881913,0.28162196,1081.1,316.50549197,0.9742008429020643,325,5100,1.9211059,-0.025155792,1305600,83058.14656543732,27417600,0.011336073
0.026805878,0.29022503,1254.13,351.46058038999996,0.963830728083849,333,5200,1.8750366,-0.024971792,1331200,84690.29501748085,27955200,0.010403939
0.016559208,0.28013387,956.04,354.72546401999995,0.497211217880249,331,5300,1.5984856,-0.012032861,1356800,86309.13605952263,28492800,0.38236618
0.027186373,0.26548553,974.89,408.1507949099999,0.8959312438964844,334,5400,1.5989542,-0.015480443,1382400,87999.60156345367,29030400,0.13523343
0.02372683,0.30110675,1030.73,417.2203851799999,0.8501109182834625,335,5500,1.5321934,-0.014497958,1408000,89620.33130669594,29568000,0.10628457
0.025510859,0.28687692,1283.9,463.6357400699999,0.8942115902900696,319,5600,1.8915808,-0.016956475,1433600,91245.82304501534,30105600,0.10156398
0.022615071,0.30464104,1225.5,553.9253763599999,0.8802015408873558,327,5700,1.880877,-0.02539932,1459200,92915.23469614983,30643200,0.02082445
0.021936039,0.24986045,1390.27,457.6457281399999,0.8004817813634872,334,5800,1.7154106,-0.015686769,1484800,94531.48670625687,31180800,0.15430494
0.025349298,0.30231583,895.64,287.20052289,0.9522496834397316,330,5900,1.7543976,-0.022508673,1510400,96148.11587452888,31718400,0.040058643
0.026515549,0.28999254,1065.47,395.01057746999993,0.9526896737515926,332,6000,1.852182,-0.026258139,1536000,97766.62175989151,32256000,0.025745813
0.029865218,0.28622591,1379.43,494.60576741999995,0.9118431508541107,327,6100,1.822156,-0.017711194,1561600,99383.2155342102,32793600,0.04331754
0.017727355,0.2519531,1125.72,426.4657344899999,0.84172323346138,329,6200,1.476582,-0.016845046,1587200,101002.0842628479,33331200,0.17076372
0.017829524,0.30529204,917.11,300.82583370000003,0.98654655367136,332,6300,1.7215456,-0.025285715,1612800,102620.13714385033,33868800,0.01408245
0.027677199,0.30017677,1538.03,485.48554658999984,0.9779045358300209,334,6400,1.774232,-0.026585523,1638400,104237.36171579361,34406400,0.012035863
0.020299617,0.25451085,1139.7,393.0456818999999,0.8627912402153015,335,6500,1.8603171,-0.013319966,1664000,105855.60302639008,34944000,0.12619065
0.020773634,0.3230562,819.83,318.80072318000003,0.9547208696603775,329,6600,1.6716652,-0.025209427,1689600,107474.6851131916,35481600,0.06501452
0.025087705,0.24358256,1246.84,277.96542821,0.8847425282001495,333,6700,1.9499536,-0.013381759,1715200,109091.44751596451,36019200,0.03357361
0.01863835,0.28125003,861.02,400.9154844899998,0.8500657826662064,329,6800,1.7466433,-0.018110976,1740800,110707.86842107773,36556800,0.13549058
0.015695293,0.257394,1345.21,472.0308810799999,0.7025762796401978,330,6900,2.0153892,-0.014153421,1766400,112329.38635325432,37094400,0.14703578
0.01862019,0.2522786,1109.52,493.61549264999985,0.8964860513806343,332,7000,1.8275867,-0.016317781,1792000,113952.50756192207,37632000,0.094118394
0.018499145,0.26227686,1024.32,477.6208115,0.9617575220763683,335,7100,1.5766691,-0.018586718,1817600,115569.40460276604,38169600,0.056899182
0.02245766,0.25418526,827.46,334.36073238999984,0.8441905081272125,335,7200,1.3940645,-0.012746991,1843200,117183.53447961807,38707200,0.335792
0.013104255,0.26906618,829.79,305.24093329999994,0.7961301058530807,333,7300,2.0772307,-0.024371874,1868800,118799.81430506706,39244800,0.188902
0.020592814,0.23888586,784.95,357.8856456999999,0.884407065808773,331,7400,1.6233943,-0.017486855,1894400,120413.7442958355,39782400,0.14194916
0.025938874,0.27590218,969.61,353.3954584699999,0.9169349074363708,329,7500,1.524677,-0.019381313,1920000,122028.67750144005,40320000,0.10015665
0.014572554,0.24544273,940.58,378.4707705499999,0.8600940406322479,336,7600,1.5780911,-0.015274907,1945600,123647.21187067032,40857600,0.18221681
0.015753245,0.29557285,1697.75,496.20067183999987,0.8465016931295395,336,7700,1.7860248,-0.01585362,1971200,125261.99517512321,41395200,0.14572307
0.018857406,0.26646203,1194.14,461.32061787999993,0.7961180359125137,330,7800,1.7976446,-0.014592096,1996800,126880.82111048698,41932800,0.14912121
0.024115112,0.26046315,1037.47,253.87578451000002,0.9240352958440781,332,7900,1.7901455,-0.022352926,2022400,128496.89912343025,42470400,0.103038155
0.014829479,0.24511722,1044.13,352.47544722999993,0.5587713420391083,336,8000,1.6875192,-0.008890722,2048000,130115.55915021896,43008000,0.31860313
0.03227036,0.2718564,1488.17,468.53593033,0.8251464068889618,334,8100,1.9379376,-0.013386931,2073600,131822.4208533764,43545600,0.121215224
0.027484147,0.27794826,1084.18,497.56059445999995,0.9589983150362968,330,8200,1.6969928,-0.018564662,2099200,133442.19719815254,44083200,0.04959197
0.017774649,0.24051338,1140.11,361.6607815299999,0.8522984087467194,332,8300,1.8579518,-0.014537014,2124800,135064.38186311722,44620800,0.14918812
