r,l,t
70.96,3522,67.797915
59.96,4343,148.713833
433.96003,3051,203.535766
559.960031,5437,299.969525
542.960031,11185,500.813511
193.96,3731,569.07009
574.96003,4713,654.793462
574.96003,5813,756.552016
500.96003,3241,814.345479
485.96003,3218,875.581874
523.96003,2589,920.1214
612.96003,3383,979.890325
604.96003,3546,1045.707838
600.960031,3519,1107.371378
513.96003,2881,1159.921597
628.96003,2732,1210.452746
765.96003,3690,1274.643838
992.96003,3631,1341.401823
529.96003,2247,1381.143153
1413.960061,4200,1455.975567
673.96003,3206,1513.011734
1466.960061,3481,1577.481625
624.96003,4626,1658.447619
977.96003,2795,1709.531351
1401.960061,3503,1774.261378
594.96003,4702,1856.209886
109.96,4259,1931.934684
962.96003,2329,1976.388359
1435.960061,1933,2007.549418
1389.960061,2729,2057.709481
610.96003,3168,2114.351006
1500.960061,4665,2199.541746
1412.960063,2765,2246.817401
890.96003,3477,2311.305671
1036.960037,5761,2412.652996
1345.960061,2366,2457.260272
1447.960061,4377,2534.986025
1520.960061,2212,2574.296447
1428.960062,3024,2628.684223
1536.960061,8063,2774.086946
1415.960062,3158,2830.415824
979.96003,5724,2934.764169
159.960016,4115,3008.572145
1125.960045,18924,3346.864696
1544.960061,2718,3397.028418
1521.960061,2443,3439.542062
1508.960061,3744,3508.162187
1524.96006,2766,3558.9419
239.960024,2352,3599.988111
1403.960061,2284,3640.040161
492.960031,3119,3695.861779
1446.960061,2630,3745.059844
1537.960061,2539,3789.162006
1533.96007,4504,3872.183174
1441.960059,1909,3906.901562
1430.96006,3770,3972.099813
1512.960061,3191,4029.069805
1553.960061,2816,4080.494842
1532.960061,2413,4122.684503
1551.960061,3141,4182.621568
1422.960061,1743,4211.338016
1548.96006,2424,4257.234841
1483.960061,2096,4294.641404
109.96,3110,4350.527399
1454.960061,3075,4405.60367
1568.960061,2060,4442.74448
1513.960061,4293,4519.021459
1602.960061,3113,4574.845467
1469.960061,2104,4612.392788
1427.960061,2640,4661.382061
1487.960061,2452,4703.809662
1530.960061,2143,4741.772473
1602.960062,2958,4795.290668
1575.960061,2637,4844.180786
2095.960092,2807,4891.893959
1564.960061,2652,4941.147491
1500.960061,2237,4980.469322
1461.960061,3418,5040.729211
1257.960052,1917,5075.45734
1487.960061,2133,5113.441543
1447.960061,2203,5152.359974
1438.960061,3701,5220.085485
1652.960061,3451,5280.888031
1490.960061,2298,5324.858547
2315.960092,3768,5390.12799
1553.960061,2660,5439.386918
1556.960061,4491,5518.857561
1451.960061,2573,5566.781545
1585.960061,3523,5628.516504
1462.960061,4083,5701.849129
1585.960061,4342,5782.538827
1557.960061,2515,5826.022173
1644.960061,2274,5866.094291
2065.960092,2353,5910.893504
1623.960061,2599,5955.766121
2052.960092,3014,6009.800415
2239.960092,4877,6098.113506
1465.960061,2136,6136.023707
1721.960069,2104,6173.705513
1477.960061,2086,6210.903297
1542.960061,3042,6265.857343
1439.960061,1927,6300.86632
1645.960061,2591,6345.538079
1518.960061,5642,6448.422961
1447.960061,2401,6490.073514
1618.960061,3531,6555.306086
2159.960092,3648,6618.986597
1705.960067,3316,6677.523737
2098.960092,2895,6730.037431
2174.960092,2575,6778.118114
2151.960091,2811,6829.321864
2214.960091,3946,6897.031528
2099.960092,2341,6941.477644
2127.960092,11044,7140.470905
1890.960086,2397,7182.373556
2319.960092,4031,7255.10138
2271.960092,3465,7315.645453
2314.960092,4905,7405.412957
1592.960061,3658,7472.431619
1495.960061,5977,7576.757424
2296.960092,3258,7638.041312
2041.960091,3385,7697.889592
2149.960092,2692,7747.47228
2254.960092,4247,7823.510058
2331.960092,4271,7899.541708
1661.960067,3797,7968.668472
2040.960092,2978,8018.523732
1469.960061,2351,8063.431565
2362.960092,3860,8133.52757
1435.960061,1990,8165.758098
2394.960092,3668,8233.383749
2073.960092,3409,8293.189613
2262.960092,2741,8343.625406
2181.960091,2979,8397.494753
2207.960092,2901,8450.177588
2239.960091,3004,8504.299231
2147.960092,2599,8549.266908
2225.960091,3056,8604.085465
2176.960091,3885,8674.745548
2258.960091,20084,9037.106939
2210.960091,8579,9190.072404
2324.960091,3686,9258.473484
2279.960089,2399,9300.337933
2487.960091,12313,9535.221627
2423.960092,4220,9611.16915
2047.960091,9627,9787.455364
2337.960091,4265,9863.742773
1636.960061,2220,9903.619708
2209.960091,3698,9968.503986
2280.960091,3217,10029.716781
2279.960091,3883,10097.22818
2263.960091,2926,10150.890869
2246.960091,2933,10204.540635
2257.960091,4936,10295.162503
1493.960061,1999,10331.564403
2226.960091,2343,10372.849994
2248.960091,2636,10422.28153
2376.960091,5393,10518.97345
1432.96006,2881,10571.508038
2174.960091,2153,10609.765509
2272.960091,2518,10653.499776
2772.960121,5194,10750.351571
2279.960091,2394,10792.179866
2354.960091,3169,10848.741287
2421.960095,4386,10926.643654
1802.960075,3616,10993.33733
990.96003,1796,11026.649397
2352.960091,3701,11090.825552
2209.960091,2799,11142.176909
2286.960091,2784,11193.318334
2467.960091,2943,11243.25178
2240.960091,3428,11307.567306
2278.960091,3169,11364.361402
2445.960091,3756,11432.947891
2410.960091,2628,11478.230751
2267.960091,5049,11569.342632
1923.960091,2227,11608.663198
2225.960091,4592,11703.44989
2321.960091,2784,11756.570418
2814.960122,7098,11885.303856
2538.960099,5999,12000.894219
2329.960091,2790,12055.295285
2452.960091,4174,12130.051816
2253.960091,2273,12170.225544
2478.960091,3725,12238.837503
1890.960085,2423,12281.254164
2384.960103,10232,12465.546281
2402.960091,3220,12522.887913
2336.960091,3859,12592.82794
2332.960091,2468,12639.308196
2870.960122,4972,12725.378827
2330.960091,2274,12769.103616
3022.960121,6258,12880.592309
2093.960107,4569,12960.881667
3102.960122,5618,13063.798936
2872.960121,5569,13162.926301
1422.96006,2827,13214.611775
2334.960091,4364,13292.22203
925.96003,3238,13350.04822
1620.960081,3176,13406.659932
2850.960121,3925,13477.703189
3014.960121,4538,13561.443811
2984.960122,3481,13622.289547
2991.960121,12288,13843.14958
2950.960122,5670,13947.191866
2980.960122,3223,14004.47578
2964.960121,5115,14096.321998
2911.960122,3727,14161.169693
2267.96009,2213,14203.709518
1675.96006,2041,14240.614073
1680.96006,3251,14298.234114
971.96003,3460,14359.202785
2175.96009,2390,14404.804428
2511.960091,2290,14445.066831
2182.96009,2978,14499.139395
1215.960054,3111,14555.101144
2817.960116,3075,14610.385843
3006.960122,9690,14782.675484
2410.960091,3925,14853.797293
2983.960121,2811,14905.317803
2471.960091,2321,14946.133522
2876.96012,3532,15008.212007
2279.960091,3934,15079.572526
2937.960121,7730,15220.135218
2980.960121,4990,15310.256764
1940.960102,4899,15399.142873
2773.960111,2846,15447.479044
2971.960121,2860,15499.442119
2967.960121,2572,15547.443712
2998.960121,4376,15624.514394
2858.96012,5621,15723.413475
687.96003,2346,15768.129289
2797.960122,3830,15834.371391
2964.96012,3593,15900.783165
2904.96012,3570,15962.975583
2885.96012,2575,16010.845167
1795.96009,9935,16191.02185
2921.960123,3139,16254.637655
3031.96012,3477,16315.581003
1612.96008,2663,16364.700523
975.96003,6105,16474.23355
3013.96012,3239,16531.874038
2212.96009,2420,16574.224472
935.96003,2683,16623.901926
3059.96012,3061,16678.793357
678.96003,3358,16738.067633
3044.960121,4894,16826.786441
2985.960118,4124,16900.934277
2704.960104,3262,16958.942733
970.96003,7470,17091.904857
2491.96009,2896,17144.853314
2542.960104,2913,17197.87755
2998.96012,5868,17304.344024
678.96003,2248,17343.957607
990.96003,2135,17382.005987
3087.96012,7198,17510.921802
3052.96012,3664,17578.303193
2984.96012,2768,17625.373154
3050.960116,4049,17698.249483
2196.96009,2026,17734.651868
3084.960118,4010,17807.039903
3054.96012,2909,17860.074782
3208.96012,8737,18018.793561
3075.96012,2769,18065.813619
903.96003,2679,18115.445548
3003.96012,4428,18193.83059
3066.960121,3704,18261.848198
3235.96012,6068,18371.22319
2487.96009,2498,18414.411796
3219.96012,3695,18482.113812
2335.96009,3658,18545.498089
2976.96012,2251,18589.322628
3011.96012,3777,18654.505494
2133.96009,3397,18718.039208
3121.96012,3559,18780.285564
3154.96012,4146,18854.676456
2425.96009,3617,18921.253503
2863.96012,2509,18964.553396
1496.96006,4606,19048.957822
2385.96009,2168,19087.419315
3264.96012,3421,19147.633471
3188.96012,2880,19200.136489
3113.96012,4155,19274.633876
2360.96009,2665,19324.001532
3206.96012,2725,19370.393203
3238.96012,4024,19442.948698
2366.96009,3554,19508.979814
2428.96009,3414,19569.067943
3192.96012,3697,19636.72908
3029.96012,2709,19683.175144
3217.96012,3822,19752.770213
4988.96015,4153,19827.205472
2400.96009,2372,19868.52509
3247.960116,2980,19922.39565
3080.96012,2783,19973.718415
3252.960118,4641,20058.88554
2413.96009,2289,20099.172454
2951.960124,2413,20141.341475
3147.96012,3298,20199.627488
962.96003,2833,20251.48952
3207.96012,3552,20317.323963
3228.96012,3381,20377.295912
3284.96012,3099,20432.691776
4515.96015,3395,20492.558425
4546.96015,3834,20562.448037
3255.96012,3425,20622.387823
2969.96012,2206,20661.461458
3289.96012,2866,20713.523516
4558.96015,3424,20777.490979
4563.96015,3371,20836.905508
5201.96015,3680,20904.273778
4476.960153,4335,20981.041026
4577.960148,3619,21043.617832
2970.96012,2628,21092.311257
3320.960144,3354,21151.59434
2993.96012,2361,21192.993382
2219.96009,2626,21241.659577
4544.96015,3533,21303.284709
4539.96015,3592,21369.157209
4638.96015,4368,21446.081159
2866.96012,5124,21537.846219
4615.96015,3618,21604.238396
4560.96015,3417,21664.078477
4544.96015,3224,21721.30294
4738.96015,3876,21791.489267
4551.96015,3391,21851.116644
4548.96015,3764,21919.652552
4572.96015,3208,21976.573043
4569.96015,2884,22028.806576
4782.96015,3725,22096.621918
4830.96015,3319,22154.761513
4567.96015,3137,22210.833504
4577.96015,3240,22268.022142
4546.96015,3342,22326.658505
2789.96012,3249,22388.102407
1548.96006,10946,22581.607075
5180.96015,3534,22654.361035
