r,l,t
651.930029,6536,124.799031
580.930033,8900,286.912683
607.930031,8824,442.843541
537.930031,5893,549.456951
698.930031,6830,672.9152
513.93003,6614,789.842066
607.93003,8292,938.83994
774.93003,13195,1176.663076
649.93003,9414,1345.208852
1433.93006,4979,1435.085464
683.93003,6465,1549.708945
1498.930061,6334,1666.083052
1464.930061,5501,1763.137021
1414.930063,5132,1854.907298
1524.930061,3126,1910.587186
877.93003,14001,2162.685024
1513.930061,5985,2270.675312
630.93003,6412,2384.886649
1498.930063,5278,2478.77787
1424.930061,3524,2540.598311
1562.930061,4624,2625.481841
1503.930061,4353,2702.820127
1531.930061,6019,2811.329595
1996.930091,7910,2954.50256
1519.930059,6036,3063.379487
1509.930063,7092,3190.885761
1532.93006,5049,3281.825016
925.93003,7647,3417.85883
1611.930061,5832,3523.717422
1510.930061,5786,3625.069494
1545.930061,3577,3691.16489
1500.930063,7063,3819.017264
2193.930092,8281,3967.202911
1563.930061,4622,4048.54714
1538.930061,5461,4149.297837
1566.930061,4947,4238.615237
1549.930061,8173,4385.601047
1864.930083,4962,4471.656866
1479.930061,3994,4543.670916
1519.930061,3407,4607.261236
1599.930061,4753,4690.083679
1787.930076,4703,4775.993464
1662.930067,5191,4868.834704
1557.930061,6014,4977.31088
1868.930086,5963,5084.873489
1552.930061,5562,5183.150786
1545.930061,3839,5252.773393
1452.930059,6955,5378.619305
969.93003,3184,5435.364446
1622.930061,5497,5533.014673
2265.930092,6177,5643.625006
1858.930088,5549,5745.522581
2016.930092,5842,5847.863541
2151.930092,5296,5942.15144
437.930031,6730,6064.390254
2370.930091,4442,6719.647102
2334.930092,7807,6857.433399
1349.930075,5637,6960.052908
2372.930091,6932,7081.713086
2094.930092,5269,7179.514868
2487.930092,6882,7300.299262
2280.930092,4959,7390.319811
2328.930092,5053,7481.410308
2182.930092,7520,7615.16384
2386.930092,5001,7705.521976
2178.930091,6681,7827.381018
2131.930092,4922,7916.474674
2360.930091,4085,7989.648914
2167.930092,5017,8080.005049
2277.930091,4499,8159.278979
2434.930091,5413,8255.454664
2208.930092,4906,8344.310893
2963.930122,11204,8545.858067
2283.930091,4725,8631.909136
2790.930121,15831,8914.685802
2451.930091,6397,9029.062692
2428.930091,4103,9102.657286
2365.930091,6155,9213.915727
2478.930091,6390,9332.846955
2259.930091,3252,9397.021765
2401.930091,3603,9465.425108
2356.930091,4436,9548.421028
2437.930091,3473,9609.900985
2245.930092,5272,9704.951321
2917.930122,9927,9884.941215
1471.930061,5918,9993.3012
2155.930091,5189,10087.04215
2349.930091,5390,10184.011818
2359.930091,10742,10377.233279
2913.930121,5010,10468.899256
2311.930091,3666,10536.284437
2226.930091,4501,10615.740943
3013.930121,8214,10763.356712
2347.930091,5850,10869.516728
2390.930091,5014,10960.117142
2313.930091,4429,11038.770367
2087.930091,4716,11124.88471
2394.930091,3830,11194.758733
2285.930091,5382,11291.111269
2959.930122,11281,11494.00485
2348.930091,4222,11569.523068
984.93003,5407,11672.771588
2927.930122,6794,11805.680057
1657.930063,3374,11865.601981
2339.930091,4845,11954.317023
3088.930122,7019,12090.666068
1949.930121,6995,12217.709451
2957.930121,10856,12410.923294
3084.930122,6307,12523.915321
2384.930091,5966,12631.428226
3173.930121,6584,12751.716725
2373.930091,4506,12830.723079
3003.930122,5967,12938.371847
3046.930121,11147,13139.339112
3038.930119,8832,13296.289258
2985.930121,6018,13405.027906
2297.930091,5784,13510.287728
3057.930121,5634,13613.160126
2329.930091,3605,13676.112968
2267.930091,4349,13753.039874
3064.930122,5962,13861.378954
2972.930121,8620,14018.369119
3001.930121,6907,14139.841169
3022.930121,12355,14361.554523
2970.930121,6811,14485.625069
2389.930088,4592,14566.364547
2249.930091,5862,14672.97444
2443.93009,5567,14774.860203
3023.930121,10298,14960.105597
2913.930121,8809,15115.993002
3039.930122,7306,15246.789311
3082.930121,8821,15406.884482
3005.930121,4468,15485.934468
3095.930122,8279,15637.301481
2879.930121,5867,15739.683288
2394.930091,3615,15806.449491
1804.930088,4502,15885.921228
2226.930114,12949,16119.744967
2926.930121,7555,16261.933261
2970.930121,6969,16387.562424
3105.93012,8771,16546.504534
2269.93009,7154,16675.220622
2898.930121,9584,16845.935556
2469.93009,5477,16943.369048
3007.93012,6255,17055.08289
2068.93009,4990,17145.606797
3071.93012,10151,17328.223473
3020.93012,4889,17417.032929
2819.930118,5977,17524.773839
3103.93012,5143,17616.97354
2282.930091,5550,17715.025764
3236.93012,5443,17815.281343
3209.93012,7049,17939.03204
3200.93012,5376,18038.227801
3207.93012,7416,18170.347347
3209.93012,5314,18265.45014
3168.93012,6195,18376.558555
3219.93012,4274,18452.664859
3231.93012,6698,18574.713544
3036.93012,5032,18665.254826
3229.93012,5711,18765.701513
3178.93012,4954,18855.418992
3027.93012,5691,18959.080556
3263.93012,4455,19037.645085
3252.930118,4432,19115.958443
3189.93012,5818,19221.57755
3273.93012,7194,19350.939316
2267.930091,4457,19433.130395
3322.93012,4250,19509.230702
3592.930124,5273,19603.212837
3254.93012,4941,19692.688998
3260.93012,5078,19784.007259
4505.93015,3814,19849.822864
2987.93012,3520,19915.090098
4657.93015,7010,20041.991823
3257.93012,5782,20143.538936
3639.930124,5051,20234.28145
3287.93012,6844,20358.551117
3252.93012,4506,20438.177918
4659.93015,4668,20523.853336
4651.93015,5464,20620.321697
4805.93015,4310,20696.896007
843.93003,5279,20794.869438
4555.93015,4471,20873.8056
4920.930148,5599,20972.146946
5028.93015,5627,21074.53167
4477.93015,4674,21156.374837
4597.93015,6815,21279.765228
4817.93015,4490,21358.638757
9230.44015,5157,21454.116015
4935.930146,5084,21545.514338
1692.93006,12475,21767.840305
4867.93015,4415,21845.949614
4690.93015,4316,21922.306
4722.93015,4191,21996.770749
4633.93015,5369,22095.591825
4944.93015,3828,22161.109828
4800.93015,4044,22233.754192
4614.93015,4041,22305.940751
4932.93015,3913,22376.680911
4886.93015,4260,22451.991669
4502.93015,4309,22528.408626
5187.93015,4532,22612.300498
5060.93015,4502,22711.863085
4592.93015,4801,22799.812887
5046.93015,4526,22879.357376
4545.93015,4987,22968.965274
4765.93015,4220,23044.323263
3282.93012,4986,23135.650908
4924.93015,4281,23213.032909
4958.93015,4475,23297.408287
5643.93015,4401,23377.085311
4637.93015,5193,23470.332844
5235.93015,4313,23551.280962
6542.93015,4489,23634.034502
5021.93015,4649,23717.664969
5431.93015,4524,23802.347267
4736.93015,3879,23869.948215
5266.93015,4099,23943.445705
3300.93012,4404,24025.565252
5904.93015,4610,24106.157261
5438.93015,4327,24186.382569
4990.93015,3807,24251.479517
5457.93015,4177,24326.264791
5616.93015,4167,24401.149235
5950.93015,4666,24486.224915
5802.93015,4434,24564.11228
5759.93015,4689,24649.16089
5340.93015,4790,24736.147148
5744.93015,4425,24813.940988
6283.93015,4195,24888.484514
5457.93015,4773,24975.124993
3335.93012,4663,25056.557534
6248.93015,4998,25146.471161
3241.93012,4470,25225.15073
6237.93015,4353,25305.627538
6177.93015,4315,25382.31345
3353.93012,5535,25479.977175
5322.93015,4241,25555.200709
3258.93012,7283,25688.979335
6205.930148,4503,25767.969169
5851.93015,4525,25847.948989
5333.93015,4320,25928.709303
4774.93015,3926,25995.861845
6483.93015,5373,26094.808204
6233.93015,4505,26173.872883
5963.93015,3935,26244.705224
9199.44015,5366,26339.633135
5593.93015,4030,26412.211555
4707.93015,4644,26497.260335
5935.93015,4585,26577.832733
5795.93015,4721,26663.921017
6365.93015,4733,26746.500876
6060.93015,4222,26821.643013
9166.44015,6353,26938.187957
6479.93015,4826,27022.225229
9193.44015,5462,27122.13707
3256.93012,4616,27202.769232
5828.93015,3769,27271.484008
5041.930148,4810,27359.015151
3284.93012,5919,27462.328813
7062.93015,4736,27548.019481
5803.93015,4696,27633.615542
2094.93009,9471,27802.248516
4679.93015,3798,27871.39505
6581.930148,4608,27952.053502
9167.45015,5449,28047.843921
4504.93015,4128,28121.46947
5788.930148,4463,28203.540961
5684.93015,4277,28279.240868
846.93003,4254,28354.803282
2818.93012,5914,28461.400037
5848.93015,4116,28534.960153
5088.93015,4423,28612.679741
6286.93015,4833,28700.032939
9247.46015,5973,28806.913461
6493.93015,5000,28896.717733
5046.93015,4471,28975.761041
6681.93015,4679,29060.80917
6701.93015,4206,29135.41798
5908.93015,4329,29211.952948
6124.930148,4666,29296.976927
5884.93015,4243,29372.190796
6968.93015,3986,29443.993596
5858.93015,4161,29517.967061
6072.93015,4646,29598.701051
5448.93015,4322,29675.079145
6714.93015,4280,29754.571162
6299.93015,4500,29833.476241
6833.93015,4294,29909.470391
9233.460148,4605,29993.343517
6720.93015,4188,30067.873005
4960.93015,4158,30141.919104
9244.46015,4957,30230.984035
2699.93012,6653,30347.95305
5268.93015,4488,30430.242198
6110.93015,4664,30511.816551
6398.93015,4285,30587.526769
5932.93015,4824,30674.526442
5730.93015,4281,30750.135156
5773.930148,4142,30823.79509
9108.470146,4757,30910.031957
5186.93015,3812,30979.151283
6071.93015,3949,31046.39343
6032.93015,4310,31126.25633
5731.93015,4225,31201.212435
5552.93015,4529,31280.868808
6537.93015,4481,31363.044804
5780.93015,4396,31441.208071
5584.93015,4394,31531.853411
6021.93015,4341,31615.14765
6893.93015,4776,31704.328421
5558.93015,4611,31790.78127
5922.93015,4276,31868.729129
5734.93015,4086,31943.662956
5760.93015,4166,32019.591137
6350.93015,4469,32100.408746
6780.93015,4106,32175.574789
5320.93015,4538,32260.936304
9210.440152,5025,32352.956051
6629.93015,4376,32432.523786
3952.93015,11136,32637.916416
6196.93015,3896,32709.887892
9233.44015,5098,32799.573341
6675.93015,4447,32883.25729
981.93003,3873,32955.033429
5675.93015,4012,33029.15695
6212.93015,4737,33113.692038
5398.93015,4154,33189.163992
9150.45015,5322,33285.993127
9191.44015,5249,33384.763947
9207.46015,4618,33467.833722
6642.93015,4306,33545.758376
9185.46015,5025,33638.02995
6456.93015,4200,33714.69581
5733.93015,4315,33792.697904
6681.93015,4076,33867.445033
5726.93015,3738,33936.939986
5749.93015,3760,34006.490712
6506.93015,4382,34085.655221
6672.93015,3969,34159.31293
5584.930146,4088,34234.041451
6345.930148,4535,34315.855888
6110.93015,4067,34389.959579
6656.93015,4000,34463.46373
5075.93015,3917,34535.897
5715.93015,4176,34611.84741
6284.93015,4248,34689.580098
5997.93015,4231,34766.647729
6824.93015,4065,34841.15314
6851.93015,3838,34911.964595
9174.44015,5249,35007.224005
6640.93015,4020,35081.920616
6741.93015,4437,35167.812894
9189.44015,4926,35254.859076
9169.44015,5369,35363.992041
6798.93015,4091,35446.053652
5871.93015,4076,35520.451355
6853.93015,3908,35591.583302
5387.93015,4115,35669.333688
5968.93015,4710,35760.046154
6589.93015,4157,35836.568916
6405.93015,4276,35914.332213
9173.44015,5278,36010.393078
9161.44015,5806,36118.261165
5619.93015,3604,36196.859255
9157.45015,5045,36306.749017
6492.93015,4365,36390.00476
7039.93015,3968,36473.904906
