r,l,t
37.98,1528,28.370244
497.98003,2667,81.538274
507.980031,1547,109.315243
427.980031,1413,134.811942
518.980031,2524,182.071358
439.980033,1583,212.25047
428.980031,1784,241.554868
568.98003,2118,279.392165
485.980031,1712,311.194715
530.980034,2083,348.165163
494.980031,1657,379.495933
531.98003,2851,427.84546
725.98003,3748,496.322881
436.98003,1205,517.259915
592.98003,1290,543.102662
494.980031,1804,572.710694
459.98003,1287,598.570955
434.98003,2371,639.880724
488.98003,2364,680.865265
491.98003,2002,717.088069
517.98003,3997,789.046138
466.98003,1280,811.294036
510.98003,2694,861.163698
687.98003,3428,921.623934
525.98003,2783,972.738284
494.98003,968,990.145672
512.98003,1989,1026.187114
514.98003,2356,1067.537382
509.98003,3635,1134.723718
509.98003,1432,1158.980818
550.98003,2358,1200.482286
580.98003,2420,1246.185575
607.98003,2164,1284.842618
573.98003,1833,1318.424962
607.98003,1889,1353.007802
605.98003,2022,1389.540193
512.98003,1837,1419.444046
647.98003,1845,1453.289014
962.98003,2079,1490.394808
531.98003,1304,1512.844195
922.98003,3017,1566.948068
652.98003,1586,1597.054356
571.98003,1531,1622.776096
1071.980046,1815,1656.075171
645.98003,2172,1694.552529
633.98003,2259,1737.78384
956.98003,1805,1767.296054
727.98003,1503,1796.148312
992.98003,1578,1822.317055
610.98003,1247,1847.501391
938.98003,1247,1869.144403
1457.980061,1650,1896.455854
798.98003,1144,1916.545974
1582.980061,3866,1986.560062
975.98003,1486,2015.110191
981.98003,1397,2038.931991
978.98003,1407,2062.857565
636.98003,1580,2092.904486
972.98003,3460,2153.372734
875.980031,4863,2241.656286
723.98003,2289,2281.847998
960.98003,1554,2311.50999
1460.980061,1785,2344.347955
983.98003,1551,2370.612221
995.980032,1578,2400.710349
980.98003,1427,2424.832457
853.98003,1320,2447.319141
951.98003,1318,2473.422033
947.98003,2146,2511.75144
991.98003,1857,2545.743265
1645.980061,3049,2600.73603
1433.980062,1401,2624.627908
1454.980061,1768,2657.480701
939.98003,1496,2682.62367
1439.98006,1798,2715.814739
1427.980061,1354,2739.1179
967.98003,20433,3106.104152
1447.980061,1241,3127.505624
1459.980061,1328,3154.069682
1441.980062,1533,3179.913782
957.98003,1659,3211.008332
1432.980062,2690,3257.164268
1507.980061,1571,3287.008429
1459.980061,1470,3312.039211
1425.980061,1499,3341.041605
1456.980063,1274,3363.034358
1483.980061,1386,3386.70235
1432.980064,1508,3415.823495
1475.980061,1450,3440.31078
1512.980061,1436,3468.302592
978.98003,1306,3490.808552
1449.980061,1207,3511.827191
1452.980061,1233,3533.28405
584.98003,2924,3586.333772
1496.980061,1279,3611.975428
1525.980061,1239,3633.40304
1445.980061,1233,3654.788055
1588.980061,1961,3690.348068
1452.980061,1703,3722.252799
1473.980061,1275,3744.540689
1400.980061,1513,3770.077229
1448.980061,1161,3790.651979
1488.980061,1174,3814.970343
1471.980061,1246,3836.466258
1465.980061,1231,3857.706376
1494.980061,1534,3883.45814
1449.980061,1431,3911.418823
1500.980061,1273,3933.284016
1446.980061,1327,3956.027346
1424.980061,1339,3982.741946
980.98003,3023,4037.212474
777.98003,1382,4060.906063
43.98,1289,4082.959155
1451.980061,2014,4119.450211
1231.980055,1459,4147.963316
1504.980061,1226,4169.187195
1505.980061,1736,4201.565584
1491.980061,1498,4226.644958
1468.980061,1379,4250.22322
951.98003,1419,4277.871987
1497.980061,1241,4299.388048
1412.980061,1468,4324.27423
989.98003,1052,4343.151752
1492.980061,1429,4370.989419
1396.980061,1496,4396.266909
1448.980061,1264,4421.693281
1559.980061,1696,4449.831892
1530.980061,2029,4486.334136
1558.980061,2270,4526.314181
1443.980061,1344,4553.022336
1493.980061,1278,4575.030778
1472.980061,1267,4596.886317
1487.980061,1341,4619.808079
1505.980061,1503,4648.80453
1461.980061,1374,4672.166458
1473.980061,1394,4699.500904
1480.980061,1334,4722.382487
1499.980061,1614,4752.718215
1487.980061,1403,4776.682871
1427.980061,1199,4797.499122
1521.980061,2528,4844.833975
985.98003,1225,4866.135961
1497.980061,1240,4887.637377
1467.980061,1487,4912.856363
1414.980061,1456,4941.089462
1473.980061,1392,4964.6706
1405.980061,1392,4991.954347
1485.980061,1215,5013.103891
93.98,1617,5040.08388
1414.980061,1464,5068.305896
1385.980061,1466,5093.090817
1457.980061,1213,5114.107916
1433.980061,1385,5141.276069
1459.980061,1243,5162.804558
1483.980061,1309,5185.450937
973.98003,1141,5205.315985
826.98003,1603,5235.608254
1556.980061,2965,5289.544008
1448.980061,1638,5316.725185
