r,l,t
519.930031,8962,168.021973
506.930031,7783,309.194821
298.93,6279,421.401932
553.930029,5609,520.149571
108.93,8167,666.43908
581.93003,4539,749.907134
599.93003,7792,887.952023
686.93003,4454,970.559335
725.93003,8015,1115.190032
539.93003,5998,1223.811881
668.93003,9185,1385.333334
681.93003,10491,1575.998151
1569.930061,5456,1672.551736
1565.930061,5911,1779.022085
1406.930064,6970,1904.41482
1498.930062,4534,1984.129522
1501.93006,4449,2062.540785
992.930032,4325,2142.897532
1568.930061,5959,2247.00213
1514.930061,4973,2336.527611
975.93003,7513,2473.741387
1402.930063,6370,2587.605544
1528.930061,7248,2717.459214
1415.930061,5310,2812.184711
1152.930046,3760,2880.888577
1587.930064,5870,2987.251748
1516.930063,4806,3071.175687
1556.930061,5225,3164.505919
1563.930062,4460,3247.161789
1543.930061,6952,3373.03383
1482.930061,4671,3454.90081
1546.930061,3354,3514.148812
1569.93006,13758,3763.483086
2298.930092,4642,3845.051271
1505.930061,4900,3933.686238
1563.930061,4068,4006.95809
1578.930061,4726,4093.192088
1516.930061,5407,4189.525675
658.930031,4312,4266.157897
1498.930061,4323,4343.063504
1675.930077,4163,4417.410054
1526.930061,3557,4483.475324
1524.930061,5703,4587.457736
1419.930061,3462,4648.16201
1543.930061,5297,4742.374908
677.93003,2678,4791.87691
1518.930061,6921,4913.557483
902.930063,6662,5034.884805
1536.930061,3767,5103.542015
1555.930061,5362,5198.64378
1558.930061,8552,5350.972187
1543.930061,6395,5465.068794
1706.930067,5843,5571.110877
2196.930092,5845,5677.209424
2273.930092,4561,5757.449457
2364.930092,5580,5859.66149
2139.930092,4624,5940.625679
2261.930092,4749,6027.105263
1737.930073,5620,6125.971292
2267.930092,4366,6207.079358
2060.930091,4624,6288.419908
2404.930092,5309,6383.135293
974.93003,5444,6482.973614
2177.930092,8321,6631.813373
1562.930061,5325,6726.59731
1481.930061,5456,6823.182087
2389.930091,5799,6928.329554
2293.930092,5223,7021.613947
2350.930092,8180,7168.648079
2089.930092,5238,7262.362138
2703.930121,4975,7352.10985
2320.930091,6568,7472.665407
2397.930092,6382,7586.396908
2189.930092,5444,7682.912198
2182.930091,5505,7780.656232
2221.930091,5811,7886.162278
2389.930092,6311,7998.537845
2289.930092,4543,8082.084502
1467.930083,4141,8156.277439
2390.930091,5859,8262.508924
2137.930092,5224,8355.866628
3058.930122,6868,8476.574478
2217.930094,5524,8578.019868
2162.930091,12650,8804.244418
2325.930091,5078,8895.573025
2322.930091,3469,8956.239373
2265.930091,4145,9030.941508
2300.930091,12346,9257.155792
2435.930091,4084,9331.43981
2342.930091,5532,9440.973661
2922.93012,8615,9595.996383
2472.930091,5041,9687.621321
2198.930091,4192,9762.850141
2430.930091,4679,9848.797641
2326.930091,4919,9939.039514
2916.930121,6509,10055.246815
2492.930091,5656,10159.7132
2409.930091,9245,10327.653372
2273.930091,5164,10421.097547
2310.930091,4342,10499.032593
2345.930091,4499,10578.349933
2749.930121,14044,10831.953777
2924.930122,7165,10960.745549
2426.930091,6941,11086.381266
2966.930121,7891,11229.533712
1443.930071,4958,11316.063739
2412.930091,4245,11395.545398
2335.930091,5335,11490.877052
952.93003,4709,11573.361531
2578.930101,5563,11683.202017
3028.930121,8685,11846.781094
2342.930091,6908,11974.535001
2285.93009,3568,12044.428189
2538.930091,9142,12209.639474
3056.930121,20642,12583.876595
2236.930091,5846,12686.243501
2981.930121,4668,12771.639555
2976.930119,7481,12904.283461
3127.930121,8190,13051.48794
3152.930121,12871,13285.246018
2397.930091,4006,13357.690863
2970.93012,9930,13533.491004
2915.930121,4662,13618.747532
2989.930121,22571,14024.337706
2693.930115,3554,14086.435001
3066.93012,7445,14223.117561
3086.93012,9730,14396.329533
2963.930121,6079,14505.845732
3157.930121,8141,15226.878535
3014.930119,4657,15312.294355
3040.930121,5890,15419.075241
2281.93009,4044,15491.852562
2960.930121,5519,15588.909918
2956.930121,7818,15730.471715
2991.93012,12488,15954.044134
2957.93012,7992,16098.249046
2340.930088,4727,16181.243997
2901.930121,6377,16302.497755
1790.93009,8519,16457.557808
2987.93012,6234,16569.415004
2987.930119,6115,16679.330744
2405.93009,5563,16777.588943
2833.93012,6482,16896.699564
2952.93012,10583,17085.481945
2377.93009,6066,17195.131068
1395.93006,10458,17382.276505
3093.93012,6317,17494.821588
2413.93009,5450,17595.249362
3168.93012,8971,17753.399959
917.93003,6099,17863.266864
2442.930114,4653,17948.712992
2439.930119,4186,18023.584778
3245.93012,4245,18099.180781
3187.93012,7421,18231.721191
2920.93012,5353,18330.88943
3222.93012,5174,18423.575457
1593.930084,5939,18527.135206
