r,l,t
531.960031,4123,80.45897
45.96,3026,134.79348
45.96,3892,205.421919
601.960033,5317,300.131897
303.96,4805,387.435144
436.960031,3381,446.962069
495.96003,3998,519.050118
589.960031,3114,574.77772
254.960014,3141,630.897112
510.96003,3364,693.590391
497.96003,2823,745.008251
532.96003,4827,829.360486
504.96003,3061,884.488689
511.96003,5671,988.105026
630.96003,4826,1076.07151
507.96003,3571,1138.643155
730.96003,3326,1197.714123
903.96003,8264,1345.912315
894.96003,8113,1491.555933
1005.960034,5162,1583.950628
778.96003,3285,1642.126142
1603.960061,4028,1714.3516
1510.960061,3736,1782.415301
628.96003,4321,1858.947743
1407.960061,2443,1904.916365
1437.960061,3254,1962.653911
1359.960061,1803,1995.680376
1435.960061,2311,2036.234926
750.96003,2742,2086.55411
612.96003,3422,2146.559114
1436.960061,2795,2197.710991
1524.960061,3810,2263.619652
1471.960061,4852,2351.678002
1560.960061,4728,2437.878613
1228.960054,3261,2495.569539
1403.960064,2279,2535.757459
1440.960061,3401,2595.783421
1577.960061,2767,2646.599818
1524.960061,3566,2712.550358
1430.960062,1811,2742.398035
1557.960061,3285,2804.199907
1729.960073,2702,2850.538059
1204.960052,2836,2902.194569
1480.960061,2024,2938.610328
843.96003,3508,3000.086558
1540.960061,2703,3049.978125
1437.960061,2604,3098.379323
1479.96006,3840,3164.4884
1466.960061,2319,3208.885997
1536.960061,3340,3268.025127
1542.960061,2531,3311.853868
1495.960061,1984,3347.774138
1431.960061,1833,3381.495843
1440.960061,1762,3414.411473
1464.96006,2458,3457.126017
1504.960061,2160,3495.470474
560.960031,2588,3543.67009
709.96003,2618,3588.682908
1483.960061,2716,3638.570313
996.960034,2929,3691.703993
794.960061,2194,3730.791828
1406.960061,5461,3828.119925
1478.96006,2809,3879.312501
1482.960061,2274,3919.289584
1553.960061,2465,3965.771954
1469.960061,2160,4004.309666
1517.960061,3974,4076.109675
1457.960061,3141,4132.319856
1559.960061,4689,4214.555907
1487.960061,2893,4267.176003
2040.960092,4165,4341.792773
1576.960061,2684,4391.504565
1559.960061,3977,4463.451869
1531.960061,2769,4514.163933
1514.960061,2378,4555.808286
1527.960061,2483,4598.741823
1550.960061,5766,4703.526607
1400.960061,1705,4735.227904
1545.960061,2380,4776.822625
1444.960061,2587,4821.08439
2062.960092,3263,4882.757
2045.960092,2934,4936.118219
1560.960061,2512,4979.426172
1436.960061,2074,5016.570063
1489.960061,3356,5075.702687
1437.960061,2781,5126.591001
1532.960061,2608,5175.084517
1456.960061,2775,5222.108442
1499.960061,2823,5273.914758
1509.960061,3516,5335.459897
1452.960061,2192,5377.953226
1439.960061,3323,5436.736177
1464.960061,3092,5492.246593
1560.960061,5167,5585.006638
1542.960061,3110,5640.630207
2220.960092,3539,5702.602339
1546.960061,2579,5750.624548
1632.960061,2617,5795.559018
1572.960061,3611,5862.214177
1621.960061,5013,5952.734995
159.960016,1961,5988.029921
1644.960061,4354,6065.14005
1456.96006,1839,6098.87428
2157.960092,3039,6153.448175
2248.960092,3235,6210.889815
2100.960092,3353,6270.335981
2025.960092,3626,6337.213983
1533.960061,2725,6383.699969
2385.960092,6194,6497.994047
2148.960094,3897,6565.07048
1886.960084,3879,6635.399346
924.96003,3407,6695.325256
986.96003,3311,6757.700345
836.96003,2216,6796.726254
2071.960092,4486,6875.571913
1121.960061,4261,6951.331784
1649.960063,2788,7002.322215
2040.960092,2513,7049.503813
2041.960092,2199,7088.587814
2135.960092,4501,7168.010732
2074.960092,2888,7220.389939
965.96003,3016,7274.946224
2295.960092,4302,7351.401136
2263.960091,4454,7430.81337
1535.960061,4785,7517.729883
2447.960092,3773,7586.619922
2040.960091,2577,7630.879923
1721.960073,3076,7686.207556
1505.960061,2413,7731.955904
1565.960061,3525,7793.864022
2097.960092,2363,7835.135764
1443.960061,2776,7886.099229
1595.960061,2911,7938.76816
2165.960092,3512,8000.036132
2489.960091,4642,8084.985818
1565.960091,3796,8154.249527
982.96003,1845,8184.583864
2095.960092,3695,8252.304441
2194.960091,2853,8304.343943
2129.960091,2581,8348.757167
166.960003,2426,8394.690341
2177.960091,2385,8436.387886
2397.960091,6335,8549.524482
2216.960091,3122,8605.332725
2152.960091,4603,8689.969112
2176.960091,2407,8731.912173
2454.960121,8431,8882.751141
2079.960091,3196,8943.061706
2188.960091,2607,8988.000562
2485.960089,5275,9082.407468
2136.960091,2165,9120.92395
2212.960091,2744,9171.518457
2149.960091,2549,9219.947642
2436.960091,3579,9282.588549
2336.960091,4040,9358.100557
1395.96006,2280,9404.291612
2219.960091,3025,9462.931967
2237.960091,5329,9559.199965
2228.960091,2183,9598.138672
2391.960091,2003,9634.522347
2204.960091,2482,9681.492342
2251.960091,3768,9750.781302
2163.960091,10254,9936.404694
2253.960091,2570,9980.846675
899.96003,2971,10034.972149
2330.960091,3224,10092.920649
2214.960091,2812,10144.93902
2297.960091,3068,10200.514659
2023.960091,2035,10237.552028
971.96003,2825,10290.060393
2198.960091,3485,10351.53598
2088.960092,3671,10419.741892
2297.960091,4117,10494.56395
2430.960091,5214,10587.753999
2214.960091,4369,10665.537079
2297.960091,2285,10705.891845
