r,l,t
155.990157,6176,125.664056
14.990016,189,128.471583
-1.01,658,138.003643
34.990036,537,145.50898
-1.01,397,151.155304
-1.01,177,153.726418
100.990102,552,207.798739
6.990008,396,213.30225
-1.01,243,216.673434
-1.01,548,224.403186
19.990021,442,230.646507
67.990069,615,239.272702
-1.01,339,243.984143
59.990061,440,250.186335
-1.01,179,252.739573
18.99002,250,256.313312
105.990107,568,289.994071
85.990087,538,297.581844
116.990118,413,303.484943
78.99008,604,311.989779
167.990169,780,323.001411
135.990137,690,332.722362
-1.01,192,335.451722
9.990011,241,338.915234
253.990253,739,372.612105
68.99,314,377.034558
58.99,485,383.885347
61.990041,402,389.517686
80.990082,642,398.52817
156.990158,1028,412.885089
144.990146,600,421.41976
108.99011,461,449.337072
77.990079,384,454.950614
107.990109,413,460.826881
135.99,913,473.692134
211.990136,569,482.115541
728.990365,1563,526.15614
66.990034,289,530.308679
-2.01,180,532.832547
41.990043,315,537.44683
201.990203,609,546.170747
223.990128,1184,563.11597
123.99,317,567.817298
130.99,244,571.259011
580.990409,1662,615.937728
38.99004,446,622.226338
-1.01,205,625.151961
377.990379,994,639.406097
32.990034,273,643.276965
39.990041,225,646.484938
156.990158,521,653.860947
5.990007,254,657.488617
112.990114,545,686.921009
66.990068,480,693.68949
152.990154,526,701.042589
224.990226,545,708.695735
54.990056,335,713.39567
219.990217,540,720.913817
79.99,305,725.17611
47.99,216,728.254018
388.99037,952,763.092528
45.990047,388,768.495312
131.990133,446,774.72555
174.990176,461,781.164174
94.99,892,793.702577
56.99,331,798.35059
507.990509,1102,813.843747
0.990002,229,817.128467
21.990023,281,842.50902
238.99024,545,850.157287
-1.01,246,853.674638
178.990134,1203,870.554264
72.99,411,876.372663
69.99,215,879.422694
14.99,175,881.886285
57.99,378,887.326707
717.990719,1832,934.833927
23.990025,287,938.988517
25.990027,172,941.467902
-1.01,428,947.608343
62.990064,335,952.428991
1.990003,237,955.893277
72.990074,341,960.837126
153.990155,452,967.287795
188.99019,481,974.248911
38.99004,236,977.640896
23.990025,184,1001.650324
197.990199,520,1008.908333
-1.01,220,1011.977328
39.990041,230,1015.203518
56.990058,192,1017.877197
108.99011,338,1022.664342
139.990141,520,1029.98873
150.990152,427,1036.013771
79.990081,314,1040.441001
275.990261,770,1051.317649
9.99,196,1054.117268
93.99,242,1057.628329
428.990398,889,1091.3325
38.99004,281,1095.32086
286.990288,523,1102.603933
67.99,295,1106.760298
44.99,232,1110.095453
19.99,607,1118.660683
110.990094,553,1126.556955
405.990407,778,1159.137567
-1.01,313,1163.569098
7.990009,202,1166.426953
271.990273,820,1177.893284
-1.01,168,1180.266618
-1.01,226,1183.449306
149.990127,1004,1197.643769
22.99,198,1200.491983
44.99,218,1203.59997
82.99,199,1206.513523
55.99,222,1209.756075
845.99059,2007,1259.900621
203.990205,487,1266.911589
7.990009,233,1270.249166
19.990021,195,1273.096789
20.990022,207,1276.052141
31.990033,267,1279.950862
41.990043,340,1284.792764
80.990082,302,1289.250013
63.990065,252,1292.889303
137.990139,468,1321.042669
607.990609,1040,1335.767683
34.990036,320,1340.280522
186.990188,499,1347.282426
40.990042,195,1350.046984
594.99058,1032,1364.44015
66.99,271,1368.292114
409.990341,836,1401.499028
108.99011,264,1405.197846
275.990277,543,1412.830357
112.99,282,1416.797768
161.990123,484,1423.672905
375.990377,680,1433.398471
67.990069,321,1437.972572
167.990169,589,1450.025211
32.990034,245,1453.637006
146.990134,1385,1494.704329
64.99,213,1497.732886
20.99,167,1500.122164
62.99,210,1503.126528
69.99,250,1506.668048
440.990413,1419,1526.778253
41.990043,177,1529.352899
2.990004,206,1532.409966
-1.01,197,1535.299205
-0.009999,298,1561.080389
184.990186,775,1572.122241
-1.01,269,1575.994897
-1.01,249,1579.554885
163.990165,981,1593.54788
57.990059,266,1597.424913
11.990013,358,1602.550593
99.990101,354,1607.639413
58.99006,167,1610.06329
58.99006,321,1614.741134
408.99041,632,1645.36632
20.990022,185,1648.073439
263.990265,596,1656.507677
83.990085,361,1661.697013
417.990419,804,1672.97696
253.990253,521,1680.376948
99.99,231,1683.668038
419.99037,888,1696.325509
82.990084,316,1722.117086
288.990274,713,1732.159503
-1.01,177,1734.739587
117.99,468,1741.355308
191.990174,534,1748.978533
325.990327,653,1758.302788
78.99008,273,1762.200934
147.990149,312,1766.605345
-0.009999,320,1771.144496
9.990011,224,1774.37373
-1.01,188,1777.041846
77.990079,256,1801.938482
109.990087,901,1814.717017
66.99,411,1820.583882
59.99,224,1823.765537
63.99,229,1827.063992
717.990451,1580,1849.732757
10.990007,399,1855.490889
364.990366,814,1888.6288
82.990084,289,1892.777215
-1.01,288,1896.90296
101.990103,346,1901.846582
58.99006,284,1905.922245
-1.01,274,1909.864923
255.990257,618,1918.751376
-0.009999,232,1922.068053
122.990124,277,1926.068737
219.990221,368,1931.420218
61.990063,257,1935.176899
244.990246,497,1963.749015
157.990159,460,1970.305667
138.99014,407,1976.132252
285.990287,635,1985.188731
309.990214,420,1991.094781
494.990439,910,2004.038578
39.990041,195,2006.849172
