r,l,t
113.990115,1480,24.231005
-1.01,266,28.071834
-1.01,730,39.268018
23.990025,556,47.350608
57.990059,832,60.280826
117.990119,990,106.345715
7.990009,265,110.598783
-1.01,637,119.862426
43.990045,641,129.354179
8.99001,226,132.755973
-1.01,262,136.539083
145.990147,1095,151.924662
89.990091,748,208.74997
88.99009,901,221.327998
-1.01,311,225.737617
305.990307,751,236.303785
90.990092,475,242.969205
39.990041,516,250.188763
-1.01,373,255.558414
51.990053,556,289.044732
-1.01,228,292.263241
257.990251,867,304.53215
83.99,285,308.54469
358.990299,1162,324.990923
-1.01,196,327.77893
116.990118,745,338.294381
-1.01,192,341.012405
35.990037,428,370.363263
68.99007,458,376.795939
25.990027,230,380.028387
175.990175,605,388.5309
55.99,494,395.487316
44.99,282,399.430717
71.990024,420,405.322602
134.990136,509,412.437028
408.99041,1407,453.742856
-0.009999,233,457.31794
16.990018,274,461.187968
142.990144,676,470.66848
-1.01,313,475.099125
-1.01,235,478.429379
-1.01,247,482.181311
95.990097,484,489.130435
100.990102,399,495.097114
95.990097,393,500.822387
106.990108,540,529.930835
39.990041,270,533.986483
165.990167,525,541.538334
89.990091,364,546.650891
125.990127,642,556.052034
122.990124,442,562.219974
1.990003,280,566.287277
24.990026,233,569.710346
89.990091,389,575.368681
110.990112,418,581.355414
265.990267,672,611.814853
78.99,228,615.067635
445.990373,1133,631.062366
114.990116,493,638.234386
-1.01,270,642.056433
241.990237,569,650.070739
77.99,322,654.655405
35.99,372,659.930641
76.990046,514,688.911941
66.990068,319,693.437327
-1.01,196,696.148302
390.990392,794,707.243952
62.990064,332,711.918577
-1.01,324,716.446841
161.990163,431,722.420658
-1.01,303,726.671878
-1.01,400,732.323677
-1.01,417,738.269871
9.990011,265,763.440997
30.990032,324,767.944552
34.990036,228,771.138764
104.990098,835,782.764671
91.99,224,785.881176
39.99,237,789.274406
40.99,284,793.249491
32.99,179,795.799243
46.99,191,798.484438
912.990596,1893,846.508498
-2.01,304,850.768082
63.990065,318,855.311154
137.990139,426,861.279882
298.9903,561,869.176187
4.990006,313,873.605314
194.990196,577,881.779505
-1.01,229,885.087924
138.99014,415,891.05271
126.990128,468,897.834755
45.990047,333,923.818517
95.990097,368,929.062077
155.990157,475,935.925757
245.990243,512,943.312715
74.99,497,950.469544
500.990428,1218,967.972064
-1.01,279,972.025271
81.990083,305,976.458027
108.99011,345,1002.770392
124.990106,527,1010.158377
69.99,241,1013.560635
48.99,239,1016.906597
