r,l,t
95.990097,2536,40.020511
194.990196,2358,106.837286
71.990073,609,116.115276
-1.01,366,121.324206
56.990058,510,128.977583
-1.01,307,133.46322
-1.01,175,136.04072
-1.01,176,138.533038
-1.01,279,142.441937
37.990039,546,150.107879
51.990053,255,153.753641
77.990079,522,207.421695
-1.01,184,209.99928
108.99011,644,218.934431
66.990068,382,224.366996
2.990004,377,229.711478
25.990027,792,240.806839
165.990167,712,250.761535
55.990057,434,256.936899
-1.01,656,291.896265
116.990118,467,298.4506
0.990002,222,301.633943
36.990038,225,304.850208
-1.01,196,307.600345
-1.01,258,311.286299
265.990267,899,323.984365
54.99,291,328.1099
64.99,261,331.791262
5.99,194,334.544725
56.990033,326,339.231515
-1.01,266,366.340384
256.990258,924,379.243887
131.990133,451,385.554611
-1.01,168,387.924044
30.990032,198,390.688153
52.990054,381,396.119341
-0.009999,211,399.039256
218.990216,599,407.422622
16.99,230,410.632863
50.99,209,413.670441
88.99001,625,422.549279
590.990592,1453,464.714624
19.990021,182,467.27208
141.990143,488,474.116884
9.990011,226,477.287782
33.990035,306,481.808044
207.990209,618,490.932278
84.990086,455,497.626501
133.990135,716,529.231361
-1.01,242,532.756915
147.990149,572,541.079765
33.990035,345,545.975362
92.990094,467,552.788728
244.990246,696,562.64222
157.990159,522,570.212791
101.990103,402,576.06619
235.990237,758,607.900004
93.99,694,617.648216
43.99,299,621.849695
139.990127,545,629.611321
312.990314,1224,647.004054
-1.01,219,650.071505
282.990284,583,658.337006
85.990001,287,684.150064
50.99,216,687.185057
149.990135,506,694.300986
364.990366,1259,711.925854
18.99002,322,716.436765
-1.01,243,719.804144
-1.01,532,727.244001
-1.01,208,730.185279
18.99002,296,734.395826
31.990033,250,737.936978
153.990155,447,765.666171
-1.01,322,770.120858
12.990014,321,774.611127
-1.01,295,778.736675
-1.01,297,782.9209
68.99007,269,786.72322
115.990095,1137,802.743368
46.99,280,806.657495
37.99,186,809.291048
68.99,251,812.847752
135.990137,509,841.483309
-1.01,324,846.002759
190.990192,554,853.807947
64.990066,300,858.071413
39.990041,297,862.241224
173.990175,511,869.404862
157.990159,565,877.375299
206.990208,520,884.760242
139.990141,444,891.105629
39.990041,287,895.251027
116.990118,422,922.560779
177.990175,515,929.956809
59.99,247,933.540519
64.99,279,937.562397
2.99,206,940.538817
128.990111,386,946.13726
287.990289,588,954.573965
16.990018,262,958.391965
187.990189,499,965.532118
128.99012,424,971.619965
83.99,264,975.432999
24.99,215,978.486924
193.990162,431,1005.912297
8.990004,232,1009.219792
333.990335,618,1017.828792
46.990048,169,1020.235321
179.990181,468,1026.823554
1.990003,215,1029.915389
41.990043,243,1033.359147
162.990134,1143,1049.455464
29.99,235,1052.775167
49.99,168,1055.174983
82.99,248,1079.998965
53.99,174,1082.462465
407.990394,1423,1102.298258
2.990004,250,1105.839544
58.99006,300,1110.134627
-1.01,234,1113.457167
-1.01,220,1116.566512
122.990124,460,1123.07663
17.990019,171,1125.494596
19.990021,215,1128.56233
5.990007,303,1132.945433
133.990135,344,1159.288324
276.990278,652,1168.417765
63.990065,444,1174.619362
389.990326,663,1183.921053
178.99009,323,1188.544889
538.99027,532,1196.036895
285.990145,369,1201.28092
224.990147,459,1207.898511
543.99047,1090,1245.048786
145.990147,423,1251.056198
116.99011,374,1256.392857
99.99,313,1260.913758
43.99,246,1264.480986
500.990502,825,1276.323607
101.990103,304,1280.751911
132.990134,400,1286.519634
-1.01,242,1290.052494
30.990032,176,1292.618981
150.990138,1000,1328.320007
53.99,251,1331.874197
49.99,256,1335.517769
75.99,218,1338.619884
67.99,184,1341.196632
598.990446,1513,1362.435394
756.990379,989,1397.797324
307.990156,450,1404.140967
-1.01,277,1408.058687
33.990035,297,1412.271415
65.990067,293,1416.427469
279.990281,834,1428.306009
6.990008,442,1434.656657
-1.01,212,1437.673457
-1.01,353,1442.743521
-1.01,254,1449.98402
16.990018,303,1454.406329
