r,l,t
141.990143,5489,115.679195
28.99003,223,118.891975
25.990027,569,127.36437
2.990004,644,136.702041
-1.01,223,139.848266
17.990019,344,144.634263
-1.01,175,147.075166
-1.01,527,200.875381
70.990072,869,213.07932
43.990045,575,221.08147
57.990059,321,225.648375
-1.01,242,229.150137
68.99007,509,236.283258
94.990096,534,243.78866
65.990067,1093,284.943222
-1.01,213,287.973028
86.990088,529,295.447185
1.990001,229,298.713926
19.990021,442,304.983291
31.990033,351,309.946321
130.990132,1135,325.977725
41.990043,338,330.788774
114.990116,704,340.719652
145.990147,484,370.840046
-1.01,199,373.623631
239.990241,746,384.101345
63.99,212,387.066139
180.990093,1201,403.899901
338.99034,825,415.492159
64.990066,376,420.830287
-1.01,225,445.447256
170.990172,472,452.098601
55.990055,180,454.844398
65.99,250,458.400681
32.99,188,461.0599
135.990086,460,467.535711
-0.009999,217,470.599448
481.990483,929,484.099183
158.99016,802,495.854891
-1.01,451,502.290113
-1.01,389,529.277183
-0.009999,294,533.700185
-1.01,352,538.745195
41.990043,631,547.654475
6.990008,263,551.601803
-1.01,268,555.343073
122.990124,421,561.344713
10.990012,239,564.85945
182.990184,533,572.523309
107.990109,681,582.394879
194.990196,661,612.699123
150.990152,486,619.600649
161.990163,498,626.704993
269.990271,570,634.824665
109.990111,388,640.364303
131.990131,395,645.92529
62.99,304,650.175803
117.990031,802,661.541069
384.990386,906,696.032719
19.990021,228,699.186756
25.990027,247,702.65723
261.990263,525,710.05114
58.99,224,713.17298
52.99,299,717.358268
185.990105,552,725.03609
395.990397,975,738.830498
67.990069,671,769.624981
158.99016,525,776.927133
43.990045,361,782.009766
133.990133,797,793.243411
73.99,224,796.39839
53.99,272,800.199572
42.99,311,804.586785
77.99,219,807.662697
501.99041,1568,851.077898
9.990011,267,854.858418
220.990222,4080,934.035347
14.990016,296,938.299561
162.990164,455,944.866967
70.990072,321,949.479373
7.990009,275,953.458817
33.990035,341,958.447348
-1.01,260,962.153034
32.990034,291,966.314611
82.990084,319,970.922922
34.990036,301,975.29525
150.990152,417,1002.654586
416.990418,770,1013.444849
55.990057,240,1016.780718
135.990137,410,1022.568871
183.990185,521,1029.923241
370.990372,820,1041.475901
70.990072,206,1044.396363
-1.01,167,1046.744494
215.990213,532,1054.294425
64.99,227,1057.57766
54.99,265,1082.621484
89.990063,400,1088.145571
360.990362,722,1098.248624
32.990034,187,1100.86351
297.990269,514,1108.178191
98.99,328,1112.826797
116.990094,478,1119.568658
406.990408,815,1131.190481
-0.009999,339,1136.067664
64.990066,386,1162.95663
157.990159,460,1169.409593
41.990043,374,1174.658596
1.990003,263,1178.356627
35.990037,258,1181.996679
133.990097,1163,1198.430872
24.99,168,1200.812521
69.99,221,1203.995146
64.99,215,1207.154916
45.99,292,1211.423895
530.990386,1533,1254.722473
5.990004,176,1257.240872
16.990018,206,1260.228545
-1.01,206,1263.204019
47.990049,382,1268.737851
337.990339,728,1279.206022
37.990039,159,1281.482675
68.99007,374,1286.93415
72.990074,370,1292.285233
5.990007,340,1318.688624
54.990056,303,1322.988834
7.990009,184,1325.588332
159.990161,305,1329.939215
52.990054,252,1333.476413
195.990197,431,1339.593312
64.990066,272,1343.427724
43.990045,172,1345.84301
290.990292,556,1353.623769
371.990373,725,1363.775216
38.99004,224,1366.925821
230.990226,498,1373.988627
69.99,211,1398.391468
450.990375,1801,1423.789215
14.990016,237,1427.21227
89.990091,280,1431.238297
72.990074,343,1436.122578
151.990153,292,1440.264236
94.990016,214,1446.945361
230.990158,562,1455.092382
862.990752,3154,1521.09437
76.99,287,1525.206491
51.99,228,1528.443873
540.990389,1742,1574.914145
109.990057,233,1578.231299
254.990256,645,1587.427568
