r,l,t
233.990235,5122,110.431278
-1.01,340,115.425653
-1.01,240,118.841734
-1.01,487,126.114246
7.990009,456,132.771441
4.990006,247,136.330423
-1.01,220,139.42414
79.990081,1193,202.542076
8.99001,450,208.871974
-1.01,197,211.656417
42.990044,427,217.60196
77.990079,480,224.372725
-1.01,246,227.853214
19.990021,482,234.64835
145.990147,607,243.137154
198.9902,817,254.707041
34.990036,745,290.906969
93.990095,441,297.143015
96.990098,560,305.091867
68.99007,365,310.266912
93.990095,606,318.851101
80.990082,514,326.104129
144.990146,608,334.68582
66.99,333,339.432998
30.99,198,365.578367
433.990381,1415,385.416402
-1.01,190,388.092305
105.990107,609,396.658176
138.99014,580,404.783012
-1.01,245,408.191058
100.990098,424,414.157502
70.99,261,417.911415
44.99,209,420.947329
30.99,223,445.462669
65.990067,201,448.329239
-1.01,167,450.710073
433.990435,1407,470.740802
52.990054,299,474.952347
174.990176,770,486.200619
0.990002,284,490.367335
43.990045,331,495.222211
35.990037,223,498.488714
-1.01,190,501.224078
299.990092,1928,550.243805
115.990117,516,557.780152
222.990224,592,566.189712
247.990249,648,575.558565
21.990023,340,580.4129
-1.01,221,604.6429
210.990212,656,613.791411
154.990156,599,622.261009
153.990155,492,629.243662
121.990123,393,634.899062
195.990195,506,642.13238
74.99,238,645.520518
52.99,335,650.209249
145.990125,481,657.036057
123.990125,556,686.626504
199.990201,544,694.271181
85.990087,370,699.446672
24.990026,184,702.005512
166.990162,538,709.572559
53.99,659,718.771144
65.99,338,723.499548
24.99,226,726.688476
499.990501,884,739.200656
33.990035,569,768.563017
2.990004,224,771.704466
40.990042,493,778.574985
145.990147,462,785.062875
-0.009999,287,789.104862
45.990047,320,793.604546
-1.01,259,797.258644
150.990132,1087,812.514712
57.99,357,817.626296
60.99,269,842.831119
51.99,367,847.977677
14.99,183,850.542567
54.99,210,853.556173
582.990584,2207,884.621869
-1.01,241,888.085147
67.990069,338,892.968408
13.990015,244,896.500282
151.990153,452,924.184213
62.990064,344,929.076142
334.990336,793,940.546914
65.990067,248,944.141928
38.99004,168,946.569306
40.990042,282,950.609017
206.990208,581,959.041084
256.990258,571,967.182066
199.990201,477,974.101775
301.990303,592,1003.890486
64.99,214,1006.892362
481.990395,2131,1036.813927
9.990011,272,1040.638156
89.990091,324,1045.212846
252.990228,768,1056.112679
