r,l,t
112.990114,3039,38.513067
-1.01,608,46.850372
-1.01,345,50.960604
191.990193,1206,77.366792
-1.01,668,85.194879
58.99006,336,90.018839
68.99007,645,97.861365
-1.01,211,100.395644
6.990008,730,109.841838
-1.01,261,113.609639
-1.01,230,129.787683
-1.01,353,134.80459
-1.01,395,140.450844
15.990017,384,145.946662
-1.01,285,150.01851
7.990009,505,157.317281
-1.01,452,163.721997
-1.01,407,169.545104
0.990002,531,177.211529
145.990147,1357,209.490947
-1.01,660,218.625985
-1.01,218,221.799736
105.990107,801,233.50976
8.99001,184,236.153409
67.990069,355,241.266085
153.990155,890,254.06336
27.990029,345,271.937424
106.990108,577,279.005502
98.9901,590,286.003264
121.990123,504,291.915265
132.99013,545,298.165381
90.99,317,301.852272
20.99,236,304.528343
209.990175,749,312.973457
138.99014,528,331.102204
118.99012,703,338.975697
113.990115,492,344.548887
57.990059,380,348.916942
3.990005,225,351.646737
123.990111,615,358.761749
94.99,245,361.589136
42.99,239,364.432846
104.990106,332,368.122928
437.990439,1271,394.824565
24.990026,334,398.650911
11.990013,228,401.228956
130.990132,413,406.057382
300.990302,678,413.81478
197.990199,666,421.586946
167.990169,479,427.068644
145.990147,494,432.871258
262.990264,680,452.55851
106.990108,397,457.110047
152.990134,619,463.976892
79.99,321,467.571788
516.990465,1137,480.295739
-1.01,232,482.88374
64.990066,363,486.945037
97.990099,327,490.632487
99.990097,298,494.026855
126.99,323,509.815383
20.99,257,512.676529
76.990078,282,515.859099
845.990422,1103,528.157909
-1.009999,381,532.437423
1.990003,297,535.735574
-1.01,248,538.523157
4.990006,270,541.554844
1.990003,282,544.687112
61.990063,411,549.267356
-1.01,223,551.793451
19.990021,286,567.202865
144.990146,518,572.954798
-1.01,281,576.130094
-1.01,230,578.663008
-0.009999,243,581.435745
67.990069,258,584.257802
-1.01,281,587.429854
117.990095,1278,601.634344
45.99,245,604.377416
26.99,199,606.597929
55.99,314,610.181454
12.99,201,624.547166
20.99,174,626.534827
57.99,179,628.601043
122.990124,451,633.724244
257.990259,671,641.383067
48.99005,213,643.847128
59.990061,430,648.750959
80.990082,336,652.583549
158.99016,556,658.908175
131.990065,225,661.531324
268.990135,464,666.824753
116.990059,222,681.454391
369.990186,576,687.994315
24.990026,195,690.213665
3.990005,184,692.314581
242.99024,626,699.402886
77.99,285,702.669607
69.99,266,705.761692
303.990305,565,712.097397
172.990174,416,716.775594
256.990248,703,724.65537
8.99,182,726.738452
67.99,255,741.764607
41.99,237,744.461411
146.990126,498,750.058841
372.990374,836,759.416467
4.990006,208,761.778816
65.990067,262,764.672759
45.990047,268,767.697019
108.99011,389,772.008946
201.990179,1289,798.569468
50.99,425,803.290946
72.99,224,805.805448
72.99,336,809.489573
40.99,218,811.947108
548.99042,1384,827.338279
393.990199,867,837.087075
127.990129,392,841.524761
72.990074,395,858.132993
4.990006,226,860.738078
40.990042,270,863.858428
93.990095,339,867.737213
-1.01,167,869.671697
24.990026,301,873.136427
183.990185,605,880.035776
-1.01,190,882.23114
50.990052,301,885.689466
127.990129,399,890.324312
59.990061,259,893.399567
268.99027,657,901.052125
145.990147,353,917.40517
29.990031,251,920.2877
325.990327,632,927.525995
36.990038,206,929.867982
461.990451,828,939.396776
92.99,294,942.771322
463.990417,948,953.473336
203.990205,484,958.985132
121.990105,469,976.348426
73.99,294,979.761836
59.99,207,982.114004
90.990092,382,986.417425
409.990411,794,995.366054
268.99027,558,1001.61531
198.990136,1908,1034.834246
46.99,218,1037.28299
69.99,307,1040.691159
70.99,216,1043.111456
673.990664,2129,1066.878065
86.990088,327,1070.605016
4.990006,230,1073.220369
28.99003,208,1075.568857
5.990007,248,1090.560789
-1.01,220,1093.09679
5.990007,246,1095.911393
20.990022,240,1098.70982
1.990003,169,1100.641535
34.990036,231,1103.322911
18.99002,307,1106.923077
103.990105,330,1110.751257
8.99001,217,1113.237762
66.990068,336,1117.136615
174.990176,386,1121.663282
332.990334,584,1128.453229
338.99034,579,1135.200436
129.990131,332,1151.297782
37.990039,171,1153.310586
181.990183,427,1158.343893
260.99025,619,1165.552527
79.99,240,1168.305378
529.99047,959,1179.187311
254.990256,529,1185.216123
65.99,353,1189.245862
48.99,235,1191.960304
35.99,210,1194.348278
928.990909,2059,1229.740669
180.99,252,1232.538485
91.99,218,1234.990636
153.99,208,1237.351698
818.99041,1320,1252.406385
47.990026,218,1267.175142
389.990391,762,1275.751158
78.99008,362,1279.826999
75.990077,304,1283.207723
97.990099,342,1287.067599
26.990028,286,1290.263142
39.990041,252,1293.150143
69.990071,236,1295.79402
41.990043,420,1300.61144
57.990059,342,1304.537106
23.990025,207,1306.929164
-1.01,284,1310.128342
1.990003,196,1312.402735
30.990032,311,1328.129542
-1.01,519,1334.25299
-1.01,387,1338.819264
-1.01,167,1340.800467
-1.01,903,1351.448064
-1.01,517,1357.581643
-1.01,714,1365.899315
401.990403,731,1386.688393
71.990073,229,1389.561483
118.99012,369,1394.069373
539.990356,697,1402.094307
514.990258,573,1408.689482
72.990037,151,1410.443625
436.990207,412,1415.071338
148.99,557,1421.402605
208.990181,659,1428.880454
379.990381,704,1449.044754
169.990165,519,1454.888944
6.99,174,1456.860953
107.99,292,1460.156516
29.99,256,1462.998655
107.990109,253,1465.873457
390.990392,782,1474.61435
70.990072,496,1480.203516
368.990336,1379,1507.815622
71.99,263,1510.848497
43.99,236,1513.525016
53.99,195,1515.741826
57.99,307,1519.286219
626.990444,1281,1533.885531
20.990011,245,1536.737464
-1.01,168,1538.650069
-2.01,218,1541.222855
124.990126,567,1547.773007
238.99024,608,1566.982679
57.990059,367,1571.309931
97.990099,391,1575.843595
345.990347,768,1585.003053
26.990028,174,1587.064563
-1.01,228,1589.791144
12.990014,255,1592.791543
-0.009999,372,1597.164158
57.990059,520,1603.266692
-1.01,268,1606.456456
385.990387,1236,1632.872277
133.990135,343,1636.849945
297.990299,547,1643.16436
54.990056,220,1645.73792
322.990324,646,1653.151287
76.990078,311,1656.674307
96.990098,285,1659.941054
116.990118,350,1663.961815
33.990035,172,1665.86449
56.990058,222,1668.38712
265.990253,535,1686.581642
100.99,225,1689.205506
357.990321,768,1697.910032
92.990094,340,1701.710783
218.99022,494,1707.206917
90.990092,242,1709.897319
102.99,267,1712.924417
129.990081,401,1717.465369
853.990827,1784,1749.684255
24.99,167,1751.664039
57.99,215,1754.095864
76.99,223,1756.648755
73.99,217,1759.149442
408.99041,1220,1773.106261
39.990041,186,1775.283226
373.990375,857,1785.281565
134.990136,341,1801.481314
98.9901,310,1805.131289
269.990271,684,1813.14903
24.990026,287,1816.455596
456.990458,1518,1834.198003
102.99,236,1837.03039
79.99,286,1840.451427
58.99,246,1843.46366
72.99,237,1858.43995
2.99,176,1860.556653
401.990403,651,1868.141619
432.990434,742,1876.771091
151.990153,376,1881.112905
253.990255,502,1886.87447
211.990209,556,1893.17811
86.99,241,1895.936043
60.99,291,1899.264607
435.990437,660,1918.914293
297.990289,559,1925.23254
100.99,281,1928.414814
40.99,264,1931.422522
569.990571,938,1941.966793
206.990208,453,1947.120735
167.990129,1164,1960.236677
53.99,225,1962.831854
80.99,225,1977.565387
87.99,224,1980.039603
567.990409,1284,1994.576246
6.990004,167,1996.519188
1134.990568,1566,2014.482272
733.990386,774,2035.819458
449.990451,1378,2052.170956
70.99,231,2054.955516
70.99,247,2057.988153
77.99,256,2061.083422
54.99,241,2063.937779
77.99,241,2066.879938
64.99,295,2070.435993
51.99,245,2073.332155
48.99,225,2076.010026
4.99,168,2077.984305
72.99,223,2080.589841
93.99,242,2095.690917
