r,l,t
212.990214,3288,54.692643
27.990029,341,58.710767
1.990003,208,61.280758
-1.01,152,63.295681
-1.01,150,69.784875
-1.01,126,71.284082
-1.01,293,75.730767
-1.01,1072,93.06408
-1.01,211,95.453637
-1.01,126,96.862326
-1.01,181,103.602755
-1.01,154,105.308019
-1.01,142,106.947976
-1.01,459,112.113264
-1.01,126,113.516176
-1.01,517,123.990562
-1.01,256,126.87101
-1.01,126,128.287984
-1.01,332,136.904943
-1.01,144,138.511059
-1.01,150,140.159185
-1.01,126,141.582076
-1.01,126,142.98016
-1.01,154,144.77685
-1.01,146,146.424069
-1.01,567,157.528314
-1.01,218,160.00421
-1.01,164,161.882124
-1.01,205,168.927804
1.990003,281,172.146725
-1.01,126,173.561068
-1.01,126,174.948151
-1.01,175,176.909688
-1.01,303,185.030218
-1.01,1105,202.05074
-1.01,177,204.000912
-1.01,388,208.242569
-1.01,131,209.682081
-1.01,248,217.173547
-1.01,163,218.971091
-1.01,206,221.248196
-1.01,126,222.628217
-1.01,126,224.040076
-1.01,126,225.448381
-1.01,126,226.85531
-1.01,126,233.003309
-1.01,147,234.625802
-1.01,126,236.020205
-1.01,262,238.911501
-1.01,274,241.965137
-1.01,528,252.575647
-1.01,126,253.92404
4.990006,178,255.878913
-1.01,178,257.836224
-1.01,525,268.462687
-1.01,454,273.464233
-1.01,261,281.087171
-1.01,139,282.641207
-1.01,303,285.966602
-1.01,162,287.737219
-1.01,126,289.160867
-1.01,257,296.787045
-1.01,153,298.522759
-1.01,126,299.900242
-1.01,126,301.277831
-1.01,196,303.41781
-1.01,816,317.023296
-1.01,126,318.433021
-1.01,126,319.88424
-1.01,126,321.289989
-1.01,126,322.685626
-1.01,158,329.263147
-1.01,134,330.761771
-1.01,744,338.874876
-1.01,168,345.569116
-1.01,259,348.443017
-1.01,138,349.948212
-1.01,126,351.35617
-1.01,141,352.979887
-1.01,319,361.44609
-1.01,161,363.255104
-1.01,148,364.888713
-1.01,126,366.252103
-1.01,234,369.03203
-1.01,126,370.484186
-1.01,126,371.900238
