r,l,t
156.990255,3831,46.850801
161.99026,1003,76.73832
307.990406,2759,106.970014
66.990165,1391,140.74513
73.990172,949,151.155965
128.990227,1857,171.991493
150.990249,1275,205.427539
302.990401,1358,220.257
327.990426,1538,237.113227
281.99038,1502,272.656116
42.990141,621,279.510098
281.99038,1816,299.362684
60.990159,503,304.874389
64.990163,532,329.984587
167.990266,743,338.212916
334.990433,1458,354.217036
99.990198,520,359.890172
227.990326,1013,390.495365
500.990599,1461,406.752923
504.990603,1301,421.13551
272.990371,1353,455.261516
289.990388,915,465.336351
328.990427,1105,477.553057
351.99045,1048,489.040982
340.990439,1270,522.348213
293.990392,796,531.103637
294.990393,813,540.015521
331.99043,986,550.940954
251.99035,885,560.725535
356.990455,986,590.840946
353.990452,932,601.164943
43.990142,365,605.179428
306.990405,813,614.099515
311.99041,946,624.436707
394.990493,939,654.161128
268.990367,681,661.7289
176.990275,807,670.618195
346.990445,970,681.422667
292.990391,781,690.163402
332.990431,845,718.991547
300.990399,894,728.908139
108.990207,477,734.21209
353.990452,865,743.809351
69.990168,427,748.501212
70.990169,350,752.419882
197.990296,680,779.403817
432.990531,871,789.01433
329.990428,968,799.808856
203.990302,572,806.195714
493.990592,1059,817.833887
354.990453,891,846.870537
66.990165,336,850.594525
348.990447,855,859.997866
69.990168,314,863.478003
333.990432,937,873.823522
280.990379,733,881.884213
306.990405,757,909.55732
479.990578,1048,921.094551
287.990386,765,929.502981
70.990169,360,933.451824
114.990213,389,937.755165
297.990396,860,947.27931
84.990183,392,970.972922
512.990611,1033,982.443431
794.990893,1390,997.866692
310.990409,782,1006.624801
379.990478,692,1014.278572
392.990491,942,1044.152801
1366.991453,2280,1069.572523
69.990168,380,1073.801554
311.99041,785,1101.902417
334.990433,785,1110.587494
425.990524,1029,1121.9586
514.990613,1102,1134.147911
330.990429,743,1142.352926
337.990436,753,1169.987443
301.9904,746,1178.256693
332.990431,848,1187.64516
883.990982,1446,1203.637047
329.990428,735,1231.174274
520.990619,993,1242.197504
325.990424,729,1250.222938
480.990579,1012,1261.333064
328.990427,874,1270.962236
396.990495,830,1299.560637
327.990426,687,1307.244825
288.990387,701,1315.115427
296.990395,708,1322.996266
116.990215,359,1327.051876
501.9906,1005,1338.410641
77.990176,401,1362.349438
513.990612,1009,1373.672702
334.990433,790,1382.51643
491.99059,917,1392.803565
291.99039,746,1401.102129
283.990382,624,1427.484415
109.990208,449,1432.453777
312.990411,652,1439.688159
56.990155,357,1443.599534
479.990578,1088,1455.716392
69.990168,308,1459.066455
333.990432,823,1468.170597
347.990446,833,1496.6448
69.990168,303,1499.982989
477.990576,996,1510.923087
511.99061,963,1521.683928
99.990198,482,1527.021654
490.990589,981,1557.187404
75.990174,341,1560.986291
325.990424,721,1569.022918
517.990616,1007,1580.234451
343.990442,714,1588.209164
330.990429,718,1596.086851
518.990617,1044,1627.140121
488.990587,982,1637.96385
486.990585,1029,1649.404494
482.990581,933,1659.815885
192.990291,585,1685.724143
520.990619,1024,1697.051855
1382.991453,2071,1720.220389
71.99017,401,1724.687711
544.990643,997,1755.09323
340.990439,662,1762.371349
339.990438,655,1769.608828
348.990447,722,1777.57136
336.990435,662,1784.840776
307.990406,728,1812.018754
316.990415,710,1819.86084
502.990601,1071,1831.793709
475.990574,901,1841.835424
348.990447,750,1850.223792
554.990653,1031,1881.032871
536.990635,966,1891.621996
70.990169,332,1895.341379
69.990168,311,1898.729049
331.99043,701,1906.679328
549.990648,1027,1918.085351
525.990624,961,1948.159544
288.990387,704,1956.031918
64.990163,350,1959.900934
661.99076,1125,1972.50006
309.990408,675,1980.022174
308.990407,675,2006.920659
329.990428,745,2015.083202
354.990453,723,2023.114525
338.990437,644,2030.181589
62.990161,332,2033.81962
282.990381,620,2040.612001
489.990588,891,2050.365636
521.99062,1006,2080.792778
342.990441,674,2088.254699
320.990419,691,2096.049143
498.990597,1032,2107.362169
488.990587,1014,2137.89279
316.990415,725,2145.975905
532.990631,980,2157.166937
315.990414,748,2165.46222
255.990354,556,2171.597492
493.990592,978,2201.740899
525.990624,972,2212.465546
335.990434,738,2220.689358
363.990462,758,2229.195664
216.990315,562,2235.448678
519.990618,1045,2266.510478
877.990976,1377,2281.812475
308.990407,647,2289.004607
100.990199,361,2292.935033
348.990447,722,2300.952808
1118.991217,1697,2338.815927
480.990579,969,2349.531499
329.990428,619,2356.386167
337.990436,626,2363.52352
310.990409,713,2371.523497
296.990395,727,2398.985501
372.990471,718,2407.01478
331.99043,606,2413.800953
519.990618,951,2424.370499
245.990344,599,2431.037435
560.990659,1014,2461.66773
395.990494,951,2472.202154
518.990617,941,2482.707413
533.990632,917,2492.926439
329.990428,706,2500.788075
901.991,1372,2535.218393
340.990439,704,2543.059909
285.990384,634,2550.119443
319.990418,670,2557.529353
325.990424,664,2564.865055
324.990423,652,2591.226096
266.990365,645,2598.416015
86.990185,332,2602.176993
343.990442,658,2609.440823
302.990401,695,2617.043931
492.990591,952,2627.569671
330.990429,616,2653.599034
309.990408,693,2661.248858
356.990455,839,2670.510466
1426.991453,2071,2693.329563
317.990416,701,2720.379938
302.990401,655,2727.585114
651.99075,1116,2739.886497
312.990411,660,2747.197318
254.990353,670,2754.600831
236.990335,617,2761.358399
515.990614,929,2791.055538
531.99063,905,2801.130838
68.990167,334,2804.867863
312.990411,664,2812.24253
1358.991453,2008,2853.930313
1418.991453,2047,2876.576968
330.990429,700,2884.40514
318.990417,743,2912.014415
338.990437,622,2918.862949
184.990283,568,2925.151058
941.99104,1417,2941.074719
340.990439,662,2948.432795
73.990172,332,2952.075879
1354.991453,2015,2993.706429
319.990418,596,3000.322381
518.990617,918,3010.45715
312.990411,600,3017.061356
491.99059,835,3045.54749
338.990437,701,3053.383436
515.990614,858,3062.937647
511.99061,876,3072.710653
390.990489,841,3082.10798
1386.991453,1926,3122.853005
335.990434,777,3131.515483
1402.991453,2141,3174.433236
338.990437,638,3181.55598
1402.991453,2055,3204.342062
511.99061,910,3214.4892
312.990411,696,3241.442641
70.990169,344,3245.268869
342.990441,665,3252.699373
73.990172,328,3256.350334
115.990214,420,3261.017588
229.990328,698,3268.793386
344.990443,685,3276.391557
59.990158,344,3299.543711
1382.991453,1987,3321.674286
411.99051,803,3330.718221
338.990437,683,3338.433107
316.990415,701,3365.50744
263.990362,693,3373.274507
269.990368,628,3380.258372
514.990613,935,3390.603136
1030.991129,1484,3407.368032
307.990406,657,3434.175466
336.990435,606,3440.940779
860.990959,1358,3456.041043
329.990428,686,3463.755443
461.99056,853,3473.167495
532.990631,1008,3503.615564
308.990407,648,3510.782154
328.990427,712,3518.611684
310.990409,652,3525.779493
279.990378,611,3532.54719
304.990403,700,3559.579822
302.990401,594,3566.133758
710.990809,1116,3578.468829
538.990637,921,3588.748384
936.991035,1526,3625.036112
653.990752,1077,3636.911922
271.99037,662,3644.270353
299.990398,645,3651.443481
492.990591,915,3661.534467
64.990163,340,3665.305124
296.990395,689,3692.361269
488.990587,891,3702.297661
332.990431,670,3709.66122
303.990402,692,3717.341266
291.99039,656,3724.558625
447.990546,930,3754.181026
613.990712,1059,3765.869406
334.990433,704,3773.610461
332.990431,660,3780.960028
755.990854,1150,3793.69892
72.990171,309,3797.186539
310.990409,600,3823.157751
1378.991453,1954,3844.775822
1398.991453,2012,3886.251063
305.990404,673,3893.639724
317.990416,683,3901.199878
404.990503,761,3909.591571
310.990409,654,3916.925705
1490.991453,2302,3961.848257
915.991014,1351,3976.814533
539.990638,830,3986.021087
479.990578,924,4015.374268
488.990587,895,4025.266921
315.990414,678,4032.811371
671.99077,1184,4046.022799
537.990636,822,4055.176457
1382.991453,1972,4096.325883
1398.991453,2112,4119.609946
528.990627,939,4149.440647
885.990984,1464,4165.482696
909.991008,1439,4181.53291
70.990169,328,4185.155627
288.990387,683,4212.117586
530.990629,934,4222.570139
494.990593,899,4232.606697
867.990966,1271,4246.753365
69.990168,300,4250.107627
786.990885,1254,4283.287707
240.990339,533,4289.231214
715.990814,1120,4301.606246
195.990294,466,4306.887555
511.99061,909,4336.312897
832.990931,1299,4350.772731
525.990624,877,4360.576565
490.990589,871,4370.226423
895.990994,1310,4404.31699
411.99051,813,4413.312338
315.990414,678,4420.784539
322.990421,676,4428.25475
853.990952,1350,4443.224821
537.990636,841,4471.82639
601.9907,946,4482.459119
315.990414,729,4490.654349
313.990412,645,4497.918092
372.990471,818,4507.149014
316.990415,635,4533.506313
628.990727,1060,4545.316305
743.990842,1166,4558.368863
303.990402,665,4565.872714
321.99042,628,4572.810708
309.990408,630,4599.056977
314.990413,670,4606.512866
532.990631,989,4617.483509
299.990398,606,4624.192787
310.990409,655,4631.442127
400.990499,742,4658.965054
317.990416,658,4666.229017
311.99041,606,4672.924832
320.990419,618,4679.752231
77.990176,305,4683.140556
520.990619,894,4693.068993
309.990408,674,4700.616926
706.990805,1098,4732.176947
183.990282,452,4737.317204
741.99084,1204,4750.702645
318.990417,692,4758.388936
909.991008,1399,4793.357424
1026.991125,1464,4809.788023
1374.991453,1905,4831.135514
663.990762,1082,4862.454668
276.990375,629,4869.399534
1393.991452,1845,4889.956686
344.990443,622,4896.842084
532.990631,909,4926.407134
316.990415,682,4933.944808
1394.991453,2023,4956.320777
339.990438,687,4983.400506
491.99059,889,4993.287455
502.990601,885,5003.044506
420.990519,756,5011.585062
912.991011,1391,5027.272447
1386.991453,2008,5069.234544
492.990591,902,5079.288757
1414.991453,1888,5119.772025
303.990402,636,5126.994734
639.990738,1018,5138.242249
1422.991453,1982,5179.536782
503.990602,853,5188.959553
1050.991149,1589,5206.600617
1369.991452,1894,5246.728776
1394.991453,2002,5269.069003
342.990441,693,5276.978338
346.990445,614,5283.919961
70.990169,300,5287.327371
882.990981,1272,5320.854133
1404.991453,2061,5343.734031
537.990636,844,5353.084984
1382.991453,2025,5394.89961
329.990428,649,5402.07545
998.991097,1446,5418.096477
549.990648,821,5446.572517
855.990954,1256,5460.391724
495.990594,888,5470.291947
516.990615,874,5480.03297
669.990768,1018,5510.564856
117.990216,354,5514.592844
1394.991453,1903,5536.044957
1394.991453,1902,5577.242838
1422.991453,1838,5597.832841
392.990491,757,5606.331542
563.990662,916,5635.923687
848.990947,1281,5650.242373
683.990782,1038,5661.585057
1410.991453,1921,5702.203314
1354.991453,1756,5721.515728
306.990405,615,5728.31506
1450.991453,2102,5770.969018
1402.991453,1989,5793.379419
551.99065,933,5804.030298
311.99041,595,5829.973212
537.990636,905,5840.255572
520.990619,873,5849.991471
994.991093,1413,5865.887472
1386.991453,2032,5907.935105
1394.991453,1959,5929.46421
321.99042,661,5936.891178
887.990986,1258,5970.189559
309.990408,608,5976.915067
915.991014,1285,5991.090138
902.991001,1357,6025.58748
326.990425,652,6032.73997
537.990636,836,6042.096456
676.990775,1028,6053.740024
1410.991453,1938,6095.148834
1214.991313,1707,6114.316767
1002.991101,1403,6130.224699
1394.991453,1948,6171.328822
1620.991453,1969,6193.167215
309.990408,596,6218.960514
666.990765,1010,6230.009789
1494.991453,2069,6252.861412
336.990435,663,6260.302132
1446.991453,1952,6301.188015
327.990426,680,6308.79045
227.990326,484,6314.348321
497.990596,829,6323.811503
330.990429,659,6350.706162
336.990435,660,6358.231231
971.99107,1413,6374.149552
820.990919,1162,6387.311422
1398.991453,1808,6427.064728
321.99042,688,6434.771788
862.990961,1243,6448.758399
1362.991453,1869,6488.663425
1122.991221,1596,6506.232833
1386.991453,1940,6547.252647
889.990988,1293,6561.414153
305.990404,633,6568.575108
507.990606,869,6578.409404
913.991012,1305,6612.607512
707.990806,1067,6624.739435
1386.991453,1853,6645.516288
