r,l,t
170.990172,1935,32.468717
70.990072,2281,85.567609
-1.01,126,87.341702
-1.01,126,89.055596
-1.01,640,97.853545
4.990006,205,100.685087
0.990002,267,104.396276
-1.01,126,106.165746
-1.01,126,107.901046
-1.01,486,114.602813
-1.01,126,116.377062
-1.01,305,120.646651
-1.01,304,124.837552
-1.01,417,130.675416
-1.01,877,209.764017
-1.01,322,214.250759
-1.01,251,217.810596
-1.01,126,219.633781
-1.01,126,221.413103
-1.01,126,223.163119
-1.01,319,227.701672
-1.01,568,235.677339
-1.01,126,237.444308
-1.01,158,239.6255
-1.01,142,241.656847
-1.01,201,244.522494
-1.01,366,249.634104
-1.01,131,251.509866
-1.01,306,255.783118
-1.01,263,259.517359
-1.01,371,286.339618
-1.01,126,288.081718
-1.01,126,289.842667
-1.01,126,291.61324
-1.01,332,296.202215
-0.009999,126,297.988561
-1.01,266,301.702879
-1.01,739,312.058809
-1.01,238,315.350175
-1.01,234,318.648099
-1.01,126,320.405166
-1.01,126,322.205947
-1.01,140,324.205371
-1.01,160,326.399488
-1.01,126,328.166717
-1.01,126,329.964099
-1.01,126,331.770541
-1.01,126,333.557915
-1.01,406,339.294902
-1.01,296,364.82845
-1.01,285,368.858371
-1.01,126,370.642723
-1.01,126,372.441791
-1.01,126,374.244445
-1.01,126,376.050926
-1.01,126,377.813141
-1.01,247,381.244132
-1.01,126,383.029178
-1.01,126,384.78012
-1.01,126,386.537763
-1.01,126,388.303162
-1.01,181,390.843479
-1.01,126,392.630309
-1.01,146,394.71377
-1.01,126,396.46074
-1.01,331,401.017147
-1.01,140,402.979744
-1.01,345,407.768735
-1.01,126,409.538268
-1.01,208,412.428307
-1.01,126,414.160717
-1.01,246,417.698668
-1.01,159,419.923
-1.01,322,446.114353
-1.01,126,447.85996
-1.01,144,449.877428
-1.01,150,451.940468
-1.01,197,454.693847
-1.01,126,456.44953
-1.01,126,458.22674
-1.01,126,460.004549
-1.01,154,462.167495
-1.01,207,465.055748
-1.01,321,469.649477
-1.01,242,473.091727
-1.01,275,476.89178
-1.01,159,479.068956
-1.01,554,486.770679
-1.01,126,488.541268
-1.01,193,491.245204
-1.01,200,494.033987
-1.01,126,495.902282
-1.01,126,497.692141
-1.01,165,500.111923
-1.01,164,523.881477
-1.01,126,525.622803
-1.01,126,527.517929
-1.01,126,529.442336
-1.01,126,531.217831
-1.01,126,532.977671
198.9902,703,543.245361
8.99001,279,547.276664
34.990036,688,557.201675
-1.01,651,566.487854
-1.01,157,568.669921
-1.01,134,570.549607
-1.01,340,575.524242
-1.01,209,578.533696
-1.01,182,603.148448
-1.01,177,605.609744
-1.01,126,607.511182
3.990005,163,609.796955
-1.01,148,611.837117
-1.01,126,613.596132
-1.01,191,616.563219
-1.01,137,618.505867
-1.01,177,620.991878
-1.01,330,625.59858
-1.01,178,628.057806
-1.01,154,630.207522
-1.01,146,632.285251
-1.01,126,634.016667
-1.01,126,635.77731
-1.01,153,637.963151
-1.01,1046,652.321583
-1.01,157,654.544617
-1.01,181,657.134231
-1.01,257,683.416651
-1.01,126,685.179866
-1.01,126,686.948964
-1.01,126,688.702883
-1.01,538,696.18825
-1.01,401,701.712596
-1.01,165,704.002916
-1.01,126,705.774056
-1.01,126,707.502846
-1.01,126,709.275473
-1.01,126,711.063074
-1.01,126,712.860182
-1.01,126,714.645854
-1.01,126,716.434786
-1.01,126,718.172163
-1.01,229,721.33845
-1.01,126,723.268719
-1.01,169,725.774372
-1.01,142,727.764953
-1.01,749,738.150622
-1.01,185,762.385292
-1.01,126,764.099714
-1.01,126,765.844788
-1.01,333,770.445032
-1.01,126,772.16028
-1.01,132,773.993768
-1.01,154,776.102869
-1.01,622,784.615866
-1.01,228,787.764553
-1.01,126,789.52942
-1.01,263,793.211521
-1.01,138,795.121602
-1.01,334,799.795046
-1.01,172,805.685559
0.990002,126,807.427334
-1.01,148,809.499744
-1.01,126,811.196006
-1.01,140,813.14207
-1.01,261,816.799778
-1.01,177,819.316231
-1.01,185,843.985254
-1.01,126,845.740851
-1.01,157,847.967419
-1.01,268,851.671413
-1.01,321,856.08472
-1.01,126,857.842318
-1.01,222,860.919394
-1.01,206,863.782444
-1.01,126,865.516052
-1.01,174,867.949611
-1.01,473,874.501602
-1.01,126,876.311602
-1.01,153,878.44322
-1.01,145,880.49334
-0.009999,150,882.56523
-1.01,133,884.439794
-1.01,154,886.615944
-1.01,126,888.35624
-1.01,126,890.132617
-1.01,197,892.946607
-1.01,177,895.430553
-1.01,204,898.340927
-1.01,291,923.923848
-1.01,130,925.704595
-1.01,154,927.863619
-1.01,166,930.211509
-1.01,180,932.694973
-1.01,136,934.575483
-1.01,126,936.301147
-1.01,126,938.057632
-1.01,126,939.836372
-1.01,126,941.588946
-1.01,126,943.329425
223.990225,463,949.785252
13.990015,466,956.248162
-1.01,297,960.374397
-1.01,168,962.721027
-1.01,302,966.882755
-1.01,213,969.849575
-1.01,345,974.741101
-1.01,126,976.519115
-1.01,126,999.788326
-1.01,338,1004.458538
-1.01,266,1008.235465
-1.01,138,1010.152665
-1.01,271,1013.951256
-1.01,490,1020.792938
-0.009999,343,1025.610831
-1.01,492,1032.431568
-1.01,126,1034.22087
-1.01,385,1039.603493
1.990003,126,1041.422813
-1.01,178,1043.881839
-1.01,317,1048.317945
-1.01,181,1050.883547
0.990002,362,1077.533734
-1.01,229,1080.803889
0.990002,160,1083.041685
1.990003,134,1084.916353
-1.01,126,1086.713097
-1.01,156,1088.875386
-1.01,156,1091.061306
-1.01,162,1093.318756
-1.01,127,1095.140975
-1.01,265,1098.86884
-1.01,146,1100.93689
