r,l,t
138.99014,5163,98.3487
111.990113,753,108.718549
-1.01,138,110.630655
-1.01,187,113.24875
-1.01,126,115.026816
-1.01,417,120.820587
-1.01,209,123.746022
-1.01,126,125.527094
0.990002,131,127.362295
-1.01,696,137.050304
-1.01,159,139.285347
-1.01,168,208.44764
-1.01,126,210.203685
-1.01,164,212.505763
-1.01,165,214.858074
-1.01,142,216.875433
-1.01,126,218.703463
-1.01,260,222.321774
-1.01,140,224.294762
-1.01,162,226.618751
-1.01,126,228.387556
-1.01,650,237.48363
-1.01,542,245.11483
-1.01,271,248.885089
-1.01,157,251.120938
-1.01,330,255.739583
-1.01,126,257.563697
-1.01,220,260.675838
-1.01,154,262.895895
-1.01,126,286.24752
-1.01,126,287.983554
-1.01,126,289.739655
-1.01,201,292.554025
-1.01,197,295.330074
-1.01,126,297.12644
-1.01,126,298.911701
-1.01,220,301.945928
-1.01,126,303.719503
-1.01,231,306.996225
-1.01,142,308.991473
-1.01,126,310.767633
-1.01,126,312.585443
-1.01,194,315.255664
-1.01,145,317.342388
-1.01,150,319.427742
-1.01,229,322.688137
-1.01,126,324.479851
-1.01,385,329.890042
-1.01,181,332.449903
-1.01,126,334.266106
-1.01,384,339.659066
-1.01,209,342.685517
-1.01,126,365.816473
-1.01,151,367.940868
-1.01,384,373.299833
-1.01,126,375.110178
-1.01,240,378.413937
-1.01,126,380.191669
-1.01,268,383.929709
-1.01,144,385.912549
-1.01,182,388.440911
-1.01,185,391.014091
-1.01,186,393.675639
-1.01,413,399.378049
-1.01,126,401.140323
-1.01,210,404.088817
-1.01,126,405.86614
-1.01,252,409.330731
-1.01,126,411.099432
-1.01,126,412.866556
-1.01,126,414.635012
-1.01,182,417.272077
-1.01,366,444.085185
-1.01,190,446.742237
-1.01,272,450.486736
-1.01,126,452.22238
-1.01,126,453.999519
-1.01,126,455.76363
-1.01,324,460.234848
-1.01,126,462.015559
-1.01,126,463.801476
-1.01,157,466.041224
-1.01,134,467.995475
-1.01,126,469.7778
-1.01,158,472.036179
-1.01,139,474.02958
-1.01,126,475.77386
-1.01,191,478.381111
-1.01,126,480.130601
-1.01,126,481.914757
-1.01,126,483.69535
-1.01,126,485.483549
-1.01,219,488.517127
-1.01,152,490.603718
-1.01,188,493.210825
-1.01,168,495.601714
-1.01,252,499.209729
-1.01,126,522.490778
-1.01,157,524.709909
-1.01,142,526.688327
243.990245,681,536.617777
-1.01,168,539.067223
-1.01,126,540.969865
5.990007,126,542.827837
-1.01,162,545.095979
-1.01,127,547.005667
-1.01,155,549.417135
-1.01,126,551.143515
-1.01,347,556.16503
-1.01,154,558.317535
-1.01,631,567.324661
45.990047,450,573.807667
12.990014,188,576.442286
159.990161,521,605.79728
-1.01,213,608.884814
142.990144,606,617.644852
4.990006,185,620.21436
-1.01,126,621.99957
-1.01,243,625.389558
-1.01,141,627.366019
-1.01,226,630.503212
-1.01,126,632.295648
-1.01,158,634.457024
-1.01,303,638.683538
-1.01,181,641.208105
-1.01,126,642.963655
-1.01,188,645.547484
-1.01,136,647.39133
7.990009,126,649.183509
-1.01,169,651.526071
-1.01,126,653.30719
-1.01,126,655.051648
-1.01,126,656.879499
-1.01,158,659.152227
-1.01,142,683.763143
-1.01,204,686.594252
-1.01,139,688.504167
-1.01,187,691.130525
-1.01,148,693.192388
-1.01,150,695.275472
-1.01,126,697.007392
-1.01,153,699.153039
-1.01,174,701.563062
-1.01,146,703.595172
-1.01,153,705.730187
-1.01,126,707.462927
-1.01,126,709.239645
-1.01,153,711.445721
-1.01,279,715.345359
-1.01,126,717.098352
-1.01,126,718.849759
-1.01,181,721.35802
-1.01,126,723.293915
-1.01,126,725.178916
-1.01,126,726.96262
-1.01,126,728.721645
-1.01,341,733.418189
-1.01,126,735.19433
-1.01,185,737.83006
-1.01,126,761.230649
-1.01,126,762.959648
-1.01,126,764.707378
-1.01,126,766.470875
-1.01,293,770.510086
-1.01,198,773.201304
-1.01,214,776.182938
2.990004,321,780.580036
-1.01,126,782.311579
-1.01,126,784.071531
-1.01,148,786.142545
-1.01,445,792.322072
-1.01,333,796.963922
-1.01,126,798.759068
-1.01,162,801.023912
-1.01,126,806.302267
-1.01,434,812.243463
-1.01,305,816.540426
-1.01,232,819.782833
-1.01,809,853.014028
-1.01,369,858.114143
-1.01,359,863.089159
-1.01,126,864.811643
-1.01,234,868.079031
-1.01,126,869.84594
-1.01,126,871.605618
-1.01,461,878.024887
-1.01,158,880.224262
-1.01,156,882.376595
-1.01,126,884.122767
-1.01,126,885.923493
-1.01,142,887.90238
-1.01,239,891.207306
-1.01,126,893.034439
-1.01,126,894.784495
-1.01,126,896.582755
-1.01,126,898.414159
-1.01,250,923.413087
-1.01,281,927.33008
-1.01,126,929.095348
-1.01,126,930.874719
228.99023,514,937.958935
12.990014,177,940.450544
-1.01,197,943.176097
-1.01,225,946.34085
-1.01,406,951.996137
